beta0_deg,Id0_over_Is,Pe_min,J,mu_over_J,sigma,omega_e0,fate,omega_e_final,omega_e_peak,omega_e_min,omega_e_tailmean,ripple,t_end_yr,reached_horizon,beta_final_deg,Id_final_over_Is,eps_beta_max,t_domain_exit_yr,in_domain,omega_e_tailmean_numeric,n_resonance_crossings,nearest_resonance,d_to_resonance,min_d_separatrix,wall_s,omega_e_pred,rel_err_pred,H_drift_rel
15.00,0.7437,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,3.89396507e-03,5.23598776e-03,3.89396507e-03,3.89396507e-03,0.000000e+00,100.0000,1,146.0691,1.000000,1.596631e-03,NaN,1,NaN,11,SAM 2:1,0.070033,7.752554e-03,12.64,3.89396507e-03,2.116079e-15,0.000000e+00
45.00,0.7437,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,3.89396507e-03,5.23598776e-03,3.89396507e-03,3.89396507e-03,0.000000e+00,100.0000,1,131.7956,1.000000,1.599176e-03,NaN,1,NaN,11,SAM 2:1,0.070033,7.752174e-03,3.36,3.89396507e-03,3.341177e-15,0.000000e+00
75.00,0.7437,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,3.89396507e-03,5.23598776e-03,3.89396507e-03,3.89396507e-03,0.000000e+00,100.0000,1,66.8231,1.000000,1.318414e-03,NaN,1,NaN,11,SAM 2:1,0.070033,7.752113e-03,2.77,3.89396507e-03,5.011765e-15,0.000000e+00
105.00,0.7437,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,3.89396507e-03,5.23598776e-03,3.89396507e-03,3.89396507e-03,0.000000e+00,100.0000,1,68.0161,1.000000,1.320466e-03,NaN,1,NaN,11,SAM 2:1,0.070033,7.752043e-03,3.24,3.89396507e-03,5.011765e-15,0.000000e+00
135.00,0.7437,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,3.89396507e-03,5.23598776e-03,3.89396507e-03,3.89396507e-03,0.000000e+00,100.0000,1,76.5806,1.000000,1.597151e-03,NaN,1,NaN,11,SAM 2:1,0.070033,7.752044e-03,3.58,3.89396507e-03,3.341177e-15,0.000000e+00
165.00,0.7437,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,3.89396507e-03,5.23598776e-03,3.89396507e-03,3.89396507e-03,0.000000e+00,100.0000,1,45.1928,1.000000,1.669152e-03,NaN,1,NaN,11,SAM 2:1,0.070033,7.752376e-03,2.32,3.89396507e-03,1.893334e-15,0.000000e+00
15.00,0.7940,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.15755603e-03,5.23598776e-03,4.15755603e-03,4.15755603e-03,0.000000e+00,100.0000,1,123.2433,1.000000,1.433654e-03,NaN,1,NaN,9,SAM 2:1,0.070033,3.442107e-02,2.50,4.15755603e-03,1.668984e-15,0.000000e+00
45.00,0.7940,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.15755603e-03,5.23598776e-03,4.15755603e-03,4.15755603e-03,0.000000e+00,100.0000,1,65.2083,1.000000,1.432754e-03,NaN,1,NaN,9,SAM 2:1,0.070033,3.442062e-02,3.18,4.15755603e-03,2.712099e-15,0.000000e+00
75.00,0.7940,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.15755603e-03,5.23598776e-03,4.15755603e-03,4.15755603e-03,2.086230e-16,100.0000,1,92.8353,1.000000,1.176847e-03,NaN,1,NaN,9,SAM 2:1,0.070033,3.442099e-02,2.86,4.15755603e-03,4.381083e-15,0.000000e+00
105.00,0.7940,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.15755603e-03,5.23598776e-03,4.15755603e-03,4.15755603e-03,0.000000e+00,100.0000,1,116.4524,1.000000,1.179216e-03,NaN,1,NaN,9,SAM 2:1,0.070033,3.442163e-02,2.89,4.15755603e-03,4.381083e-15,0.000000e+00
135.00,0.7940,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.15755603e-03,5.23598776e-03,4.15755603e-03,4.15755603e-03,0.000000e+00,100.0000,1,82.4470,1.000000,1.432823e-03,NaN,1,NaN,9,SAM 2:1,0.070033,3.442116e-02,2.73,4.15755603e-03,2.294853e-15,0.000000e+00
165.00,0.7940,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.15755603e-03,5.23598776e-03,4.15755603e-03,4.15755603e-03,0.000000e+00,100.0000,1,68.4716,1.000000,1.430125e-03,NaN,1,NaN,9,SAM 2:1,0.070033,3.442108e-02,2.28,4.15755603e-03,1.460361e-15,0.000000e+00
15.00,0.8599,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.50263107e-03,5.23598776e-03,4.50263107e-03,4.50263107e-03,1.926344e-16,100.0000,1,166.2305,1.000000,1.253154e-03,NaN,1,NaN,3,SAM 2:1,0.070033,1.843053e-02,2.11,4.50263107e-03,1.733710e-15,0.000000e+00
45.00,0.8599,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.50263107e-03,5.23598776e-03,4.50263107e-03,4.50263107e-03,0.000000e+00,100.0000,1,62.9520,1.000000,1.255663e-03,NaN,1,NaN,3,SAM 2:1,0.070033,1.843053e-02,2.87,4.50263107e-03,2.889516e-15,0.000000e+00
75.00,0.8599,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.50263107e-03,5.23598776e-03,4.50263107e-03,4.50263107e-03,0.000000e+00,100.0000,1,93.4234,1.000000,1.029273e-03,NaN,1,NaN,3,SAM 2:1,0.070033,1.843053e-02,2.22,4.50263107e-03,4.045323e-15,0.000000e+00
105.00,0.8599,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.50263107e-03,5.23598776e-03,4.50263107e-03,4.50263107e-03,0.000000e+00,100.0000,1,66.2154,1.000000,1.030148e-03,NaN,1,NaN,3,SAM 2:1,0.070033,1.843053e-02,2.34,4.50263107e-03,4.237957e-15,0.000000e+00
135.00,0.8599,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.50263107e-03,5.23598776e-03,4.50263107e-03,4.50263107e-03,0.000000e+00,100.0000,1,138.5569,1.000000,1.255595e-03,NaN,1,NaN,3,SAM 2:1,0.070033,1.843053e-02,2.57,4.50263107e-03,2.889516e-15,0.000000e+00
165.00,0.8599,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.50263107e-03,5.23598776e-03,4.50263107e-03,4.50263107e-03,0.000000e+00,100.0000,1,17.6558,1.000000,1.254438e-03,NaN,1,NaN,3,SAM 2:1,0.070033,1.843053e-02,1.92,4.50263107e-03,1.926344e-15,0.000000e+00
15.00,0.8755,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.58411514e-03,5.23598776e-03,4.58411514e-03,4.58411514e-03,0.000000e+00,100.0000,1,18.7551,1.000000,1.209981e-03,NaN,1,NaN,2,SAM 2:1,0.070033,3.686106e-02,2.04,4.58411514e-03,1.702893e-15,0.000000e+00
45.00,0.8755,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.58411514e-03,5.23598776e-03,4.58411514e-03,4.58411514e-03,0.000000e+00,100.0000,1,61.1015,1.000000,1.164809e-03,NaN,1,NaN,2,SAM 2:1,0.070033,3.686106e-02,2.68,4.58411514e-03,3.027365e-15,0.000000e+00
75.00,0.8755,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.58411514e-03,5.23598776e-03,4.58411514e-03,4.58411514e-03,0.000000e+00,100.0000,1,90.8293,1.000000,9.991706e-04,NaN,1,NaN,2,SAM 2:1,0.070033,3.686106e-02,2.20,4.58411514e-03,4.162626e-15,0.000000e+00
105.00,0.8755,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.58411514e-03,5.23598776e-03,4.58411514e-03,4.58411514e-03,0.000000e+00,100.0000,1,115.7565,1.000000,9.978368e-04,NaN,1,NaN,2,SAM 2:1,0.070033,3.686106e-02,2.30,4.58411514e-03,4.162626e-15,0.000000e+00
135.00,0.8755,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.58411514e-03,5.23598776e-03,4.58411514e-03,4.58411514e-03,0.000000e+00,100.0000,1,139.0257,1.000000,1.219494e-03,NaN,1,NaN,2,SAM 2:1,0.070033,3.686106e-02,2.66,4.58411514e-03,3.027365e-15,0.000000e+00
165.00,0.8755,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.58411514e-03,5.23598776e-03,4.58411514e-03,4.58411514e-03,0.000000e+00,100.0000,1,166.2441,1.000000,1.215221e-03,NaN,1,NaN,2,SAM 2:1,0.070033,3.686106e-02,2.28,4.58411514e-03,1.892103e-15,0.000000e+00
15.00,0.8911,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.66559922e-03,5.23598776e-03,4.66559922e-03,4.66559922e-03,0.000000e+00,100.0000,1,135.8193,1.000000,1.180067e-03,NaN,1,NaN,1,SAM 2:1,0.070033,5.529159e-02,2.00,4.66559922e-03,1.859058e-15,0.000000e+00
45.00,0.8911,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.66559922e-03,5.23598776e-03,4.66559922e-03,4.66559922e-03,0.000000e+00,100.0000,1,94.4925,1.000000,1.184385e-03,NaN,1,NaN,1,SAM 2:1,0.070033,5.529159e-02,2.62,4.66559922e-03,2.974492e-15,0.000000e+00
75.00,0.8911,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.66559922e-03,5.23598776e-03,4.66559922e-03,4.66559922e-03,0.000000e+00,100.0000,1,63.2101,1.000000,9.700402e-04,NaN,1,NaN,1,SAM 2:1,0.070033,5.529159e-02,2.57,4.66559922e-03,4.089927e-15,0.000000e+00
105.00,0.8911,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.66559922e-03,5.23598776e-03,4.66559922e-03,4.66559922e-03,0.000000e+00,100.0000,1,74.4196,1.000000,9.554278e-04,NaN,1,NaN,1,SAM 2:1,0.070033,5.529159e-02,2.33,4.66559922e-03,4.089927e-15,0.000000e+00
135.00,0.8911,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.66559922e-03,5.23598776e-03,4.66559922e-03,4.66559922e-03,0.000000e+00,100.0000,1,117.5812,1.000000,1.184656e-03,NaN,1,NaN,1,SAM 2:1,0.070033,5.529159e-02,2.75,4.66559922e-03,2.974492e-15,0.000000e+00
165.00,0.8911,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.66559922e-03,5.23598776e-03,4.66559922e-03,4.66559922e-03,0.000000e+00,100.0000,1,32.9521,1.000000,1.183751e-03,NaN,1,NaN,1,SAM 2:1,0.070033,5.529159e-02,2.15,4.66559922e-03,1.673152e-15,0.000000e+00
15.00,0.9066,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.74708330e-03,5.23598776e-03,4.74708330e-03,4.74708330e-03,0.000000e+00,100.0000,1,88.9305,1.000000,1.144552e-03,NaN,1,NaN,1,SAM 2:1,0.070033,7.372212e-02,2.29,4.74708330e-03,1.827147e-15,0.000000e+00
45.00,0.9066,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.74708330e-03,5.23598776e-03,4.74708330e-03,4.74708330e-03,1.827147e-16,100.0000,1,138.9651,1.000000,1.151609e-03,NaN,1,NaN,1,SAM 2:1,0.070033,7.372212e-02,2.85,4.74708330e-03,2.923435e-15,0.000000e+00
75.00,0.9066,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.74708330e-03,5.23598776e-03,4.74708330e-03,4.74708330e-03,0.000000e+00,100.0000,1,74.6645,1.000000,9.466122e-04,NaN,1,NaN,1,SAM 2:1,0.070033,7.372212e-02,2.29,4.74708330e-03,4.019723e-15,0.000000e+00
105.00,0.9066,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.74708330e-03,5.23598776e-03,4.74708330e-03,4.74708330e-03,0.000000e+00,100.0000,1,63.1371,1.000000,9.409622e-04,NaN,1,NaN,1,SAM 2:1,0.070033,7.372212e-02,2.85,4.74708330e-03,4.019723e-15,0.000000e+00
135.00,0.9066,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.74708330e-03,5.23598776e-03,4.74708330e-03,4.74708330e-03,0.000000e+00,100.0000,1,51.8776,1.000000,1.151376e-03,NaN,1,NaN,1,SAM 2:1,0.070033,7.372212e-02,3.34,4.74708330e-03,2.740720e-15,0.000000e+00
165.00,0.9066,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.74708330e-03,5.23598776e-03,4.74708330e-03,4.74708330e-03,0.000000e+00,100.0000,1,102.8796,1.000000,1.148602e-03,NaN,1,NaN,1,SAM 2:1,0.070033,7.372212e-02,2.49,4.74708330e-03,2.009861e-15,0.000000e+00
15.00,0.9222,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.82856737e-03,5.23598776e-03,4.82856737e-03,4.82856737e-03,0.000000e+00,100.0000,1,31.2691,1.000000,1.119573e-03,NaN,1,NaN,1,SAM 2:1,0.070033,9.215264e-02,2.31,4.82856737e-03,1.796313e-15,0.000000e+00
45.00,0.9222,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.82856737e-03,5.23598776e-03,4.82856737e-03,4.82856737e-03,0.000000e+00,100.0000,1,52.1840,1.000000,1.118294e-03,NaN,1,NaN,1,SAM 2:1,0.070033,9.215264e-02,2.94,4.82856737e-03,2.694469e-15,0.000000e+00
75.00,0.9222,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.82856737e-03,5.23598776e-03,4.82856737e-03,4.82856737e-03,0.000000e+00,100.0000,1,68.1008,1.000000,9.213965e-04,NaN,1,NaN,1,SAM 2:1,0.070033,9.215264e-02,2.87,4.82856737e-03,4.131519e-15,0.000000e+00
105.00,0.9222,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.82856737e-03,5.23598776e-03,4.82856737e-03,4.82856737e-03,0.000000e+00,100.0000,1,66.7473,1.000000,9.176572e-04,NaN,1,NaN,1,SAM 2:1,0.070033,9.215264e-02,3.03,4.82856737e-03,4.131519e-15,0.000000e+00
135.00,0.9222,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.82856737e-03,5.23598776e-03,4.82856737e-03,4.82856737e-03,0.000000e+00,100.0000,1,97.8160,1.000000,1.118834e-03,NaN,1,NaN,1,SAM 2:1,0.070033,9.215264e-02,3.38,4.82856737e-03,2.874100e-15,0.000000e+00
165.00,0.9222,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.82856737e-03,5.23598776e-03,4.82856737e-03,4.82856737e-03,0.000000e+00,100.0000,1,137.5793,1.000000,1.118506e-03,NaN,1,NaN,1,SAM 2:1,0.070033,9.215264e-02,2.43,4.82856737e-03,1.796313e-15,0.000000e+00
15.00,0.9378,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.91005145e-03,5.23598776e-03,4.91005145e-03,4.91005145e-03,0.000000e+00,100.0000,1,128.7476,1.000000,1.084476e-03,NaN,1,NaN,0,SAM 2:1,0.070033,1.105832e-01,2.56,4.91005145e-03,1.589852e-15,0.000000e+00
45.00,0.9378,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.91005145e-03,5.23598776e-03,4.91005145e-03,4.91005145e-03,0.000000e+00,100.0000,1,126.9350,1.000000,1.089615e-03,NaN,1,NaN,0,SAM 2:1,0.070033,1.105832e-01,2.65,4.91005145e-03,2.649754e-15,0.000000e+00
75.00,0.9378,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.91005145e-03,5.23598776e-03,4.91005145e-03,4.91005145e-03,0.000000e+00,100.0000,1,69.3234,1.000000,8.952621e-04,NaN,1,NaN,0,SAM 2:1,0.070033,1.105832e-01,2.48,4.91005145e-03,3.886305e-15,0.000000e+00
105.00,0.9378,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.91005145e-03,5.23598776e-03,4.91005145e-03,4.91005145e-03,0.000000e+00,100.0000,1,98.3519,1.000000,8.860864e-04,NaN,1,NaN,0,SAM 2:1,0.070033,1.105832e-01,2.59,4.91005145e-03,3.886305e-15,0.000000e+00
135.00,0.9378,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.91005145e-03,5.23598776e-03,4.91005145e-03,4.91005145e-03,0.000000e+00,100.0000,1,83.3385,1.000000,1.088908e-03,NaN,1,NaN,0,SAM 2:1,0.070033,1.105832e-01,3.55,4.91005145e-03,2.649754e-15,0.000000e+00
165.00,0.9378,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.91005145e-03,5.23598776e-03,4.91005145e-03,4.91005145e-03,0.000000e+00,100.0000,1,39.7893,1.000000,1.086859e-03,NaN,1,NaN,0,SAM 2:1,0.070033,1.105832e-01,2.11,4.91005145e-03,1.589852e-15,0.000000e+00
15.00,0.9533,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.99153553e-03,5.23598776e-03,4.99153553e-03,4.99153553e-03,0.000000e+00,100.0000,1,140.8231,1.000000,1.057979e-03,NaN,1,NaN,0,SAM 2:1,0.070033,1.290137e-01,1.97,4.99153553e-03,1.737665e-15,0.000000e+00
45.00,0.9533,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.99153553e-03,5.23598776e-03,4.99153553e-03,4.99153553e-03,0.000000e+00,100.0000,1,40.4603,1.000000,1.060378e-03,NaN,1,NaN,0,SAM 2:1,0.070033,1.290137e-01,2.39,4.99153553e-03,2.780264e-15,0.000000e+00
75.00,0.9533,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.99153553e-03,5.23598776e-03,4.99153553e-03,4.99153553e-03,0.000000e+00,100.0000,1,117.3316,1.000000,8.619603e-04,NaN,1,NaN,0,SAM 2:1,0.070033,1.290137e-01,2.56,4.99153553e-03,3.822863e-15,0.000000e+00
105.00,0.9533,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.99153553e-03,5.23598776e-03,4.99153553e-03,4.99153553e-03,0.000000e+00,100.0000,1,103.2784,1.000000,8.662933e-04,NaN,1,NaN,0,SAM 2:1,0.070033,1.290137e-01,2.93,4.99153553e-03,3.822863e-15,0.000000e+00
135.00,0.9533,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.99153553e-03,5.23598776e-03,4.99153553e-03,4.99153553e-03,0.000000e+00,100.0000,1,124.2608,1.000000,1.060472e-03,NaN,1,NaN,0,SAM 2:1,0.070033,1.290137e-01,2.68,4.99153553e-03,2.780264e-15,0.000000e+00
165.00,0.9533,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,4.99153553e-03,5.23598776e-03,4.99153553e-03,4.99153553e-03,0.000000e+00,100.0000,1,50.6198,1.000000,1.060172e-03,NaN,1,NaN,0,SAM 2:1,0.070033,1.290137e-01,2.49,4.99153553e-03,1.563899e-15,0.000000e+00
15.00,0.9689,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,5.07301960e-03,5.23598776e-03,5.07301960e-03,5.07301960e-03,0.000000e+00,100.0000,1,70.7392,1.000000,1.032632e-03,NaN,1,NaN,0,SAM 2:1,0.070033,1.474442e-01,2.13,5.07301960e-03,1.709754e-15,0.000000e+00
45.00,0.9689,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,5.07301960e-03,5.23598776e-03,5.07301960e-03,5.07301960e-03,0.000000e+00,100.0000,1,98.5999,1.000000,1.033077e-03,NaN,1,NaN,0,SAM 2:1,0.070033,1.474442e-01,2.90,5.07301960e-03,2.735607e-15,0.000000e+00
75.00,0.9689,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,5.07301960e-03,5.23598776e-03,5.07301960e-03,5.07301960e-03,0.000000e+00,100.0000,1,62.4398,1.000000,8.467935e-04,NaN,1,NaN,0,SAM 2:1,0.070033,1.474442e-01,2.38,5.07301960e-03,3.761460e-15,0.000000e+00
105.00,0.9689,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,5.07301960e-03,5.23598776e-03,5.07301960e-03,5.07301960e-03,0.000000e+00,100.0000,1,78.7313,1.000000,8.461379e-04,NaN,1,NaN,0,SAM 2:1,0.070033,1.474442e-01,2.42,5.07301960e-03,3.761460e-15,0.000000e+00
135.00,0.9689,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,5.07301960e-03,5.23598776e-03,5.07301960e-03,5.07301960e-03,1.709754e-16,100.0000,1,51.5960,1.000000,1.032862e-03,NaN,1,NaN,0,SAM 2:1,0.070033,1.474442e-01,2.38,5.07301960e-03,2.564632e-15,0.000000e+00
165.00,0.9689,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,5.07301960e-03,5.23598776e-03,5.07301960e-03,5.07301960e-03,0.000000e+00,100.0000,1,121.0031,1.000000,1.032784e-03,NaN,1,NaN,0,SAM 2:1,0.070033,1.474442e-01,2.10,5.07301960e-03,1.538779e-15,0.000000e+00
15.00,0.9844,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,5.15450368e-03,5.23598776e-03,5.15450368e-03,5.15450368e-03,0.000000e+00,100.0000,1,17.4403,1.000000,1.004592e-03,NaN,1,NaN,0,SAM 2:1,0.070033,1.658748e-01,2.70,5.15450368e-03,1.514453e-15,0.000000e+00
45.00,0.9844,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,5.15450368e-03,5.23598776e-03,5.15450368e-03,5.15450368e-03,0.000000e+00,100.0000,1,137.8285,1.000000,8.280323e-04,NaN,1,NaN,0,SAM 2:1,0.070033,1.658748e-01,2.63,5.15450368e-03,2.355816e-15,0.000000e+00
75.00,0.9844,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,5.15450368e-03,5.23598776e-03,5.15450368e-03,5.15450368e-03,0.000000e+00,100.0000,1,106.4664,1.000000,8.241174e-04,NaN,1,NaN,0,SAM 2:1,0.070033,1.658748e-01,2.03,5.15450368e-03,3.533725e-15,0.000000e+00
105.00,0.9844,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,5.15450368e-03,5.23598776e-03,5.15450368e-03,5.15450368e-03,0.000000e+00,100.0000,1,76.5221,1.000000,8.237541e-04,NaN,1,NaN,0,SAM 2:1,0.070033,1.658748e-01,2.59,5.15450368e-03,3.533725e-15,0.000000e+00
135.00,0.9844,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,5.15450368e-03,5.23598776e-03,5.15450368e-03,5.15450368e-03,1.682726e-16,100.0000,1,48.9044,1.000000,9.800705e-04,NaN,1,NaN,0,SAM 2:1,0.070033,1.658748e-01,2.59,5.15450368e-03,2.355816e-15,0.000000e+00
165.00,0.9844,20.0,0.5000,1.0e-03,+1,5.23598776e-03,equilibrium,5.15450368e-03,5.23598776e-03,5.15450368e-03,5.15450368e-03,0.000000e+00,100.0000,1,166.2014,1.000000,1.004821e-03,NaN,1,NaN,0,SAM 2:1,0.070033,1.658748e-01,2.36,5.15450368e-03,1.682726e-15,0.000000e+00
15.00,0.3913,60.0,0.5000,1.0e-03,+1,1.74532925e-03,equilibrium,6.82942785e-04,1.74532925e-03,6.82942785e-04,6.82942785e-04,0.000000e+00,100.0000,1,152.2332,1.000000,3.836339e-02,NaN,1,NaN,17,SAM 2:1,0.070033,1.738984e-03,8.37,6.82942785e-04,3.286217e-14,0.000000e+00
45.00,0.3913,60.0,0.5000,1.0e-03,+1,1.74532925e-03,equilibrium,6.82942785e-04,1.74532925e-03,6.82942785e-04,6.82942785e-04,0.000000e+00,100.0000,1,42.3875,1.000000,4.803098e-02,NaN,1,NaN,17,SAM 2:1,0.070033,1.738984e-03,13.42,6.82942785e-04,7.715467e-14,0.000000e+00
75.00,0.3913,60.0,0.5000,1.0e-03,+1,1.74532925e-03,equilibrium,6.82942785e-04,1.74532925e-03,6.82942785e-04,6.82942785e-04,0.000000e+00,100.0000,1,100.1024,1.000000,3.669905e-02,NaN,1,NaN,17,SAM 2:1,0.070033,1.738984e-03,13.06,6.82942785e-04,8.715620e-14,0.000000e+00
105.00,0.3913,60.0,0.5000,1.0e-03,+1,1.74532925e-03,equilibrium,6.82942785e-04,1.74532925e-03,6.82942785e-04,6.82942785e-04,0.000000e+00,100.0000,1,70.6432,1.000000,3.667619e-02,NaN,1,NaN,17,SAM 2:1,0.070033,1.738984e-03,12.79,6.82942785e-04,8.699745e-14,0.000000e+00
135.00,0.3913,60.0,0.5000,1.0e-03,+1,1.74532925e-03,equilibrium,6.82942785e-04,1.74532925e-03,6.82942785e-04,6.82942785e-04,0.000000e+00,100.0000,1,131.5047,1.000000,4.568562e-02,NaN,1,NaN,17,SAM 2:1,0.070033,1.738984e-03,13.06,6.82942785e-04,7.715467e-14,0.000000e+00
165.00,0.3913,60.0,0.5000,1.0e-03,+1,1.74532925e-03,equilibrium,6.82942785e-04,1.74532925e-03,6.82942785e-04,6.82942785e-04,0.000000e+00,100.0000,1,18.3314,1.000000,3.828557e-02,NaN,1,NaN,17,SAM 2:1,0.070033,1.738984e-03,8.78,6.82942785e-04,3.460847e-14,0.000000e+00
15.00,0.4416,60.0,0.5000,1.0e-03,+1,1.74532925e-03,equilibrium,7.70806438e-04,1.74532925e-03,7.70806438e-04,7.70806438e-04,8.439490e-16,100.0000,1,58.7028,1.000000,3.022414e-02,NaN,1,NaN,17,SAM 2:1,0.070033,5.249086e-03,7.69,7.70806438e-04,2.250531e-14,0.000000e+00
45.00,0.4416,60.0,0.5000,1.0e-03,+1,1.74532925e-03,equilibrium,7.70806438e-04,1.74532925e-03,7.70806438e-04,7.70806438e-04,0.000000e+00,100.0000,1,40.8390,1.000000,3.047795e-02,NaN,1,NaN,17,SAM 2:1,0.070033,5.249086e-03,12.22,7.70806438e-04,5.570063e-14,0.000000e+00
75.00,0.4416,60.0,0.5000,1.0e-03,+1,1.74532925e-03,equilibrium,7.70806438e-04,1.74532925e-03,7.70806438e-04,7.70806438e-04,1.406582e-16,100.0000,1,85.7187,1.000000,3.012644e-02,NaN,1,NaN,17,SAM 2:1,0.070033,5.249086e-03,12.63,7.70806438e-04,6.259288e-14,0.000000e+00
105.00,0.4416,60.0,0.5000,1.0e-03,+1,1.74532925e-03,equilibrium,7.70806438e-04,1.74532925e-03,7.70806438e-04,7.70806438e-04,0.000000e+00,100.0000,1,113.3073,1.000000,2.892450e-02,NaN,1,NaN,17,SAM 2:1,0.070033,5.249086e-03,12.93,7.70806438e-04,6.259288e-14,0.000000e+00
135.00,0.4416,60.0,0.5000,1.0e-03,+1,1.74532925e-03,equilibrium,7.70806438e-04,1.74532925e-03,7.70806438e-04,7.70806438e-04,0.000000e+00,100.0000,1,119.5672,1.000000,3.048705e-02,NaN,1,NaN,17,SAM 2:1,0.070033,5.249086e-03,13.68,7.70806438e-04,5.555997e-14,0.000000e+00
165.00,0.4416,60.0,0.5000,1.0e-03,+1,1.74532925e-03,equilibrium,7.70806438e-04,1.74532925e-03,7.70806438e-04,7.70806438e-04,1.406582e-16,100.0000,1,132.9186,1.000000,3.021401e-02,NaN,1,NaN,17,SAM 2:1,0.070033,5.249086e-03,8.77,7.70806438e-04,2.320860e-14,0.000000e+00
15.00,0.4920,60.0,0.5000,1.0e-03,+1,1.74532925e-03,equilibrium,8.58670091e-04,1.74532925e-03,8.58670091e-04,8.58670091e-04,2.525306e-16,100.0000,1,57.4480,1.000000,2.694132e-02,NaN,1,NaN,15,SAM 2:1,0.070033,7.181499e-03,7.42,8.58670091e-04,1.843473e-14,0.000000e+00
