label,J,mu_over_J,t_yr,omega_e,beta_deg,alpha_deg,Id_over_Is,eps_beta
J = 0.5,0.5000,1.0e-03,1.320440,2.24676552e-03,73.3511,341.6894,0.911901,2.495842e-04
J = 0.5,0.5000,1.0e-03,1.327109,2.24381378e-03,66.6786,341.7505,0.913101,2.333219e-04
J = 0.5,0.5000,1.0e-03,1.333778,2.24089701e-03,60.0214,343.7241,0.914289,4.587050e-04
J = 0.5,0.5000,1.0e-03,1.340447,2.23801516e-03,53.8598,347.9466,0.915467,9.160506e-04
J = 0.5,0.5000,1.0e-03,1.347116,2.23516818e-03,48.7889,354.7059,0.916633,1.557292e-03
J = 0.5,0.5000,1.0e-03,1.353785,2.23235598e-03,45.4976,3.9224,0.917787,2.267809e-03
J = 0.5,0.5000,1.0e-03,1.360453,2.22957847e-03,44.6054,14.7114,0.918931,2.868717e-03
J = 0.5,0.5000,1.0e-03,1.367122,2.22683554e-03,46.3717,25.4116,0.920063,3.212108e-03
J = 0.5,0.5000,1.0e-03,1.373791,2.22412705e-03,50.5455,34.4402,0.921183,3.293656e-03
J = 0.5,0.5000,1.0e-03,1.380460,2.22145286e-03,56.5424,41.0494,0.922292,3.226111e-03
J = 0.5,0.5000,1.0e-03,1.387129,2.21881282e-03,63.7238,45.2305,0.923389,3.134554e-03
J = 0.5,0.5000,1.0e-03,1.393798,2.21620676e-03,71.5372,47.2637,0.924475,3.102445e-03
J = 0.5,0.5000,1.0e-03,1.400467,2.21363449e-03,79.5254,47.4277,0.925550,3.168513e-03
J = 0.5,0.5000,1.0e-03,1.407136,2.21109582e-03,87.2859,45.9072,0.926612,3.335428e-03
J = 0.5,0.5000,1.0e-03,1.413805,2.20859055e-03,94.4293,42.8025,0.927663,3.574863e-03
J = 0.5,0.5000,1.0e-03,1.420473,2.20611846e-03,100.5530,38.1900,0.928703,3.829520e-03
J = 0.5,0.5000,1.0e-03,1.427142,2.20367933e-03,105.2438,32.2193,0.929731,4.019011e-03
J = 0.5,0.5000,1.0e-03,1.433811,2.20127293e-03,108.1222,25.2222,0.930747,4.059457e-03
J = 0.5,0.5000,1.0e-03,1.440480,2.19889902e-03,108.9287,17.7695,0.931752,3.900016e-03
J = 0.5,0.5000,1.0e-03,1.447149,2.19655736e-03,107.6123,10.5915,0.932745,3.557208e-03
J = 0.5,0.5000,1.0e-03,1.453818,2.19424768e-03,104.3594,4.3843,0.933727,3.114771e-03
J = 0.5,0.5000,1.0e-03,1.460487,2.19196974e-03,99.5407,359.6454,0.934697,2.685914e-03
J = 0.5,0.5000,1.0e-03,1.467156,2.18972326e-03,93.6226,356.6488,0.935656,2.371114e-03
J = 0.5,0.5000,1.0e-03,1.473825,2.18750798e-03,87.1017,355.5237,0.936604,2.236379e-03
J = 0.5,0.5000,1.0e-03,1.480493,2.18532362e-03,80.4833,356.3432,0.937540,2.308666e-03
J = 0.5,0.5000,1.0e-03,1.487162,2.18316989e-03,74.2919,359.1622,0.938465,2.575037e-03
J = 0.5,0.5000,1.0e-03,1.493831,2.18104652e-03,69.0838,3.9782,0.939379,2.978498e-03
J = 0.5,0.5000,1.0e-03,1.500500,2.17895322e-03,65.4299,10.6071,0.940281,3.415603e-03
J = 0.5,0.5000,1.0e-03,1.507169,2.17688969e-03,63.8342,18.5333,0.941172,3.754852e-03
J = 0.5,0.5000,1.0e-03,1.513838,2.17485564e-03,64.5941,26.8910,0.942053,3.890804e-03
J = 0.5,0.5000,1.0e-03,1.520507,2.17285077e-03,67.6947,34.7027,0.942922,3.803278e-03
J = 0.5,0.5000,1.0e-03,1.527176,2.17087479e-03,72.8302,41.2163,0.943780,3.561646e-03
J = 0.5,0.5000,1.0e-03,1.533845,2.16892739e-03,79.5343,46.0453,0.944627,3.273908e-03
J = 0.5,0.5000,1.0e-03,1.540514,2.16700827e-03,87.3051,49.0701,0.945464,3.036227e-03
J = 0.5,0.5000,1.0e-03,1.547182,2.16511713e-03,95.6626,50.2646,0.946290,2.911298e-03
J = 0.5,0.5000,1.0e-03,1.553851,2.16325365e-03,104.1449,49.5663,0.947105,2.925055e-03
J = 0.5,0.5000,1.0e-03,1.560520,2.16141754e-03,112.2679,46.8180,0.947910,3.065694e-03
J = 0.5,0.5000,1.0e-03,1.567189,2.15960849e-03,119.4752,41.7925,0.948704,3.277198e-03
J = 0.5,0.5000,1.0e-03,1.573858,2.15782618e-03,125.1090,34.3595,0.949487,3.451111e-03
J = 0.5,0.5000,1.0e-03,1.580527,2.15607032e-03,128.4715,24.8485,0.950260,3.443213e-03
J = 0.5,0.5000,1.0e-03,1.587196,2.15434058e-03,129.0507,14.3913,0.951023,3.155265e-03
J = 0.5,0.5000,1.0e-03,1.593865,2.15263667e-03,126.8063,4.6617,0.951776,2.636748e-03
J = 0.5,0.5000,1.0e-03,1.600534,2.15095828e-03,122.2170,357.0096,0.952519,2.062693e-03
J = 0.5,0.5000,1.0e-03,1.607202,2.14930510e-03,116.0278,351.9725,0.953252,1.608556e-03
J = 0.5,0.5000,1.0e-03,1.613871,2.14767682e-03,108.9897,349.5034,0.953974,1.379982e-03
J = 0.5,0.5000,1.0e-03,1.620540,2.14607314e-03,101.7626,349.3580,0.954687,1.417068e-03
J = 0.5,0.5000,1.0e-03,1.627209,2.14449375e-03,94.9266,351.2933,0.955390,1.712553e-03
J = 0.5,0.5000,1.0e-03,1.633878,2.14293835e-03,89.0183,355.0917,0.956084,2.218166e-03
J = 0.5,0.5000,1.0e-03,1.640547,2.14140664e-03,84.5430,0.4922,0.956768,2.843838e-03
J = 0.5,0.5000,1.0e-03,1.647216,2.13989832e-03,81.9420,7.0970,0.957442,3.465008e-03
J = 0.5,0.5000,1.0e-03,1.653885,2.13841308e-03,81.5185,14.3252,0.958107,3.952662e-03
J = 0.5,0.5000,1.0e-03,1.660554,2.13695062e-03,83.3614,21.4803,0.958763,4.221291e-03
J = 0.5,0.5000,1.0e-03,1.667222,2.13551066e-03,87.3243,27.9052,0.959409,4.261929e-03
J = 0.5,0.5000,1.0e-03,1.673891,2.13409290e-03,93.0773,33.1071,0.960046,4.133199e-03
J = 0.5,0.5000,1.0e-03,1.680560,2.13269704e-03,100.1921,36.7638,0.960675,3.922896e-03
J = 0.5,0.5000,1.0e-03,1.687229,2.13132279e-03,108.2029,38.6312,0.961294,3.710526e-03
J = 0.5,0.5000,1.0e-03,1.693898,2.12996987e-03,116.6171,38.4169,0.961905,3.543778e-03
J = 0.5,0.5000,1.0e-03,1.700567,2.12863798e-03,124.8760,35.6677,0.962507,3.422398e-03
J = 0.5,0.5000,1.0e-03,1.707236,2.12732684e-03,132.2698,29.7394,0.963100,3.278338e-03
J = 0.5,0.5000,1.0e-03,1.713905,2.12603618e-03,137.8535,20.0772,0.963685,2.958702e-03
J = 0.5,0.5000,1.0e-03,1.720574,2.12476570e-03,140.5396,7.1652,0.964261,2.285150e-03
J = 0.5,0.5000,1.0e-03,1.727242,2.12351514e-03,139.6274,353.4665,0.964829,1.268175e-03
J = 0.5,0.5000,1.0e-03,1.733911,2.12228421e-03,135.3882,342.1007,0.965388,1.880642e-04
J = 0.5,0.5000,1.0e-03,1.740580,2.12107265e-03,128.8261,334.5035,0.965940,6.822006e-04
J = 0.5,0.5000,1.0e-03,1.747249,2.11988017e-03,121.0073,330.4725,0.966483,1.232036e-03
J = 0.5,0.5000,1.0e-03,1.753918,2.11870652e-03,112.7711,329.3387,0.967018,1.440556e-03
J = 0.5,0.5000,1.0e-03,1.760587,2.11755143e-03,104.7633,330.5437,0.967546,1.310880e-03
J = 0.5,0.5000,1.0e-03,1.767256,2.11641463e-03,97.5295,333.7121,0.968066,8.585942e-04
J = 0.5,0.5000,1.0e-03,1.773925,2.11529586e-03,91.5737,338.5562,0.968578,1.246968e-04
J = 0.5,0.5000,1.0e-03,1.780594,2.11419487e-03,87.3614,344.7467,0.969082,8.070738e-04
J = 0.5,0.5000,1.0e-03,1.787262,2.11311140e-03,85.2692,351.8080,0.969579,1.805739e-03
J = 0.5,0.5000,1.0e-03,1.793931,2.11204520e-03,85.5011,359.0998,0.970068,2.718440e-03
J = 0.5,0.5000,1.0e-03,1.800600,2.11099601e-03,88.0258,5.9183,0.970551,3.421435e-03
J = 0.5,0.5000,1.0e-03,1.807269,2.10996360e-03,92.5830,11.6450,0.971025,3.860486e-03
J = 0.5,0.5000,1.0e-03,1.813938,2.10894771e-03,98.7520,15.8244,0.971493,4.049415e-03
J = 0.5,0.5000,1.0e-03,1.820607,2.10794810e-03,106.0274,18.1233,0.971954,4.035648e-03
J = 0.5,0.5000,1.0e-03,1.827276,2.10696453e-03,113.8526,18.2210,0.972408,3.860370e-03
J = 0.5,0.5000,1.0e-03,1.833945,2.10599677e-03,121.5979,15.7054,0.972854,3.527573e-03
J = 0.5,0.5000,1.0e-03,1.840614,2.10504459e-03,128.4942,10.0689,0.973295,2.985202e-03
J = 0.5,0.5000,1.0e-03,1.847282,2.10410774e-03,133.5792,0.9994,0.973728,2.138657e-03
J = 0.5,0.5000,1.0e-03,1.853951,2.10318601e-03,135.8231,349.1446,0.974155,9.507610e-04
J = 0.5,0.5000,1.0e-03,1.860620,2.10227917e-03,134.5968,336.6655,0.974575,4.121442e-04
J = 0.5,0.5000,1.0e-03,1.867289,2.10138699e-03,130.1209,326.1171,0.974989,1.653989e-03
J = 0.5,0.5000,1.0e-03,1.873958,2.10050925e-03,123.2615,318.7671,0.975396,2.594281e-03
J = 0.5,0.5000,1.0e-03,1.880627,2.09964574e-03,114.9870,314.5907,0.975797,3.204553e-03
J = 0.5,0.5000,1.0e-03,1.887296,2.09879624e-03,106.1018,313.1268,0.976192,3.504463e-03
J = 0.5,0.5000,1.0e-03,1.893965,2.09796054e-03,97.2529,313.9737,0.976581,3.503301e-03
J = 0.5,0.5000,1.0e-03,1.900634,2.09713842e-03,89.0126,316.8898,0.976964,3.193546e-03
J = 0.5,0.5000,1.0e-03,1.907302,2.09632969e-03,81.9438,321.7218,0.977341,2.566562e-03
J = 0.5,0.5000,1.0e-03,1.913971,2.09553413e-03,76.6154,328.2536,0.977712,1.641496e-03
J = 0.5,0.5000,1.0e-03,1.920640,2.09475155e-03,73.5419,336.0275,0.978077,5.000475e-04
J = 0.5,0.5000,1.0e-03,1.927309,2.09398174e-03,73.0500,344.2555,0.978437,7.021290e-04
J = 0.5,0.5000,1.0e-03,1.933978,2.09322452e-03,75.1461,351.9605,0.978791,1.781578e-03
J = 0.5,0.5000,1.0e-03,1.940647,2.09247968e-03,79.4986,358.2811,0.979139,2.604803e-03
J = 0.5,0.5000,1.0e-03,1.947316,2.09174703e-03,85.5482,2.6694,0.979482,3.122741e-03
J = 0.5,0.5000,1.0e-03,1.953985,2.09102639e-03,92.6430,4.8542,0.979819,3.342634e-03
J = 0.5,0.5000,1.0e-03,1.960654,2.09031756e-03,100.1093,4.6943,0.980152,3.281440e-03
J = 0.5,0.5000,1.0e-03,1.967322,2.08962037e-03,107.2510,2.0749,0.980479,2.936379e-03
J = 0.5,0.5000,1.0e-03,1.973991,2.08893464e-03,113.3214,356.9328,0.980801,2.283603e-03
J = 0.5,0.5000,1.0e-03,1.980660,2.08826018e-03,117.5336,349.4472,0.981117,1.312603e-03
J = 0.5,0.5000,1.0e-03,1.987329,2.08759681e-03,119.1858,340.3213,0.981429,9.159660e-05
J = 0.5,0.5000,1.0e-03,1.993998,2.08694437e-03,117.9030,330.8289,0.981736,1.199424e-03
J = 0.5,0.5000,1.0e-03,2.000667,2.08630269e-03,113.8078,322.3464,0.982038,2.344889e-03
J = 0.5,0.5000,1.0e-03,2.007336,2.08567158e-03,107.4306,315.7762,0.982335,3.207905e-03
J = 0.5,0.5000,1.0e-03,2.014005,2.08505090e-03,99.4629,311.4414,0.982628,3.752353e-03
J = 0.5,0.5000,1.0e-03,2.020674,2.08444046e-03,90.5813,309.3560,0.982915,3.992017e-03
J = 0.5,0.5000,1.0e-03,2.027342,2.08384012e-03,81.4073,309.4997,0.983198,3.943732e-03
J = 0.5,0.5000,1.0e-03,2.034011,2.08324970e-03,72.5511,311.9529,0.983477,3.606251e-03
J = 0.5,0.5000,1.0e-03,2.040680,2.08266906e-03,64.6802,316.8917,0.983751,2.958913e-03
J = 0.5,0.5000,1.0e-03,2.047349,2.08209803e-03,58.5633,324.4039,0.984021,1.985206e-03
J = 0.5,0.5000,1.0e-03,2.054018,2.08153647e-03,54.9999,334.0823,0.984287,7.352878e-04
J = 0.5,0.5000,1.0e-03,2.060687,2.08098422e-03,54.5521,344.6543,0.984548,6.116394e-04
J = 0.5,0.5000,1.0e-03,2.067356,2.08044114e-03,57.2148,354.3107,0.984805,1.807564e-03
J = 0.5,0.5000,1.0e-03,2.074025,2.07990707e-03,62.3917,1.6613,0.985058,2.696375e-03
J = 0.5,0.5000,1.0e-03,2.080694,2.07938188e-03,69.2080,6.1929,0.985306,3.260129e-03
J = 0.5,0.5000,1.0e-03,2.087362,2.07886542e-03,76.7977,7.9673,0.985551,3.537430e-03
J = 0.5,0.5000,1.0e-03,2.094031,2.07835755e-03,84.3928,7.2152,0.985792,3.551811e-03
J = 0.5,0.5000,1.0e-03,2.100700,2.07785814e-03,91.2985,4.1624,0.986029,3.292936e-03
J = 0.5,0.5000,1.0e-03,2.107369,2.07736704e-03,96.8569,359.0550,0.986262,2.733713e-03
J = 0.5,0.5000,1.0e-03,2.114038,2.07688413e-03,100.4629,352.2841,0.986491,1.870746e-03
J = 0.5,0.5000,1.0e-03,2.120707,2.07640926e-03,101.6517,344.4976,0.986717,7.711061e-04
J = 0.5,0.5000,1.0e-03,2.127376,2.07594232e-03,100.2215,336.5643,0.986939,4.147083e-04
J = 0.5,0.5000,1.0e-03,2.134045,2.07548317e-03,96.2965,329.3558,0.987157,1.501961e-03
J = 0.5,0.5000,1.0e-03,2.140714,2.07503169e-03,90.2675,323.5236,0.987372,2.344137e-03
J = 0.5,0.5000,1.0e-03,2.147382,2.07458775e-03,82.6656,319.4569,0.987583,2.865235e-03
J = 0.5,0.5000,1.0e-03,2.154051,2.07415123e-03,74.0626,317.4076,0.987791,3.044067e-03
J = 0.5,0.5000,1.0e-03,2.160720,2.07372201e-03,65.0486,317.6649,0.987996,2.882027e-03
J = 0.5,0.5000,1.0e-03,2.167389,2.07329997e-03,56.2812,320.6984,0.988197,2.376402e-03
J = 0.5,0.5000,1.0e-03,2.174058,2.07288500e-03,48.5881,327.1758,0.988395,1.511752e-03
J = 0.5,0.5000,1.0e-03,2.180727,2.07247698e-03,43.0542,337.5713,0.988589,3.027212e-04
J = 0.5,0.5000,1.0e-03,2.187396,2.07207579e-03,40.8491,351.0187,0.988781,1.079198e-03
J = 0.5,0.5000,1.0e-03,2.194065,2.07168132e-03,42.5496,4.5634,0.988969,2.284299e-03
J = 0.5,0.5000,1.0e-03,2.200734,2.07129347e-03,47.6097,15.1262,0.989154,3.099093e-03
J = 0.5,0.5000,1.0e-03,2.207402,2.07091213e-03,54.8329,21.6677,0.989336,3.594735e-03
J = 0.5,0.5000,1.0e-03,2.214071,2.07053719e-03,63.0784,24.6094,0.989515,3.915596e-03
J = 0.5,0.5000,1.0e-03,2.220740,2.07016854e-03,71.4666,24.6444,0.989692,4.136756e-03
J = 0.5,0.5000,1.0e-03,2.227409,2.06980608e-03,79.3016,22.3011,0.989865,4.253856e-03
J = 0.5,0.5000,1.0e-03,2.234078,2.06944971e-03,85.9745,17.9541,0.990035,4.209106e-03
J = 0.5,0.5000,1.0e-03,2.240747,2.06909934e-03,90.9274,11.9633,0.990203,3.926372e-03
J = 0.5,0.5000,1.0e-03,2.247416,2.06875485e-03,93.6884,4.8180,0.990368,3.358580e-03
J = 0.5,0.5000,1.0e-03,2.254085,2.06841616e-03,93.9622,357.1973,0.990530,2.536120e-03
J = 0.5,0.5000,1.0e-03,2.260754,2.06808317e-03,91.7165,349.8866,0.990690,1.580496e-03
J = 0.5,0.5000,1.0e-03,2.267422,2.06775578e-03,87.1926,343.6022,0.990846,6.627111e-04
J = 0.5,0.5000,1.0e-03,2.274091,2.06743391e-03,80.8321,338.8776,0.991001,6.013585e-05
J = 0.5,0.5000,1.0e-03,2.280760,2.06711746e-03,73.1813,336.0954,0.991152,4.813267e-04
J = 0.5,0.5000,1.0e-03,2.287429,2.06680634e-03,64.8415,335.6210,0.991302,5.446636e-04
J = 0.5,0.5000,1.0e-03,2.294098,2.06650046e-03,56.4921,337.9517,0.991448,2.298811e-04
J = 0.5,0.5000,1.0e-03,2.300767,2.06619975e-03,48.9789,343.7686,0.991593,4.492624e-04
J = 0.5,0.5000,1.0e-03,2.307436,2.06590410e-03,43.4096,353.6174,0.991734,1.401150e-03
J = 0.5,0.5000,1.0e-03,2.314105,2.06561344e-03,41.0279,6.8240,0.991874,2.371647e-03
J = 0.5,0.5000,1.0e-03,2.320774,2.06532769e-03,42.5710,20.5750,0.992011,3.024435e-03
J = 0.5,0.5000,1.0e-03,2.327442,2.06504677e-03,47.6492,31.6459,0.992146,3.273250e-03
J = 0.5,0.5000,1.0e-03,2.334111,2.06477058e-03,55.1246,38.7850,0.992279,3.311068e-03
J = 0.5,0.5000,1.0e-03,2.340780,2.06449906e-03,63.8574,42.3334,0.992409,3.341515e-03
J = 0.5,0.5000,1.0e-03,2.347449,2.06423213e-03,72.9643,42.9718,0.992538,3.465895e-03
J = 0.5,0.5000,1.0e-03,2.354118,2.06396971e-03,81.7516,41.2056,0.992664,3.696905e-03
J = 0.5,0.5000,1.0e-03,2.360787,2.06371173e-03,89.6048,37.3428,0.992788,3.982010e-03
J = 0.5,0.5000,1.0e-03,2.367456,2.06345811e-03,95.9276,31.6316,0.992910,4.219304e-03
J = 0.5,0.5000,1.0e-03,2.374125,2.06320878e-03,100.1566,24.4443,0.993030,4.284380e-03
J = 0.5,0.5000,1.0e-03,2.380794,2.06296367e-03,101.8581,16.4242,0.993148,4.084647e-03
J = 0.5,0.5000,1.0e-03,2.387462,2.06272271e-03,100.8664,8.4652,0.993264,3.622916e-03
J = 0.5,0.5000,1.0e-03,2.394131,2.06248583e-03,97.3595,1.4863,0.993378,3.012740e-03
J = 0.5,0.5000,1.0e-03,2.400800,2.06225295e-03,91.8043,356.1871,0.993490,2.422530e-03
J = 0.5,0.5000,1.0e-03,2.407469,2.06202403e-03,84.8260,352.9914,0.993601,2.002823e-03
J = 0.5,0.5000,1.0e-03,2.414138,2.06179898e-03,77.1105,352.1619,0.993709,1.848754e-03
J = 0.5,0.5000,1.0e-03,2.420807,2.06157774e-03,69.3852,353.9366,0.993816,1.993027e-03
J = 0.5,0.5000,1.0e-03,2.427476,2.06136025e-03,62.4562,358.5590,0.993921,2.400830e-03
J = 0.5,0.5000,1.0e-03,2.434145,2.06114645e-03,57.2365,6.0919,0.994024,2.951811e-03
J = 0.5,0.5000,1.0e-03,2.440814,2.06093628e-03,54.6466,15.9767,0.994125,3.437415e-03
J = 0.5,0.5000,1.0e-03,2.447482,2.06072967e-03,55.2978,26.7198,0.994225,3.651729e-03
J = 0.5,0.5000,1.0e-03,2.454151,2.06052656e-03,59.1601,36.4261,0.994323,3.551347e-03
J = 0.5,0.5000,1.0e-03,2.460820,2.06032690e-03,65.6122,43.8201,0.994419,3.274063e-03
J = 0.5,0.5000,1.0e-03,2.467489,2.06013063e-03,73.8045,48.5346,0.994514,3.000841e-03
J = 0.5,0.5000,1.0e-03,2.474158,2.05993769e-03,82.9332,50.6815,0.994607,2.857087e-03
J = 0.5,0.5000,1.0e-03,2.480827,2.05974802e-03,92.2973,50.4310,0.994699,2.897549e-03
J = 0.5,0.5000,1.0e-03,2.487496,2.05956158e-03,101.2434,47.8403,0.994789,3.115265e-03
J = 0.5,0.5000,1.0e-03,2.494165,2.05937830e-03,109.0896,42.8745,0.994877,3.443032e-03
J = 0.5,0.5000,1.0e-03,2.500834,2.05919813e-03,115.0908,35.5927,0.994964,3.751180e-03
J = 0.5,0.5000,1.0e-03,2.507503,2.05902103e-03,118.5162,26.4814,0.995050,3.873630e-03
J = 0.5,0.5000,1.0e-03,2.514171,2.05884694e-03,118.8852,16.6945,0.995134,3.699387e-03
J = 0.5,0.5000,1.0e-03,2.520840,2.05867580e-03,116.2270,7.7620,0.995217,3.274527e-03
J = 0.5,0.5000,1.0e-03,2.527509,2.05850758e-03,111.0892,0.8896,0.995298,2.778827e-03
J = 0.5,0.5000,1.0e-03,2.534178,2.05834221e-03,104.2885,356.6133,0.995378,2.401469e-03
J = 0.5,0.5000,1.0e-03,2.540847,2.05817965e-03,96.6707,354.9992,0.995457,2.261314e-03
J = 0.5,0.5000,1.0e-03,2.547516,2.05801986e-03,89.0257,355.9497,0.995534,2.397531e-03
J = 0.5,0.5000,1.0e-03,2.554185,2.05786279e-03,82.1050,359.3425,0.995610,2.778315e-03
J = 0.5,0.5000,1.0e-03,2.560854,2.05770839e-03,76.6476,4.9826,0.995685,3.302996e-03
J = 0.5,0.5000,1.0e-03,2.567523,2.05755662e-03,73.3434,12.4368,0.995758,3.811493e-03
J = 0.5,0.5000,1.0e-03,2.574191,2.05740743e-03,72.7022,20.8977,0.995830,4.133341e-03
J = 0.5,0.5000,1.0e-03,2.580860,2.05726078e-03,74.8885,29.2872,0.995901,4.175173e-03
J = 0.5,0.5000,1.0e-03,2.587529,2.05711663e-03,79.6671,36.6062,0.995971,3.972552e-03
J = 0.5,0.5000,1.0e-03,2.594198,2.05697493e-03,86.5190,42.2098,0.996040,3.650638e-03
J = 0.5,0.5000,1.0e-03,2.600867,2.05683564e-03,94.8153,45.7885,0.996107,3.345549e-03
J = 0.5,0.5000,1.0e-03,2.607536,2.05669873e-03,103.9198,47.1673,0.996173,3.154144e-03
J = 0.5,0.5000,1.0e-03,2.614205,2.05656414e-03,113.1930,46.1068,0.996238,3.117007e-03
J = 0.5,0.5000,1.0e-03,2.620874,2.05643185e-03,121.9233,42.1913,0.996303,3.209078e-03
J = 0.5,0.5000,1.0e-03,2.627543,2.05630182e-03,129.2276,34.9066,0.996366,3.320340e-03
J = 0.5,0.5000,1.0e-03,2.634211,2.05617400e-03,134.0245,24.1635,0.996428,3.247541e-03
J = 0.5,0.5000,1.0e-03,2.640880,2.05604836e-03,135.3227,11.2984,0.996488,2.800779e-03
J = 0.5,0.5000,1.0e-03,2.647549,2.05592485e-03,132.8616,359.1337,0.996548,2.035726e-03
J = 0.5,0.5000,1.0e-03,2.654218,2.05580346e-03,127.3616,350.0316,0.996607,1.243674e-03
J = 0.5,0.5000,1.0e-03,2.660887,2.05568413e-03,119.9862,344.6331,0.996665,6.783778e-04
J = 0.5,0.5000,1.0e-03,2.667556,2.05556684e-03,111.8047,342.5568,0.996722,4.534668e-04
J = 0.5,0.5000,1.0e-03,2.674225,2.05545155e-03,103.6712,343.2568,0.996778,5.924161e-04
J = 0.5,0.5000,1.0e-03,2.680894,2.05533822e-03,96.2972,346.3047,0.996833,1.065907e-03
J = 0.5,0.5000,1.0e-03,2.687563,2.05522683e-03,90.3227,351.3480,0.996887,1.794164e-03
J = 0.5,0.5000,1.0e-03,2.694231,2.05511734e-03,86.3229,357.9662,0.996940,2.641443e-03
J = 0.5,0.5000,1.0e-03,2.700900,2.05500972e-03,84.7397,5.5492,0.996992,3.433208e-03
J = 0.5,0.5000,1.0e-03,2.707569,2.05490393e-03,85.7754,13.3019,0.997043,4.012110e-03
J = 0.5,0.5000,1.0e-03,2.714238,2.05479994e-03,89.3300,20.4044,0.997094,4.303816e-03
J = 0.5,0.5000,1.0e-03,2.720907,2.05469774e-03,95.0410,26.1975,0.997143,4.336085e-03
J = 0.5,0.5000,1.0e-03,2.727576,2.05459727e-03,102.3898,30.2306,0.997192,4.199306e-03
J = 0.5,0.5000,1.0e-03,2.734245,2.05449852e-03,110.7913,32.1570,0.997240,3.989324e-03
J = 0.5,0.5000,1.0e-03,2.740914,2.05440146e-03,119.6122,31.5617,0.997287,3.764269e-03
J = 0.5,0.5000,1.0e-03,2.747583,2.05430605e-03,128.1097,27.8080,0.997334,3.513323e-03
J = 0.5,0.5000,1.0e-03,2.754251,2.05421227e-03,135.3065,20.0649,0.997379,3.126565e-03
J = 0.5,0.5000,1.0e-03,2.760920,2.05412010e-03,139.9185,7.9813,0.997424,2.405488e-03
J = 0.5,0.5000,1.0e-03,2.767589,2.05402949e-03,140.7108,353.2705,0.997468,1.257329e-03
J = 0.5,0.5000,1.0e-03,2.774258,2.05394044e-03,137.4110,339.7821,0.997511,5.489145e-05
J = 0.5,0.5000,1.0e-03,2.780927,2.05385290e-03,130.9748,330.2735,0.997554,1.158440e-03
J = 0.5,0.5000,1.0e-03,2.787596,2.05376687e-03,122.7381,324.9983,0.997595,1.893944e-03
J = 0.5,0.5000,1.0e-03,2.794265,2.05368230e-03,113.7933,323.1773,0.997636,2.243259e-03
J = 0.5,0.5000,1.0e-03,2.800934,2.05359917e-03,104.9518,324.0827,0.997677,2.212648e-03
J = 0.5,0.5000,1.0e-03,2.807603,2.05351747e-03,96.8753,327.2427,0.997717,1.808831e-03
J = 0.5,0.5000,1.0e-03,2.814271,2.05343716e-03,90.1697,332.3301,0.997756,1.057989e-03
J = 0.5,0.5000,1.0e-03,2.820940,2.05335822e-03,85.4022,338.9814,0.997794,3.574721e-05
J = 0.5,0.5000,1.0e-03,2.827609,2.05328064e-03,83.0376,346.6397,0.997832,1.114397e-03
J = 0.5,0.5000,1.0e-03,2.834278,2.05320438e-03,83.3204,354.5181,0.997869,2.203940e-03
J = 0.5,0.5000,1.0e-03,2.840947,2.05312942e-03,86.1844,1.7456,0.997905,3.067730e-03
J = 0.5,0.5000,1.0e-03,2.847616,2.05305574e-03,91.2685,7.5847,0.997941,3.625033e-03
J = 0.5,0.5000,1.0e-03,2.854285,2.05298333e-03,98.0206,11.5282,0.997976,3.880433e-03
J = 0.5,0.5000,1.0e-03,2.860954,2.05291215e-03,105.7984,13.2252,0.998011,3.877258e-03
J = 0.5,0.5000,1.0e-03,2.867623,2.05284218e-03,113.9034,12.3358,0.998045,3.646271e-03
J = 0.5,0.5000,1.0e-03,2.874291,2.05277342e-03,121.5411,8.4420,0.998078,3.171592e-03
J = 0.5,0.5000,1.0e-03,2.880960,2.05270583e-03,127.7522,1.1659,0.998111,2.386571e-03
J = 0.5,0.5000,1.0e-03,2.887629,2.05263940e-03,131.4401,350.7056,0.998143,1.238386e-03
J = 0.5,0.5000,1.0e-03,2.894298,2.05257410e-03,131.7007,338.5814,0.998175,1.666419e-04
J = 0.5,0.5000,1.0e-03,2.900967,2.05250992e-03,128.3656,327.3162,0.998206,1.536590e-03
J = 0.5,0.5000,1.0e-03,2.907636,2.05244683e-03,122.1025,318.7855,0.998237,2.622358e-03
J = 0.5,0.5000,1.0e-03,2.914305,2.05238483e-03,113.9244,313.4680,0.998267,3.351272e-03
J = 0.5,0.5000,1.0e-03,2.920974,2.05232389e-03,104.7661,311.0825,0.998297,3.741385e-03
J = 0.5,0.5000,1.0e-03,2.927643,2.05226398e-03,95.3944,311.2555,0.998326,3.812134e-03
J = 0.5,0.5000,1.0e-03,2.934311,2.05220511e-03,86.4792,313.7570,0.998355,3.559730e-03
J = 0.5,0.5000,1.0e-03,2.940980,2.05214724e-03,78.6792,318.4741,0.998383,2.967408e-03
J = 0.5,0.5000,1.0e-03,2.947649,2.05209036e-03,72.6782,325.2430,0.998410,2.036860e-03
J = 0.5,0.5000,1.0e-03,2.954318,2.05203446e-03,69.1248,333.5962,0.998438,8.374856e-04
J = 0.5,0.5000,1.0e-03,2.960987,2.05197951e-03,68.4547,342.5921,0.998464,4.616043e-04
J = 0.5,0.5000,1.0e-03,2.967656,2.05192550e-03,70.6910,350.9908,0.998491,1.640103e-03
J = 0.5,0.5000,1.0e-03,2.974325,2.05187241e-03,75.4121,357.7209,0.998516,2.534898e-03
