label,J,mu_over_J,t_yr,omega_e,beta_deg,alpha_deg,Id_over_Is,eps_beta
J = 1.8,1.8000,1.0e-03,19.481299,2.04882836e-03,68.9323,2.1629,1.000000,2.916566e-03
J = 1.8,1.8000,1.0e-03,19.487966,2.04882836e-03,64.1615,9.4392,1.000000,3.415186e-03
J = 1.8,1.8000,1.0e-03,19.494633,2.04882836e-03,62.0249,18.5915,1.000000,3.802112e-03
J = 1.8,1.8000,1.0e-03,19.501300,2.04882836e-03,62.9898,28.3154,1.000000,3.913165e-03
J = 1.8,1.8000,1.0e-03,19.507967,2.04882836e-03,66.9795,37.1129,1.000000,3.735619e-03
J = 1.8,1.8000,1.0e-03,19.514634,2.04882836e-03,73.4427,43.9542,1.000000,3.402063e-03
J = 1.8,1.8000,1.0e-03,19.521301,2.04882836e-03,81.6273,48.4483,1.000000,3.079107e-03
J = 1.8,1.8000,1.0e-03,19.527969,2.04882836e-03,90.7891,50.5564,1.000000,2.887255e-03
J = 1.8,1.8000,1.0e-03,19.534636,2.04882836e-03,100.2414,50.2797,1.000000,2.882682e-03
J = 1.8,1.8000,1.0e-03,19.541303,2.04882836e-03,109.3049,47.5043,1.000000,3.059323e-03
J = 1.8,1.8000,1.0e-03,19.547970,2.04882836e-03,117.2265,42.0176,1.000000,3.343792e-03
J = 1.8,1.8000,1.0e-03,19.554637,2.04882836e-03,123.1360,33.7578,1.000000,3.586218e-03
J = 1.8,1.8000,1.0e-03,19.561304,2.04882836e-03,126.1622,23.3320,1.000000,3.593823e-03
J = 1.8,1.8000,1.0e-03,19.567971,2.04882836e-03,125.7895,12.3670,1.000000,3.265098e-03
J = 1.8,1.8000,1.0e-03,19.574638,2.04882836e-03,122.2064,2.8767,1.000000,2.712357e-03
J = 1.8,1.8000,1.0e-03,19.581305,2.04882836e-03,116.2072,356.1384,1.000000,2.172870e-03
J = 1.8,1.8000,1.0e-03,19.587973,2.04882836e-03,108.7820,352.4494,1.000000,1.838499e-03
J = 1.8,1.8000,1.0e-03,19.594640,2.04882836e-03,100.8473,351.6172,1.000000,1.800689e-03
J = 1.8,1.8000,1.0e-03,19.601307,2.04882836e-03,93.2037,353.3644,1.000000,2.068612e-03
J = 1.8,1.8000,1.0e-03,19.607974,2.04882836e-03,86.5835,357.4346,1.000000,2.584376e-03
J = 1.8,1.8000,1.0e-03,19.614641,2.04882836e-03,81.6754,3.5063,1.000000,3.225820e-03
J = 1.8,1.8000,1.0e-03,19.621308,2.04882836e-03,79.0745,11.0401,1.000000,3.822201e-03
J = 1.8,1.8000,1.0e-03,19.627975,2.04882836e-03,79.1577,19.2108,1.000000,4.209999e-03
J = 1.8,1.8000,1.0e-03,19.634642,2.04882836e-03,81.9651,27.0532,1.000000,4.311732e-03
J = 1.8,1.8000,1.0e-03,19.641309,2.04882836e-03,87.1979,33.7378,1.000000,4.168824e-03
J = 1.8,1.8000,1.0e-03,19.647977,2.04882836e-03,94.3368,38.7260,1.000000,3.898382e-03
J = 1.8,1.8000,1.0e-03,19.654644,2.04882836e-03,102.7775,41.7032,1.000000,3.624441e-03
J = 1.8,1.8000,1.0e-03,19.661311,2.04882836e-03,111.8952,42.3921,1.000000,3.432687e-03
J = 1.8,1.8000,1.0e-03,19.667978,2.04882836e-03,121.0200,40.3713,1.000000,3.348667e-03
J = 1.8,1.8000,1.0e-03,19.674645,2.04882836e-03,129.3406,34.9822,1.000000,3.317122e-03
J = 1.8,1.8000,1.0e-03,19.681312,2.04882836e-03,135.7847,25.5585,1.000000,3.174032e-03
J = 1.8,1.8000,1.0e-03,19.687979,2.04882836e-03,139.0776,12.4459,1.000000,2.682420e-03
J = 1.8,1.8000,1.0e-03,19.694646,2.04882836e-03,138.3420,358.2638,1.000000,1.776396e-03
J = 1.8,1.8000,1.0e-03,19.701313,2.04882836e-03,133.8639,346.5780,1.000000,7.399537e-04
J = 1.8,1.8000,1.0e-03,19.707981,2.04882836e-03,126.8397,339.0423,1.000000,9.191250e-05
J = 1.8,1.8000,1.0e-03,19.714648,2.04882836e-03,118.5347,335.4066,1.000000,5.657555e-04
J = 1.8,1.8000,1.0e-03,19.721315,2.04882836e-03,109.9358,334.9226,1.000000,6.461870e-04
J = 1.8,1.8000,1.0e-03,19.727982,2.04882836e-03,101.8065,336.9871,1.000000,3.422810e-04
J = 1.8,1.8000,1.0e-03,19.734649,2.04882836e-03,94.8005,341.1828,1.000000,3.034874e-04
J = 1.8,1.8000,1.0e-03,19.741316,2.04882836e-03,89.5145,347.1340,1.000000,1.199708e-03
J = 1.8,1.8000,1.0e-03,19.747983,2.04882836e-03,86.4602,354.3438,1.000000,2.196409e-03
J = 1.8,1.8000,1.0e-03,19.754650,2.04882836e-03,85.9699,2.1126,1.000000,3.109846e-03
J = 1.8,1.8000,1.0e-03,19.761317,2.04882836e-03,88.0992,9.6143,1.000000,3.786856e-03
J = 1.8,1.8000,1.0e-03,19.767985,2.04882836e-03,92.6076,16.0848,1.000000,4.164435e-03
J = 1.8,1.8000,1.0e-03,19.774652,2.04882836e-03,99.0349,20.9542,1.000000,4.272968e-03
J = 1.8,1.8000,1.0e-03,19.781319,2.04882836e-03,106.8064,23.8181,1.000000,4.189444e-03
J = 1.8,1.8000,1.0e-03,19.787986,2.04882836e-03,115.2884,24.2940,1.000000,3.982491e-03
J = 1.8,1.8000,1.0e-03,19.794653,2.04882836e-03,123.7653,21.8607,1.000000,3.670352e-03
J = 1.8,1.8000,1.0e-03,19.801320,2.04882836e-03,131.3430,15.8040,1.000000,3.189694e-03
J = 1.8,1.8000,1.0e-03,19.807987,2.04882836e-03,136.8501,5.5840,1.000000,2.395777e-03
J = 1.8,1.8000,1.0e-03,19.814654,2.04882836e-03,138.9951,352.0315,1.000000,1.193130e-03
J = 1.8,1.8000,1.0e-03,19.821321,2.04882836e-03,137.0845,338.2152,1.000000,2.241261e-04
J = 1.8,1.8000,1.0e-03,19.827989,2.04882836e-03,131.6268,327.3832,1.000000,1.482853e-03
J = 1.8,1.8000,1.0e-03,19.834656,2.04882836e-03,123.8415,320.6144,1.000000,2.385581e-03
J = 1.8,1.8000,1.0e-03,19.841323,2.04882836e-03,114.8931,317.4566,1.000000,2.911857e-03
J = 1.8,1.8000,1.0e-03,19.847990,2.04882836e-03,105.6721,317.2078,1.000000,3.077432e-03
J = 1.8,1.8000,1.0e-03,19.854657,2.04882836e-03,96.8846,319.3733,1.000000,2.884183e-03
J = 1.8,1.8000,1.0e-03,19.861324,2.04882836e-03,89.1659,323.6506,1.000000,2.329663e-03
J = 1.8,1.8000,1.0e-03,19.867991,2.04882836e-03,83.1335,329.7689,1.000000,1.437786e-03
J = 1.8,1.8000,1.0e-03,19.874658,2.04882836e-03,79.3561,337.2922,1.000000,2.956150e-04
J = 1.8,1.8000,1.0e-03,19.881325,2.04882836e-03,78.2360,345.4880,1.000000,9.314290e-04
J = 1.8,1.8000,1.0e-03,19.887993,2.04882836e-03,79.8672,353.3987,1.000000,2.042362e-03
J = 1.8,1.8000,1.0e-03,19.894660,2.04882836e-03,83.9845,0.1080,1.000000,2.884459e-03
J = 1.8,1.8000,1.0e-03,19.901327,2.04882836e-03,90.0503,4.9654,1.000000,3.400059e-03
J = 1.8,1.8000,1.0e-03,19.907994,2.04882836e-03,97.3939,7.5896,1.000000,3.601826e-03
J = 1.8,1.8000,1.0e-03,19.914661,2.04882836e-03,105.2943,7.7254,1.000000,3.517933e-03
J = 1.8,1.8000,1.0e-03,19.921328,2.04882836e-03,112.9805,5.1182,1.000000,3.150555e-03
J = 1.8,1.8000,1.0e-03,19.927995,2.04882836e-03,119.5850,359.5337,1.000000,2.464805e-03
J = 1.8,1.8000,1.0e-03,19.934662,2.04882836e-03,124.1380,351.0427,1.000000,1.426787e-03
J = 1.8,1.8000,1.0e-03,19.941329,2.04882836e-03,125.7409,340.5243,1.000000,1.018860e-04
J = 1.8,1.8000,1.0e-03,19.947997,2.04882836e-03,123.9524,329.7807,1.000000,1.284488e-03
J = 1.8,1.8000,1.0e-03,19.954664,2.04882836e-03,119.0432,320.6675,1.000000,2.470703e-03
J = 1.8,1.8000,1.0e-03,19.961331,2.04882836e-03,111.7884,314.1581,1.000000,3.323265e-03
J = 1.8,1.8000,1.0e-03,19.967998,2.04882836e-03,103.0728,310.3863,1.000000,3.831023e-03
J = 1.8,1.8000,1.0e-03,19.974665,2.04882836e-03,93.6876,309.1704,1.000000,4.019149e-03
J = 1.8,1.8000,1.0e-03,19.981332,2.04882836e-03,84.3290,310.3640,1.000000,3.899013e-03
J = 1.8,1.8000,1.0e-03,19.987999,2.04882836e-03,75.6734,313.9490,1.000000,3.458136e-03
J = 1.8,1.8000,1.0e-03,19.994666,2.04882836e-03,68.4474,319.9461,1.000000,2.675141e-03
J = 1.8,1.8000,1.0e-03,20.001333,2.04882836e-03,63.4256,328.1501,1.000000,1.563981e-03
J = 1.8,1.8000,1.0e-03,20.008001,2.04882836e-03,61.2802,337.7780,1.000000,2.394810e-04
J = 1.8,1.8000,1.0e-03,20.014668,2.04882836e-03,62.2966,347.4147,1.000000,1.072951e-03
J = 1.8,1.8000,1.0e-03,20.021335,2.04882836e-03,66.1915,355.5691,1.000000,2.150707e-03
J = 1.8,1.8000,1.0e-03,20.028002,2.04882836e-03,72.2456,1.3159,1.000000,2.889628e-03
J = 1.8,1.8000,1.0e-03,20.034669,2.04882836e-03,79.5904,4.3655,1.000000,3.289551e-03
J = 1.8,1.8000,1.0e-03,20.041336,2.04882836e-03,87.3848,4.7523,1.000000,3.376633e-03
J = 1.8,1.8000,1.0e-03,20.048003,2.04882836e-03,94.8423,2.5868,1.000000,3.155491e-03
J = 1.8,1.8000,1.0e-03,20.054670,2.04882836e-03,101.1978,358.0092,1.000000,2.606710e-03
J = 1.8,1.8000,1.0e-03,20.061337,2.04882836e-03,105.7050,351.3118,1.000000,1.721426e-03
J = 1.8,1.8000,1.0e-03,20.068005,2.04882836e-03,107.7237,343.1258,1.000000,5.593070e-04
J = 1.8,1.8000,1.0e-03,20.074672,2.04882836e-03,106.8920,334.4611,1.000000,7.182931e-04
J = 1.8,1.8000,1.0e-03,20.081339,2.04882836e-03,103.2595,326.4390,1.000000,1.898230e-03
J = 1.8,1.8000,1.0e-03,20.088006,2.04882836e-03,97.2460,319.9139,1.000000,2.813565e-03
J = 1.8,1.8000,1.0e-03,20.094673,2.04882836e-03,89.4667,315.3422,1.000000,3.389088e-03
J = 1.8,1.8000,1.0e-03,20.101340,2.04882836e-03,80.5785,312.9322,1.000000,3.615906e-03
J = 1.8,1.8000,1.0e-03,20.108007,2.04882836e-03,71.2305,312.8707,1.000000,3.506760e-03
J = 1.8,1.8000,1.0e-03,20.114674,2.04882836e-03,62.1051,315.4861,1.000000,3.064116e-03
J = 1.8,1.8000,1.0e-03,20.121341,2.04882836e-03,54.0130,321.2753,1.000000,2.268451e-03
J = 1.8,1.8000,1.0e-03,20.128009,2.04882836e-03,47.9731,330.6061,1.000000,1.108689e-03
J = 1.8,1.8000,1.0e-03,20.134676,2.04882836e-03,45.0899,342.8509,1.000000,3.087641e-04
J = 1.8,1.8000,1.0e-03,20.141343,2.04882836e-03,46.0121,355.6627,1.000000,1.683446e-03
J = 1.8,1.8000,1.0e-03,20.148010,2.04882836e-03,50.3962,6.2034,1.000000,2.731691e-03
J = 1.8,1.8000,1.0e-03,20.154677,2.04882836e-03,57.1668,13.1095,1.000000,3.413358e-03
J = 1.8,1.8000,1.0e-03,20.161344,2.04882836e-03,65.1659,16.4638,1.000000,3.824415e-03
J = 1.8,1.8000,1.0e-03,20.168011,2.04882836e-03,73.4413,16.8050,1.000000,4.036610e-03
J = 1.8,1.8000,1.0e-03,20.174678,2.04882836e-03,81.2214,14.6149,1.000000,4.054482e-03
J = 1.8,1.8000,1.0e-03,20.181345,2.04882836e-03,87.8297,10.2645,1.000000,3.833100e-03
J = 1.8,1.8000,1.0e-03,20.188013,2.04882836e-03,92.6496,4.1365,1.000000,3.317776e-03
J = 1.8,1.8000,1.0e-03,20.194680,2.04882836e-03,95.1671,356.7725,1.000000,2.497891e-03
J = 1.8,1.8000,1.0e-03,20.201347,2.04882836e-03,95.0747,348.9264,1.000000,1.452541e-03
J = 1.8,1.8000,1.0e-03,20.208014,2.04882836e-03,92.3620,341.4500,1.000000,3.460681e-04
J = 1.8,1.8000,1.0e-03,20.214681,2.04882836e-03,87.3143,335.0878,1.000000,6.340574e-04
J = 1.8,1.8000,1.0e-03,20.221348,2.04882836e-03,80.4170,330.3653,1.000000,1.343093e-03
J = 1.8,1.8000,1.0e-03,20.228015,2.04882836e-03,72.2480,327.6503,1.000000,1.700759e-03
J = 1.8,1.8000,1.0e-03,20.234682,2.04882836e-03,63.4299,327.3166,1.000000,1.674722e-03
J = 1.8,1.8000,1.0e-03,20.241349,2.04882836e-03,54.6658,329.9194,1.000000,1.254430e-03
J = 1.8,1.8000,1.0e-03,20.248017,2.04882836e-03,46.8493,336.2646,1.000000,4.416083e-04
J = 1.8,1.8000,1.0e-03,20.254684,2.04882836e-03,41.1854,347.0189,1.000000,7.004692e-04
J = 1.8,1.8000,1.0e-03,20.261351,2.04882836e-03,39.0281,1.3134,1.000000,1.918376e-03
J = 1.8,1.8000,1.0e-03,20.268018,2.04882836e-03,41.0671,15.6978,1.000000,2.822118e-03
J = 1.8,1.8000,1.0e-03,20.274685,2.04882836e-03,46.6700,26.6488,1.000000,3.291997e-03
J = 1.8,1.8000,1.0e-03,20.281352,2.04882836e-03,54.4987,33.2024,1.000000,3.519318e-03
J = 1.8,1.8000,1.0e-03,20.288019,2.04882836e-03,63.3429,35.9972,1.000000,3.698134e-03
J = 1.8,1.8000,1.0e-03,20.294686,2.04882836e-03,72.3039,35.8414,1.000000,3.910092e-03
J = 1.8,1.8000,1.0e-03,20.301353,2.04882836e-03,80.6780,33.2905,1.000000,4.143574e-03
J = 1.8,1.8000,1.0e-03,20.308021,2.04882836e-03,87.8407,28.7062,1.000000,4.323283e-03
J = 1.8,1.8000,1.0e-03,20.314688,2.04882836e-03,93.2053,22.4314,1.000000,4.339432e-03
J = 1.8,1.8000,1.0e-03,20.321355,2.04882836e-03,96.2639,14.9650,1.000000,4.093848e-03
J = 1.8,1.8000,1.0e-03,20.328022,2.04882836e-03,96.6981,7.0434,1.000000,3.561619e-03
J = 1.8,1.8000,1.0e-03,20.334689,2.04882836e-03,94.4859,359.5409,1.000000,2.827685e-03
J = 1.8,1.8000,1.0e-03,20.341356,2.04882836e-03,89.9185,353.2518,1.000000,2.057070e-03
J = 1.8,1.8000,1.0e-03,20.348023,2.04882836e-03,83.5112,348.7474,1.000000,1.422937e-03
J = 1.8,1.8000,1.0e-03,20.354690,2.04882836e-03,75.8922,346.4120,1.000000,1.053512e-03
J = 1.8,1.8000,1.0e-03,20.361357,2.04882836e-03,67.7484,346.5847,1.000000,1.018153e-03
J = 1.8,1.8000,1.0e-03,20.368025,2.04882836e-03,59.8495,349.6786,1.000000,1.329341e-03
J = 1.8,1.8000,1.0e-03,20.374692,2.04882836e-03,53.1198,356.1368,1.000000,1.929561e-03
J = 1.8,1.8000,1.0e-03,20.381359,2.04882836e-03,48.6578,6.0020,1.000000,2.650383e-03
J = 1.8,1.8000,1.0e-03,20.388026,2.04882836e-03,47.4905,18.0988,1.000000,3.213563e-03
J = 1.8,1.8000,1.0e-03,20.394693,2.04882836e-03,50.0131,29.9418,1.000000,3.413665e-03
J = 1.8,1.8000,1.0e-03,20.401360,2.04882836e-03,55.7104,39.2956,1.000000,3.310517e-03
J = 1.8,1.8000,1.0e-03,20.408027,2.04882836e-03,63.5740,45.3740,1.000000,3.116331e-03
J = 1.8,1.8000,1.0e-03,20.414694,2.04882836e-03,72.6135,48.3803,1.000000,3.003605e-03
J = 1.8,1.8000,1.0e-03,20.421361,2.04882836e-03,82.0162,48.7247,1.000000,3.054025e-03
J = 1.8,1.8000,1.0e-03,20.428029,2.04882836e-03,91.0920,46.6898,1.000000,3.273806e-03
J = 1.8,1.8000,1.0e-03,20.434696,2.04882836e-03,99.1816,42.4178,1.000000,3.606066e-03
J = 1.8,1.8000,1.0e-03,20.441363,2.04882836e-03,105.6050,36.0543,1.000000,3.935875e-03
J = 1.8,1.8000,1.0e-03,20.448030,2.04882836e-03,109.6978,27.9910,1.000000,4.112208e-03
J = 1.8,1.8000,1.0e-03,20.454697,2.04882836e-03,110.9668,19.0692,1.000000,4.015348e-03
J = 1.8,1.8000,1.0e-03,20.461364,2.04882836e-03,109.2959,10.4895,1.000000,3.645604e-03
J = 1.8,1.8000,1.0e-03,20.468031,2.04882836e-03,105.0229,3.3823,1.000000,3.138247e-03
J = 1.8,1.8000,1.0e-03,20.474698,2.04882836e-03,98.8054,358.4529,1.000000,2.678212e-03
J = 1.8,1.8000,1.0e-03,20.481365,2.04882836e-03,91.4198,355.9943,1.000000,2.410918e-03
J = 1.8,1.8000,1.0e-03,20.488033,2.04882836e-03,83.6499,356.0983,1.000000,2.409400e-03
J = 1.8,1.8000,1.0e-03,20.494700,2.04882836e-03,76.2786,358.8091,1.000000,2.672993e-03
J = 1.8,1.8000,1.0e-03,20.501367,2.04882836e-03,70.1189,4.1083,1.000000,3.125107e-03
J = 1.8,1.8000,1.0e-03,20.508034,2.04882836e-03,65.9972,11.7186,1.000000,3.611440e-03
J = 1.8,1.8000,1.0e-03,20.514701,2.04882836e-03,64.6119,20.8403,1.000000,3.937754e-03
J = 1.8,1.8000,1.0e-03,20.521368,2.04882836e-03,66.2881,30.1649,1.000000,3.974894e-03
J = 1.8,1.8000,1.0e-03,20.528035,2.04882836e-03,70.8348,38.3637,1.000000,3.747983e-03
J = 1.8,1.8000,1.0e-03,20.534702,2.04882836e-03,77.6682,44.5996,1.000000,3.399922e-03
J = 1.8,1.8000,1.0e-03,20.541369,2.04882836e-03,86.0615,48.5656,1.000000,3.086839e-03
J = 1.8,1.8000,1.0e-03,20.548037,2.04882836e-03,95.3048,50.2034,1.000000,2.915454e-03
J = 1.8,1.8000,1.0e-03,20.554704,2.04882836e-03,104.7273,49.4429,1.000000,2.930335e-03
J = 1.8,1.8000,1.0e-03,20.561371,2.04882836e-03,113.6356,46.0806,1.000000,3.113294e-03
J = 1.8,1.8000,1.0e-03,20.568038,2.04882836e-03,121.2303,39.8341,1.000000,3.373643e-03
J = 1.8,1.8000,1.0e-03,20.574705,2.04882836e-03,126.5796,30.6826,1.000000,3.539949e-03
J = 1.8,1.8000,1.0e-03,20.581372,2.04882836e-03,128.7999,19.5015,1.000000,3.417464e-03
J = 1.8,1.8000,1.0e-03,20.588039,2.04882836e-03,127.4992,8.2879,1.000000,2.955911e-03
J = 1.8,1.8000,1.0e-03,20.594706,2.04882836e-03,123.0796,359.1355,1.000000,2.335234e-03
J = 1.8,1.8000,1.0e-03,20.601373,2.04882836e-03,116.4842,353.0779,1.000000,1.807516e-03
J = 1.8,1.8000,1.0e-03,20.608041,2.04882836e-03,108.7388,350.1626,1.000000,1.538341e-03
J = 1.8,1.8000,1.0e-03,20.614708,2.04882836e-03,100.7400,350.0737,1.000000,1.590238e-03
J = 1.8,1.8000,1.0e-03,20.621375,2.04882836e-03,93.2610,352.4869,1.000000,1.951152e-03
J = 1.8,1.8000,1.0e-03,20.628042,2.04882836e-03,87.0082,357.1101,1.000000,2.546114e-03
J = 1.8,1.8000,1.0e-03,20.634709,2.04882836e-03,82.6344,3.5661,1.000000,3.239005e-03
J = 1.8,1.8000,1.0e-03,20.641376,2.04882836e-03,80.6716,11.2513,1.000000,3.854241e-03
J = 1.8,1.8000,1.0e-03,20.648043,2.04882836e-03,81.4062,19.3152,1.000000,4.239024e-03
J = 1.8,1.8000,1.0e-03,20.654710,2.04882836e-03,84.7889,26.8388,1.000000,4.335910e-03
J = 1.8,1.8000,1.0e-03,20.661377,2.04882836e-03,90.4647,33.0800,1.000000,4.199725e-03
J = 1.8,1.8000,1.0e-03,20.668045,2.04882836e-03,97.8975,37.5654,1.000000,3.947327e-03
J = 1.8,1.8000,1.0e-03,20.674712,2.04882836e-03,106.4855,39.9874,1.000000,3.693589e-03
J = 1.8,1.8000,1.0e-03,20.681379,2.04882836e-03,115.6009,40.0177,1.000000,3.511051e-03
J = 1.8,1.8000,1.0e-03,20.688046,2.04882836e-03,124.5434,37.1354,1.000000,3.407088e-03
J = 1.8,1.8000,1.0e-03,20.694713,2.04882836e-03,132.4262,30.5813,1.000000,3.297766e-03
J = 1.8,1.8000,1.0e-03,20.701380,2.04882836e-03,138.0673,19.7766,1.000000,2.985365e-03
J = 1.8,1.8000,1.0e-03,20.708047,2.04882836e-03,140.1754,5.6734,1.000000,2.255588e-03
J = 1.8,1.8000,1.0e-03,20.714714,2.04882836e-03,138.1439,351.6352,1.000000,1.177336e-03
J = 1.8,1.8000,1.0e-03,20.721381,2.04882836e-03,132.6392,340.9993,1.000000,1.161437e-04
J = 1.8,1.8000,1.0e-03,20.728049,2.04882836e-03,124.9880,334.6805,1.000000,6.501175e-04
J = 1.8,1.8000,1.0e-03,20.734716,2.04882836e-03,116.3921,332.0831,1.000000,1.030730e-03
J = 1.8,1.8000,1.0e-03,20.741383,2.04882836e-03,107.7543,332.4336,1.000000,1.014464e-03
J = 1.8,1.8000,1.0e-03,20.748050,2.04882836e-03,99.7875,335.1809,1.000000,6.171451e-04
J = 1.8,1.8000,1.0e-03,20.754717,2.04882836e-03,93.1204,339.9391,1.000000,1.139823e-04
J = 1.8,1.8000,1.0e-03,20.761384,2.04882836e-03,88.3282,346.3199,1.000000,1.079596e-03
J = 1.8,1.8000,1.0e-03,20.768051,2.04882836e-03,85.8834,353.7781,1.000000,2.120974e-03
J = 1.8,1.8000,1.0e-03,20.774718,2.04882836e-03,86.0511,1.5663,1.000000,3.052575e-03
J = 1.8,1.8000,1.0e-03,20.781385,2.04882836e-03,88.8032,8.8517,1.000000,3.730690e-03
J = 1.8,1.8000,1.0e-03,20.788053,2.04882836e-03,93.8262,14.9101,1.000000,4.105578e-03
J = 1.8,1.8000,1.0e-03,20.794720,2.04882836e-03,100.6140,19.2206,1.000000,4.213200e-03
J = 1.8,1.8000,1.0e-03,20.801387,2.04882836e-03,108.5650,21.4001,1.000000,4.124392e-03
J = 1.8,1.8000,1.0e-03,20.808054,2.04882836e-03,117.0188,21.0489,1.000000,3.892071e-03
J = 1.8,1.8000,1.0e-03,20.814721,2.04882836e-03,125.2119,17.6137,1.000000,3.511969e-03
J = 1.8,1.8000,1.0e-03,20.821388,2.04882836e-03,132.1762,10.4271,1.000000,2.898998e-03
J = 1.8,1.8000,1.0e-03,20.828055,2.04882836e-03,136.6917,359.2809,1.000000,1.921130e-03
J = 1.8,1.8000,1.0e-03,20.834722,2.04882836e-03,137.5970,345.6550,1.000000,5.794823e-04
J = 1.8,1.8000,1.0e-03,20.841389,2.04882836e-03,134.5499,332.8033,1.000000,8.363596e-04
J = 1.8,1.8000,1.0e-03,20.848057,2.04882836e-03,128.3138,323.2971,1.000000,1.998105e-03
J = 1.8,1.8000,1.0e-03,20.854724,2.04882836e-03,120.0973,317.6465,1.000000,2.788873e-03
J = 1.8,1.8000,1.0e-03,20.861391,2.04882836e-03,110.9612,315.3115,1.000000,3.215808e-03
J = 1.8,1.8000,1.0e-03,20.868058,2.04882836e-03,101.7224,315.6895,1.000000,3.294224e-03
J = 1.8,1.8000,1.0e-03,20.874725,2.04882836e-03,93.0577,318.3886,1.000000,3.021115e-03
J = 1.8,1.8000,1.0e-03,20.881392,2.04882836e-03,85.6024,323.1651,1.000000,2.391673e-03
J = 1.8,1.8000,1.0e-03,20.888059,2.04882836e-03,79.9829,329.7484,1.000000,1.433307e-03
J = 1.8,1.8000,1.0e-03,20.894726,2.04882836e-03,76.7603,337.6382,1.000000,2.443614e-04
J = 1.8,1.8000,1.0e-03,20.901393,2.04882836e-03,76.2885,346.0008,1.000000,9.965201e-04
J = 1.8,1.8000,1.0e-03,20.908061,2.04882836e-03,78.5717,353.8119,1.000000,2.086750e-03
J = 1.8,1.8000,1.0e-03,20.914728,2.04882836e-03,83.2467,0.1708,1.000000,2.887285e-03
J = 1.8,1.8000,1.0e-03,20.921395,2.04882836e-03,89.7054,4.4964,1.000000,3.355759e-03
J = 1.8,1.8000,1.0e-03,20.928062,2.04882836e-03,97.2381,6.4755,1.000000,3.509154e-03
J = 1.8,1.8000,1.0e-03,20.934729,2.04882836e-03,105.1006,5.9004,1.000000,3.368874e-03
J = 1.8,1.8000,1.0e-03,20.941396,2.04882836e-03,112.5013,2.5677,1.000000,2.927229e-03
J = 1.8,1.8000,1.0e-03,20.948063,2.04882836e-03,118.5607,356.3524,1.000000,2.149549e-03
J = 1.8,1.8000,1.0e-03,20.954730,2.04882836e-03,122.3437,347.5303,1.000000,1.028190e-03
J = 1.8,1.8000,1.0e-03,20.961397,2.04882836e-03,123.0802,337.1842,1.000000,3.245254e-04
J = 1.8,1.8000,1.0e-03,20.968065,2.04882836e-03,120.5171,327.0746,1.000000,1.664324e-03
J = 1.8,1.8000,1.0e-03,20.974732,2.04882836e-03,115.0482,318.7604,1.000000,2.761278e-03
J = 1.8,1.8000,1.0e-03,20.981399,2.04882836e-03,107.4535,312.9649,1.000000,3.517989e-03
J = 1.8,1.8000,1.0e-03,20.988066,2.04882836e-03,98.5666,309.7611,1.000000,3.935872e-03
J = 1.8,1.8000,1.0e-03,20.994733,2.04882836e-03,89.1347,309.0208,1.000000,4.039036e-03
J = 1.8,1.8000,1.0e-03,21.001400,2.04882836e-03,79.8387,310.6828,1.000000,3.834844e-03
J = 1.8,1.8000,1.0e-03,21.008067,2.04882836e-03,71.3700,314.8081,1.000000,3.307193e-03
J = 1.8,1.8000,1.0e-03,21.014734,2.04882836e-03,64.4937,321.4527,1.000000,2.434850e-03
J = 1.8,1.8000,1.0e-03,21.021401,2.04882836e-03,60.0216,330.3395,1.000000,1.244765e-03
J = 1.8,1.8000,1.0e-03,21.028069,2.04882836e-03,58.6070,340.4711,1.000000,1.176759e-04
J = 1.8,1.8000,1.0e-03,21.034736,2.04882836e-03,60.4197,350.2115,1.000000,1.404532e-03
J = 1.8,1.8000,1.0e-03,21.041403,2.04882836e-03,65.0162,358.0499,1.000000,2.410401e-03
J = 1.8,1.8000,1.0e-03,21.048070,2.04882836e-03,71.5669,3.2188,1.000000,3.067998e-03
J = 1.8,1.8000,1.0e-03,21.054737,2.04882836e-03,79.1665,5.5908,1.000000,3.397826e-03
J = 1.8,1.8000,1.0e-03,21.061404,2.04882836e-03,86.9764,5.2961,1.000000,3.426076e-03
J = 1.8,1.8000,1.0e-03,21.068071,2.04882836e-03,94.2225,2.5011,1.000000,3.149356e-03
J = 1.8,1.8000,1.0e-03,21.074738,2.04882836e-03,100.1589,357.4072,1.000000,2.544477e-03
J = 1.8,1.8000,1.0e-03,21.081405,2.04882836e-03,104.0806,350.3920,1.000000,1.611196e-03
J = 1.8,1.8000,1.0e-03,21.088073,2.04882836e-03,105.4274,342.1659,1.000000,4.282809e-04
J = 1.8,1.8000,1.0e-03,21.094740,2.04882836e-03,103.9457,333.7423,1.000000,8.298009e-04
J = 1.8,1.8000,1.0e-03,21.101407,2.04882836e-03,99.7765,326.1480,1.000000,1.956257e-03
J = 1.8,1.8000,1.0e-03,21.108074,2.04882836e-03,93.3799,320.1171,1.000000,2.800879e-03
J = 1.8,1.8000,1.0e-03,21.114741,2.04882836e-03,85.3673,316.0406,1.000000,3.299800e-03
J = 1.8,1.8000,1.0e-03,21.121408,2.04882836e-03,76.3791,314.1354,1.000000,3.446488e-03
J = 1.8,1.8000,1.0e-03,21.128075,2.04882836e-03,67.0604,314.6530,1.000000,3.250713e-03
J = 1.8,1.8000,1.0e-03,21.134742,2.04882836e-03,58.1195,318.0237,1.000000,2.709872e-03
