config,ic_id,band0,t_yr,omega_e,Id_over_Is,beta_deg
goes8_albuja,75,LAM,28.128887,2.33286652e-02,0.971505,129.9470
goes8_albuja,75,LAM,31.011689,2.00101175e-02,0.972836,138.5728
goes8_albuja,75,LAM,34.189937,2.01906852e-02,0.967519,143.3188
goes8_albuja,75,LAM,37.693910,2.38408407e-02,0.968849,132.5452
goes8_albuja,75,LAM,41.556988,2.34770602e-02,0.967466,136.1578
goes8_albuja,75,LAM,45.815977,2.14616450e-02,0.965290,143.9740
goes8_albuja,75,LAM,50.511449,2.26625645e-02,0.966252,139.7403
goes8_albuja,75,LAM,55.688140,2.00745943e-02,0.966364,146.0778
goes8_albuja,75,LAM,61.395366,2.10165824e-02,0.966375,143.5515
goes8_albuja,75,LAM,67.687500,1.99201398e-02,0.973104,138.6053
goes8_albuja,75,LAM,74.624487,1.94934579e-02,0.969727,143.7468
goes8_albuja,75,LAM,82.272413,2.04432580e-02,0.967301,143.4143
goes8_albuja,75,LAM,90.704142,2.04726376e-02,0.974247,135.4991
goes8_albuja,75,LAM,100.000000,2.04161104e-02,0.966173,144.5685
goes8_albuja,76,LAM,0.000000,2.28890150e-04,0.524640,75.4350
goes8_albuja,76,LAM,0.001000,2.29318257e-04,0.506268,74.8747
goes8_albuja,76,LAM,0.001102,2.29377135e-04,0.504397,74.9668
goes8_albuja,76,LAM,0.001215,2.29448635e-04,0.502334,74.8015
goes8_albuja,76,LAM,0.001340,2.29531528e-04,0.500063,74.8353
goes8_albuja,76,LAM,0.001477,2.29624168e-04,0.497569,74.7813
goes8_albuja,76,LAM,0.001629,2.29737407e-04,0.494819,74.6202
goes8_albuja,76,LAM,0.001796,2.29869391e-04,0.491797,74.4808
goes8_albuja,76,LAM,0.001980,2.30024995e-04,0.488474,74.4387
goes8_albuja,76,LAM,0.002183,2.30206580e-04,0.484826,74.3024
goes8_albuja,76,LAM,0.002406,2.30421840e-04,0.480820,74.3393
goes8_albuja,76,LAM,0.002653,2.30679106e-04,0.476422,74.3994
goes8_albuja,76,LAM,0.002925,2.30980838e-04,0.471607,73.9709
goes8_albuja,76,LAM,0.003225,2.31343684e-04,0.466331,74.0372
goes8_albuja,76,LAM,0.003555,2.31769589e-04,0.460570,74.0482
goes8_albuja,76,LAM,0.003919,2.32276987e-04,0.454286,73.8307
goes8_albuja,76,LAM,0.004321,2.32874822e-04,0.447453,73.3294
goes8_albuja,76,LAM,0.004764,2.33588689e-04,0.440033,73.5785
goes8_albuja,76,LAM,0.005252,2.34428967e-04,0.432017,73.4249
goes8_albuja,76,LAM,0.005790,2.35417455e-04,0.423394,72.6889
goes8_albuja,76,LAM,0.006384,2.36576959e-04,0.414168,72.8692
goes8_albuja,76,LAM,0.007038,2.37922747e-04,0.404373,72.0713
goes8_albuja,76,LAM,0.007759,2.39475793e-04,0.394060,72.2109
goes8_albuja,76,LAM,0.008555,2.41238831e-04,0.383329,71.1289
goes8_albuja,76,LAM,0.009431,2.43220198e-04,0.372302,70.6671
goes8_albuja,76,LAM,0.010398,2.45405802e-04,0.361155,69.8129
goes8_albuja,76,LAM,0.011464,2.47752106e-04,0.350115,69.9411
goes8_albuja,76,LAM,0.012638,2.50187201e-04,0.339447,68.5354
goes8_albuja,76,LAM,0.013934,2.52638159e-04,0.329401,66.8439
goes8_albuja,76,LAM,0.015362,2.54953284e-04,0.320271,66.3809
goes8_albuja,76,LAM,0.016936,2.56983696e-04,0.312273,62.9819
goes8_albuja,76,LAM,0.018672,2.58536743e-04,0.305565,60.1589
goes8_albuja,76,LAM,0.020585,2.59352084e-04,0.300251,58.0016
goes8_albuja,76,LAM,0.022695,2.59105505e-04,0.296359,54.8205
goes8_albuja,76,LAM,0.025021,2.57374431e-04,0.293897,50.2463
goes8_albuja,76,LAM,0.027585,2.53584054e-04,0.292958,43.2934
goes8_albuja,76,LAM,0.030412,2.46987780e-04,0.293873,39.2213
goes8_albuja,76,LAM,0.033529,2.36612173e-04,0.297559,33.5614
goes8_albuja,76,LAM,0.036966,2.21013554e-04,0.306404,27.3983
goes8_albuja,76,LAM,0.040754,1.97536928e-04,0.326779,22.5408
goes8_albuja,76,LAM,0.044931,1.60303253e-04,0.377076,24.0271
goes8_albuja,76,LAM,0.049535,1.02022251e-04,0.487616,42.6066
goes8_albuja,76,LAM,0.054612,6.73623079e-05,0.417044,64.7181
goes8_albuja,76,LAM,0.060209,6.34025495e-05,0.308464,44.0497
goes8_albuja,76,LAM,0.066379,2.27944825e-05,0.408981,58.7100
goes8_albuja,76,LAM,0.073182,NaN,NaN,NaN
goes8_albuja,76,LAM,0.080683,NaN,NaN,NaN
goes8_albuja,76,LAM,0.088951,NaN,NaN,NaN
goes8_albuja,76,LAM,0.098068,NaN,NaN,NaN
goes8_albuja,76,LAM,0.108118,NaN,NaN,NaN
goes8_albuja,76,LAM,0.119199,NaN,NaN,NaN
goes8_albuja,76,LAM,0.131415,NaN,NaN,NaN
goes8_albuja,76,LAM,0.144883,NaN,NaN,NaN
goes8_albuja,76,LAM,0.159731,NaN,NaN,NaN
goes8_albuja,76,LAM,0.176101,NaN,NaN,NaN
goes8_albuja,76,LAM,0.194149,NaN,NaN,NaN
goes8_albuja,76,LAM,0.214047,NaN,NaN,NaN
goes8_albuja,76,LAM,0.235983,NaN,NaN,NaN
goes8_albuja,76,LAM,0.260168,NaN,NaN,NaN
goes8_albuja,76,LAM,0.286832,NaN,NaN,NaN
goes8_albuja,76,LAM,0.316228,NaN,NaN,NaN
goes8_albuja,76,LAM,0.348637,NaN,NaN,NaN
goes8_albuja,76,LAM,0.384367,NaN,NaN,NaN
goes8_albuja,76,LAM,0.423759,NaN,NaN,NaN
goes8_albuja,76,LAM,0.467188,NaN,NaN,NaN
goes8_albuja,76,LAM,0.515068,NaN,NaN,NaN
goes8_albuja,76,LAM,0.567855,NaN,NaN,NaN
goes8_albuja,76,LAM,0.626052,NaN,NaN,NaN
goes8_albuja,76,LAM,0.690213,NaN,NaN,NaN
goes8_albuja,76,LAM,0.760950,NaN,NaN,NaN
goes8_albuja,76,LAM,0.838936,NaN,NaN,NaN
goes8_albuja,76,LAM,0.924915,NaN,NaN,NaN
goes8_albuja,76,LAM,1.019705,NaN,NaN,NaN
goes8_albuja,76,LAM,1.124210,NaN,NaN,NaN
goes8_albuja,76,LAM,1.239425,NaN,NaN,NaN
goes8_albuja,76,LAM,1.366448,NaN,NaN,NaN
goes8_albuja,76,LAM,1.506489,NaN,NaN,NaN
goes8_albuja,76,LAM,1.660883,NaN,NaN,NaN
goes8_albuja,76,LAM,1.831099,NaN,NaN,NaN
goes8_albuja,76,LAM,2.018760,NaN,NaN,NaN
goes8_albuja,76,LAM,2.225654,NaN,NaN,NaN
goes8_albuja,76,LAM,2.453751,NaN,NaN,NaN
goes8_albuja,76,LAM,2.705225,NaN,NaN,NaN
goes8_albuja,76,LAM,2.982471,NaN,NaN,NaN
goes8_albuja,76,LAM,3.288131,NaN,NaN,NaN
goes8_albuja,76,LAM,3.625117,NaN,NaN,NaN
goes8_albuja,76,LAM,3.996639,NaN,NaN,NaN
goes8_albuja,76,LAM,4.406236,NaN,NaN,NaN
goes8_albuja,76,LAM,4.857812,NaN,NaN,NaN
goes8_albuja,76,LAM,5.355667,NaN,NaN,NaN
goes8_albuja,76,LAM,5.904545,NaN,NaN,NaN
goes8_albuja,76,LAM,6.509675,NaN,NaN,NaN
goes8_albuja,76,LAM,7.176822,NaN,NaN,NaN
goes8_albuja,76,LAM,7.912343,NaN,NaN,NaN
goes8_albuja,76,LAM,8.723243,NaN,NaN,NaN
goes8_albuja,76,LAM,9.617249,NaN,NaN,NaN
goes8_albuja,76,LAM,10.602877,NaN,NaN,NaN
goes8_albuja,76,LAM,11.689518,NaN,NaN,NaN
goes8_albuja,76,LAM,12.887524,NaN,NaN,NaN
goes8_albuja,76,LAM,14.208308,NaN,NaN,NaN
goes8_albuja,76,LAM,15.664454,NaN,NaN,NaN
goes8_albuja,76,LAM,17.269833,NaN,NaN,NaN
goes8_albuja,76,LAM,19.039740,NaN,NaN,NaN
goes8_albuja,76,LAM,20.991037,NaN,NaN,NaN
goes8_albuja,76,LAM,23.142314,NaN,NaN,NaN
goes8_albuja,76,LAM,25.514065,NaN,NaN,NaN
goes8_albuja,76,LAM,28.128887,NaN,NaN,NaN
goes8_albuja,76,LAM,31.011689,NaN,NaN,NaN
goes8_albuja,76,LAM,34.189937,NaN,NaN,NaN
goes8_albuja,76,LAM,37.693910,NaN,NaN,NaN
goes8_albuja,76,LAM,41.556988,NaN,NaN,NaN
goes8_albuja,76,LAM,45.815977,NaN,NaN,NaN
goes8_albuja,76,LAM,50.511449,NaN,NaN,NaN
goes8_albuja,76,LAM,55.688140,NaN,NaN,NaN
goes8_albuja,76,LAM,61.395366,NaN,NaN,NaN
goes8_albuja,76,LAM,67.687500,NaN,NaN,NaN
goes8_albuja,76,LAM,74.624487,NaN,NaN,NaN
goes8_albuja,76,LAM,82.272413,NaN,NaN,NaN
goes8_albuja,76,LAM,90.704142,NaN,NaN,NaN
goes8_albuja,76,LAM,100.000000,NaN,NaN,NaN
goes8_albuja,77,SAM,0.000000,4.05077166e-04,0.992523,24.5152
goes8_albuja,77,SAM,0.001000,1.11469336e-03,0.999566,61.7534
goes8_albuja,77,SAM,0.001102,1.17645154e-03,0.999599,63.4287
goes8_albuja,77,SAM,0.001215,1.24206648e-03,0.999629,65.0616
goes8_albuja,77,SAM,0.001340,1.31161891e-03,0.999655,66.6490
goes8_albuja,77,SAM,0.001477,1.38518099e-03,0.999679,68.1893
goes8_albuja,77,SAM,0.001629,1.46281390e-03,0.999700,69.6823
goes8_albuja,77,SAM,0.001796,1.54456414e-03,0.999719,71.1292
goes8_albuja,77,SAM,0.001980,1.63045805e-03,0.999737,72.5324
goes8_albuja,77,SAM,0.002183,1.72049399e-03,0.999753,73.8954
goes8_albuja,77,SAM,0.002406,1.81463165e-03,0.999767,75.2227
goes8_albuja,77,SAM,0.002653,1.91277757e-03,0.999781,76.5199
goes8_albuja,77,SAM,0.002925,2.01476569e-03,0.999794,77.7937
goes8_albuja,77,SAM,0.003225,2.12033134e-03,0.999805,79.0522
goes8_albuja,77,SAM,0.003555,2.22907659e-03,0.999817,80.3044
goes8_albuja,77,SAM,0.003919,2.34042402e-03,0.999827,81.5613
goes8_albuja,77,SAM,0.004321,2.45355517e-03,0.999837,82.8354
goes8_albuja,77,SAM,0.004764,2.56732877e-03,0.999846,84.1417
goes8_albuja,77,SAM,0.005252,2.68017228e-03,0.999855,85.4977
goes8_albuja,77,SAM,0.005790,2.78993911e-03,0.999864,86.9239
goes8_albuja,77,SAM,0.006384,2.89372251e-03,0.999872,88.4443
goes8_albuja,77,SAM,0.007038,2.98761772e-03,0.999879,90.0866
goes8_albuja,77,SAM,0.007759,3.06642838e-03,0.999886,91.8817
goes8_albuja,77,SAM,0.008555,3.12332696e-03,0.999893,93.8620
goes8_albuja,77,SAM,0.009431,3.14951316e-03,0.999899,96.0570
goes8_albuja,77,SAM,0.010398,3.13397960e-03,0.999904,98.4843
goes8_albuja,77,SAM,0.011464,3.06358214e-03,0.999908,101.1362
goes8_albuja,77,SAM,0.012638,2.92353583e-03,0.999910,103.9793
goes8_albuja,77,SAM,0.013934,2.69726475e-03,0.999910,107.0633
goes8_albuja,77,SAM,0.015362,2.35849488e-03,0.999905,111.1413
goes8_albuja,77,SAM,0.016936,1.82630085e-03,0.999877,120.4472
goes8_albuja,77,SAM,0.018672,8.61979717e-04,0.999049,152.8780
goes8_albuja,77,SAM,0.020585,6.31336739e-04,0.914315,165.8468
goes8_albuja,77,SAM,0.022695,7.69618300e-04,0.839503,166.4684
goes8_albuja,77,SAM,0.025021,8.85503005e-04,0.782434,168.4277
goes8_albuja,77,SAM,0.027585,9.94588365e-04,0.737267,169.7037
goes8_albuja,77,SAM,0.030412,1.10009482e-03,0.701441,169.7777
goes8_albuja,77,SAM,0.033529,1.20324029e-03,0.673024,170.0496
goes8_albuja,77,SAM,0.036966,1.30464170e-03,0.650610,171.4777
goes8_albuja,77,SAM,0.040754,1.40453433e-03,0.633277,172.9820
goes8_albuja,77,SAM,0.044931,1.50282862e-03,0.620463,174.0017
goes8_albuja,77,SAM,0.049535,1.59937333e-03,0.611787,174.4746
goes8_albuja,77,SAM,0.054612,1.69417550e-03,0.606967,175.6606
goes8_albuja,77,SAM,0.060209,1.78717854e-03,0.605880,175.9429
goes8_albuja,77,SAM,0.066379,1.87854479e-03,0.608477,176.6515
goes8_albuja,77,SAM,0.073182,1.96859201e-03,0.614797,177.3119
goes8_albuja,77,SAM,0.080683,2.05813251e-03,0.624888,177.3807
goes8_albuja,77,SAM,0.088951,2.14855828e-03,0.638794,178.2887
goes8_albuja,77,SAM,0.098068,2.24235627e-03,0.656442,178.3510
goes8_albuja,77,SAM,0.108118,2.34331105e-03,0.677615,177.9913
goes8_albuja,77,SAM,0.119199,2.45725293e-03,0.701791,178.4383
goes8_albuja,77,SAM,0.131415,2.59223671e-03,0.728177,178.0671
goes8_albuja,77,SAM,0.144883,2.75890015e-03,0.755779,177.1317
goes8_albuja,77,SAM,0.159731,2.97109710e-03,0.783470,176.9441
goes8_albuja,77,SAM,0.176101,3.24653995e-03,0.810014,178.8456
goes8_albuja,77,SAM,0.194149,3.60645569e-03,0.834847,178.0938
goes8_albuja,77,SAM,0.214047,4.07981420e-03,0.857445,178.6907
goes8_albuja,77,SAM,0.235983,4.70548914e-03,0.877697,178.9832
goes8_albuja,77,SAM,0.260168,5.53850218e-03,0.895575,178.9956
goes8_albuja,77,SAM,0.286832,6.65896574e-03,0.911202,179.2864
goes8_albuja,77,SAM,0.316228,8.18685789e-03,0.924713,177.5859
goes8_albuja,77,SAM,0.348637,1.03102453e-02,0.936189,178.4826
goes8_albuja,77,SAM,0.384367,1.33448676e-02,0.945920,175.5352
goes8_albuja,77,SAM,0.423759,1.78403507e-02,0.953649,176.3511
goes8_albuja,77,SAM,0.467188,2.52227224e-02,0.959884,168.7903
goes8_albuja,77,SAM,0.515068,3.51241059e-02,0.965662,170.3662
goes8_albuja,77,SAM,0.567855,3.91334104e-02,0.968318,169.0201
goes8_albuja,77,SAM,0.626052,3.87927928e-02,0.971450,160.2241
goes8_albuja,77,SAM,0.690213,3.86263330e-02,0.968938,177.0015
goes8_albuja,77,SAM,0.760950,3.87853670e-02,0.971444,159.1177
goes8_albuja,77,SAM,0.838936,3.86746384e-02,0.968759,174.0535
goes8_albuja,77,SAM,0.924915,3.78651629e-02,0.971203,162.8154
goes8_albuja,77,SAM,1.019705,3.93870960e-02,0.970104,161.4372
goes8_albuja,77,SAM,1.124210,3.84859143e-02,0.968831,174.0730
goes8_albuja,77,SAM,1.239425,3.77447202e-02,0.969910,169.8959
goes8_albuja,77,SAM,1.366448,3.74914947e-02,0.970854,164.3488
goes8_albuja,77,SAM,1.506489,3.70298847e-02,0.971242,161.9024
goes8_albuja,77,SAM,1.660883,3.63429530e-02,0.970499,165.3723
goes8_albuja,77,SAM,1.831099,3.68711440e-02,0.968356,173.3173
goes8_albuja,77,SAM,2.018760,3.79969441e-02,0.970282,156.5625
goes8_albuja,77,SAM,2.225654,3.55117138e-02,0.969994,164.7530
goes8_albuja,77,SAM,2.453751,3.63644097e-02,0.971611,152.1020
goes8_albuja,77,SAM,2.705225,3.60892744e-02,0.969696,152.9061
goes8_albuja,77,SAM,2.982471,3.47937823e-02,0.971250,148.0083
goes8_albuja,77,SAM,3.288131,3.07741166e-02,0.971061,153.8464
goes8_albuja,77,SAM,3.625117,3.14556950e-02,0.971358,141.7017
goes8_albuja,77,SAM,3.996639,2.81260917e-02,0.973391,138.3799
goes8_albuja,77,SAM,4.406236,2.58721155e-02,0.966671,146.6183
goes8_albuja,77,SAM,4.857812,2.55223966e-02,0.967771,137.5528
goes8_albuja,77,SAM,5.355667,2.16382644e-02,0.966756,144.8430
goes8_albuja,77,SAM,5.904545,2.41419879e-02,0.968696,133.0090
goes8_albuja,77,SAM,6.509675,2.32371206e-02,0.966917,137.9396
goes8_albuja,77,SAM,7.176822,2.03065416e-02,0.972335,138.4233
goes8_albuja,77,SAM,7.912343,2.03212252e-02,0.966127,145.3318
goes8_albuja,77,SAM,8.723243,1.96519492e-02,0.967604,145.8053
goes8_albuja,77,SAM,9.617249,2.07762405e-02,0.974347,134.0012
goes8_albuja,77,SAM,10.602877,2.38011557e-02,0.969896,131.5911
goes8_albuja,77,SAM,11.689518,2.09096449e-02,0.965433,145.0318
goes8_albuja,77,SAM,12.887524,1.95254483e-02,0.970850,142.3033
goes8_albuja,77,SAM,14.208308,2.01852771e-02,0.971745,139.3478
goes8_albuja,77,SAM,15.664454,2.11951204e-02,0.965354,144.4003
goes8_albuja,77,SAM,17.269833,2.00604698e-02,0.970206,141.5350
goes8_albuja,77,SAM,19.039740,2.30962135e-02,0.966685,137.9083
goes8_albuja,77,SAM,20.991037,2.37956241e-02,0.970093,130.6049
goes8_albuja,77,SAM,23.142314,2.30736832e-02,0.972228,129.7617
goes8_albuja,77,SAM,25.514065,2.01825223e-02,0.972787,137.6946
goes8_albuja,77,SAM,28.128887,2.33855967e-02,0.971260,130.1066
goes8_albuja,77,SAM,31.011689,2.01127275e-02,0.973118,138.0015
goes8_albuja,77,SAM,34.189937,2.01236514e-02,0.967738,143.2689
goes8_albuja,77,SAM,37.693910,2.38183971e-02,0.968590,132.9991
goes8_albuja,77,SAM,41.556988,2.34055899e-02,0.967270,136.5995
goes8_albuja,77,SAM,45.815977,2.13070595e-02,0.965309,144.3196
goes8_albuja,77,SAM,50.511449,2.25425813e-02,0.966139,140.1665
goes8_albuja,77,SAM,55.688140,1.99629048e-02,0.966606,146.0951
goes8_albuja,77,SAM,61.395366,2.09030111e-02,0.966475,143.7472
goes8_albuja,77,SAM,67.687500,2.00273373e-02,0.973398,137.9098
goes8_albuja,77,SAM,74.624487,1.94973605e-02,0.970131,143.2552
goes8_albuja,77,SAM,82.272413,2.03677826e-02,0.967491,143.4248
goes8_albuja,77,SAM,90.704142,2.06098662e-02,0.974413,134.8410
goes8_albuja,77,SAM,100.000000,2.02955131e-02,0.966335,144.6086
goes8_albuja,78,LAM,0.000000,3.45870304e-03,0.473339,128.1797
goes8_albuja,78,LAM,0.001000,3.42698285e-03,0.478784,128.2215
goes8_albuja,78,LAM,0.001102,3.42375888e-03,0.479346,128.2022
goes8_albuja,78,LAM,0.001215,3.42021033e-03,0.479966,128.1766
goes8_albuja,78,LAM,0.001340,3.41630522e-03,0.480651,128.1451
goes8_albuja,78,LAM,0.001477,3.41200854e-03,0.481407,128.1098
goes8_albuja,78,LAM,0.001629,3.40728211e-03,0.482242,128.0750
goes8_albuja,78,LAM,0.001796,3.40208429e-03,0.483165,128.0485
goes8_albuja,78,LAM,0.001980,3.39636980e-03,0.484184,128.0412
goes8_albuja,78,LAM,0.002183,3.39008955e-03,0.485310,128.0669
goes8_albuja,78,LAM,0.002406,3.38319052e-03,0.486555,128.1396
goes8_albuja,78,LAM,0.002653,3.37561557e-03,0.487932,128.2681
goes8_albuja,78,LAM,0.002925,3.36730330e-03,0.489456,128.4502
goes8_albuja,78,LAM,0.003225,3.35818775e-03,0.491143,128.6658
goes8_albuja,78,LAM,0.003555,3.34819797e-03,0.493012,128.8787
goes8_albuja,78,LAM,0.003919,3.33725763e-03,0.495082,129.0486
goes8_albuja,78,LAM,0.004321,3.32528486e-03,0.497376,129.1540
goes8_albuja,78,LAM,0.004764,3.31219278e-03,0.499916,129.2064
goes8_albuja,78,LAM,0.005252,3.29789064e-03,0.502731,129.2337
goes8_albuja,78,LAM,0.005790,3.28228464e-03,0.505849,129.2377
goes8_albuja,78,LAM,0.006384,3.26527754e-03,0.509304,129.1885
goes8_albuja,78,LAM,0.007038,3.24676990e-03,0.513133,129.1125
goes8_albuja,78,LAM,0.007759,3.22666884e-03,0.517378,129.1629
goes8_albuja,78,LAM,0.008555,3.20490181e-03,0.522089,129.4784
goes8_albuja,78,LAM,0.009431,3.18141756e-03,0.527321,129.9796
goes8_albuja,78,LAM,0.010398,3.15617320e-03,0.533133,130.4596
goes8_albuja,78,LAM,0.011464,3.12912559e-03,0.539584,130.6918
goes8_albuja,78,LAM,0.012638,3.10022148e-03,0.546733,130.5449
goes8_albuja,78,LAM,0.013934,3.06945591e-03,0.554646,130.5336
goes8_albuja,78,LAM,0.015362,3.03699881e-03,0.563405,131.0206
goes8_albuja,78,LAM,0.016936,3.00311999e-03,0.573090,131.7323
goes8_albuja,78,LAM,0.018672,2.96822285e-03,0.583779,132.7293
goes8_albuja,78,LAM,0.020585,2.93262019e-03,0.595533,132.6376
goes8_albuja,78,LAM,0.022695,2.89650461e-03,0.608407,132.6889
goes8_albuja,78,LAM,0.025021,2.86109117e-03,0.622438,133.7212
goes8_albuja,78,LAM,0.027585,2.82749098e-03,0.637629,134.7169
goes8_albuja,78,LAM,0.030412,2.79757580e-03,0.653896,136.6493
goes8_albuja,78,LAM,0.033529,2.77233289e-03,0.671189,136.1697
goes8_albuja,78,LAM,0.036966,2.75224420e-03,0.689507,136.4400
goes8_albuja,78,LAM,0.040754,2.74201801e-03,0.708369,138.9610
goes8_albuja,78,LAM,0.044931,2.74472884e-03,0.727399,140.1918
goes8_albuja,78,LAM,0.049535,2.76155799e-03,0.746539,140.7532
goes8_albuja,78,LAM,0.054612,2.79629388e-03,0.765385,142.2256
goes8_albuja,78,LAM,0.060209,2.85411761e-03,0.783312,144.2911
goes8_albuja,78,LAM,0.066379,2.93865092e-03,0.800096,145.7024
goes8_albuja,78,LAM,0.073182,3.05195318e-03,0.816146,145.9024
goes8_albuja,78,LAM,0.080683,3.19921955e-03,0.831534,147.1140
goes8_albuja,78,LAM,0.088951,3.39192883e-03,0.844814,151.1530
goes8_albuja,78,LAM,0.098068,3.63148210e-03,0.857086,150.1732
goes8_albuja,78,LAM,0.108118,3.92437303e-03,0.870255,150.8997
goes8_albuja,78,LAM,0.119199,4.29353604e-03,0.881759,152.1509
goes8_albuja,78,LAM,0.131415,4.75229198e-03,0.892675,154.0877
goes8_albuja,78,LAM,0.144883,5.32358339e-03,0.904019,151.1998
goes8_albuja,78,LAM,0.159731,6.06230268e-03,0.914758,152.2713
goes8_albuja,78,LAM,0.176101,7.02346697e-03,0.924689,151.6925
goes8_albuja,78,LAM,0.194149,8.31591977e-03,0.935520,145.1293
goes8_albuja,78,LAM,0.214047,1.02225409e-02,0.945597,143.9479
goes8_albuja,78,LAM,0.235983,1.31136177e-02,0.953675,139.2608
goes8_albuja,78,LAM,0.260168,1.86070319e-02,0.961386,125.5287
goes8_albuja,78,LAM,0.286832,2.03629496e-02,0.975235,117.2311
goes8_albuja,78,LAM,0.316228,1.49865550e-02,0.977992,132.8089
goes8_albuja,78,LAM,0.348637,1.67849967e-02,0.964470,132.7952
goes8_albuja,78,LAM,0.384367,1.82931157e-02,0.972979,124.2321
goes8_albuja,78,LAM,0.423759,1.70110655e-02,0.966168,137.8926
goes8_albuja,78,LAM,0.467188,1.95015073e-02,0.971851,125.7055
goes8_albuja,78,LAM,0.515068,1.76506944e-02,0.965904,140.0530
goes8_albuja,78,LAM,0.567855,1.98491994e-02,0.973651,125.9207
goes8_albuja,78,LAM,0.626052,2.03365569e-02,0.965720,135.9982
goes8_albuja,78,LAM,0.690213,1.74991811e-02,0.970822,140.1026
goes8_albuja,78,LAM,0.760950,2.05874839e-02,0.974612,126.8538
goes8_albuja,78,LAM,0.838936,2.23225547e-02,0.970482,127.5638
goes8_albuja,78,LAM,0.924915,2.24135038e-02,0.967589,132.7572
goes8_albuja,78,LAM,1.019705,2.22350583e-02,0.966823,135.4733
goes8_albuja,78,LAM,1.124210,2.25226354e-02,0.967737,134.0475
goes8_albuja,78,LAM,1.239425,2.25857410e-02,0.970861,130.0711
goes8_albuja,78,LAM,1.366448,2.04054592e-02,0.973145,134.5936
goes8_albuja,78,LAM,1.506489,2.13222646e-02,0.965713,142.0239
goes8_albuja,78,LAM,1.660883,2.17185564e-02,0.974542,129.6171
goes8_albuja,78,LAM,1.831099,2.35896549e-02,0.968282,132.8729
goes8_albuja,78,LAM,2.018760,2.23823350e-02,0.965949,140.2198
goes8_albuja,78,LAM,2.225654,2.24981890e-02,0.966760,138.6829
goes8_albuja,78,LAM,2.453751,2.32966752e-02,0.971101,131.0189
goes8_albuja,78,LAM,2.705225,1.94520531e-02,0.968676,144.9917
goes8_albuja,78,LAM,2.982471,2.13410788e-02,0.974643,132.4833
goes8_albuja,78,LAM,3.288131,2.15911851e-02,0.973416,132.7597
goes8_albuja,78,LAM,3.625117,1.96941282e-02,0.967669,145.5700
goes8_albuja,78,LAM,3.996639,2.19209396e-02,0.974503,130.8161
goes8_albuja,78,LAM,4.406236,2.18200346e-02,0.973474,131.7198
goes8_albuja,78,LAM,4.857812,2.10916501e-02,0.965408,144.6849
goes8_albuja,78,LAM,5.355667,2.03161231e-02,0.967697,143.8695
goes8_albuja,78,LAM,5.904545,2.38571120e-02,0.968921,132.1107
goes8_albuja,78,LAM,6.509675,2.34142065e-02,0.967545,136.2844
goes8_albuja,78,LAM,7.176822,1.99791547e-02,0.971086,140.4696
goes8_albuja,78,LAM,7.912343,2.09666942e-02,0.965535,144.6818
goes8_albuja,78,LAM,8.723243,2.01160295e-02,0.966265,146.0868
goes8_albuja,78,LAM,9.617249,2.01523102e-02,0.973472,137.1186
goes8_albuja,78,LAM,10.602877,2.36317937e-02,0.971135,130.1513
goes8_albuja,78,LAM,11.689518,2.16635246e-02,0.965301,143.3074
goes8_albuja,78,LAM,12.887524,1.95041088e-02,0.968956,144.2701
goes8_albuja,78,LAM,14.208308,1.99650404e-02,0.970326,141.3754
goes8_albuja,78,LAM,15.664454,2.19495144e-02,0.965397,142.4654
goes8_albuja,78,LAM,17.269833,2.00863438e-02,0.968795,142.8915
goes8_albuja,78,LAM,19.039740,2.35015117e-02,0.967609,135.3340
goes8_albuja,78,LAM,20.991037,2.36018646e-02,0.971450,129.2380
goes8_albuja,78,LAM,23.142314,2.26168489e-02,0.973166,130.0470
goes8_albuja,78,LAM,25.514065,1.98264260e-02,0.971321,140.7317
goes8_albuja,78,LAM,28.128887,2.30472683e-02,0.972392,129.6542
goes8_albuja,78,LAM,31.011689,1.97017983e-02,0.971586,140.6122
goes8_albuja,78,LAM,34.189937,2.05138656e-02,0.966829,143.2753
goes8_albuja,78,LAM,37.693910,2.38471943e-02,0.969880,130.9663
goes8_albuja,78,LAM,41.556988,2.36793777e-02,0.968282,134.5137
goes8_albuja,78,LAM,45.815977,2.20528399e-02,0.965386,142.3920
goes8_albuja,78,LAM,50.511449,2.30725528e-02,0.966788,138.0919
goes8_albuja,78,LAM,55.688140,2.05754625e-02,0.965672,145.5913
goes8_albuja,78,LAM,61.395366,2.14767930e-02,0.966164,142.5739
goes8_albuja,78,LAM,67.687500,1.95989531e-02,0.971758,141.1935
goes8_albuja,78,LAM,74.624487,1.96003379e-02,0.968238,145.1956
goes8_albuja,78,LAM,82.272413,2.07880106e-02,0.966730,143.1164
goes8_albuja,78,LAM,90.704142,1.99975618e-02,0.973338,138.1446
goes8_albuja,78,LAM,100.000000,2.09288871e-02,0.965734,144.1508
goes8_albuja,79,LAM,0.000000,2.66504320e-04,0.463943,85.0695
goes8_albuja,79,LAM,0.001000,2.72284192e-04,0.445256,84.4826
goes8_albuja,79,LAM,0.001102,2.72868815e-04,0.443408,83.9182
goes8_albuja,79,LAM,0.001215,2.73517358e-04,0.441381,84.2215
goes8_albuja,79,LAM,0.001340,2.74223445e-04,0.439168,84.1311
goes8_albuja,79,LAM,0.001477,2.75004481e-04,0.436746,83.6371
goes8_albuja,79,LAM,0.001629,2.75866605e-04,0.434100,83.5359
