Id_over_Is,beta_deg,Mz_num,Mz_ana,Mperp_num,Mperp_ana,Mx_num,Mx_ana,My_num,My_ana,Iddot_num,Iddot_ana,dev_Mz,dev_Mperp,dev_Iddot,sign_flip_Mz
0.848063,99.4681,1.30462898e-06,1.22434130e-06,4.12457089e-05,3.85586425e-05,-1.48164525e-06,-1.34145483e-06,-4.12190882e-05,-3.85353009e-05,-3.37055268e-05,3.45700501e-04,5.41722490e-04,1.22465676e-02,3.21820810e-01,0
0.848063,103.2553,1.65617380e-06,1.54821148e-06,4.07499987e-05,3.76242492e-05,-1.54520464e-06,-1.20986364e-07,-4.07206917e-05,-3.76240547e-05,-5.33837822e-05,3.16482143e-04,7.28450704e-04,1.42459087e-02,3.13728678e-01,0
0.848063,107.0426,1.96818356e-06,1.84081567e-06,4.03837404e-05,3.69012034e-05,-1.61384179e-06,1.42023844e-06,-4.03514808e-05,-3.68738625e-05,-7.58705076e-05,2.83093146e-04,8.59385294e-04,1.58720024e-02,3.04481124e-01,0
0.848063,110.8298,2.23374277e-06,2.09749553e-06,3.99869638e-05,3.63986088e-05,-1.68166600e-06,3.21646485e-06,-3.99515866e-05,-3.62562143e-05,-1.01302657e-04,2.45481707e-04,9.19296691e-04,1.63542784e-02,2.94150374e-01,0
0.848063,114.6170,2.45366536e-06,2.31468778e-06,3.94493942e-05,3.61072816e-05,-1.74894325e-06,5.19057123e-06,-3.94106065e-05,-3.57322509e-05,-1.28830436e-04,2.03726728e-04,9.37718989e-04,1.52320048e-02,2.82082539e-01,0
0.848063,118.4043,2.62666662e-06,2.49004732e-06,3.86998081e-05,3.59940647e-05,-1.81194545e-06,7.25711816e-06,-3.86573667e-05,-3.52548852e-05,-1.57986666e-04,1.58044986e-04,9.21807044e-04,1.23316899e-02,2.68065224e-01,0
0.848063,122.1915,2.75357498e-06,2.62252594e-06,3.76899402e-05,3.60001071e-05,-1.86688111e-06,9.32572983e-06,-3.76436760e-05,-3.47712305e-05,-1.88462632e-04,1.08793683e-04,8.84223026e-04,7.70157936e-03,2.52139557e-01,0
0.848063,125.9787,2.83644266e-06,2.71240340e-06,3.63881354e-05,3.60438930e-05,-1.91001470e-06,1.13046749e-05,-3.63379724e-05,-3.42252326e-05,-2.19928527e-04,5.64681343e-05,8.36926115e-04,1.56891830e-03,2.34445925e-01,0
0.848063,129.7660,2.87696109e-06,2.76126939e-06,3.47743010e-05,3.60281583e-05,-1.93674139e-06,1.31045067e-05,-3.47203260e-05,-3.35603947e-05,-2.52064584e-04,1.69454420e-06,7.80602928e-04,5.71457726e-03,2.15244255e-01,0
0.848063,133.5532,2.87948251e-06,2.77195677e-06,3.28411370e-05,3.58488217e-05,-1.94397150e-06,1.46416193e-05,-3.27835515e-05,-3.27224847e-05,-2.84485772e-04,-5.47820081e-05,7.25504975e-04,1.37078172e-02,1.94839950e-01,0
0.848063,137.3404,2.84830982e-06,2.74842854e-06,3.05919392e-05,3.54040253e-05,-1.92843008e-06,1.58415806e-05,-3.05310973e-05,-3.16621120e-05,-3.16776781e-04,-1.12114061e-04,6.73925768e-04,2.19315527e-02,1.73599568e-01,0
0.848063,141.1277,2.78841673e-06,2.69562253e-06,2.80398241e-05,3.46019897e-05,-1.88728749e-06,1.66421113e-05,-2.79762378e-05,-3.03370701e-05,-3.48541266e-04,-1.69372268e-04,6.26107378e-04,2.99077106e-02,1.51975214e-01,0
0.848063,144.9149,2.70583070e-06,2.61925963e-06,2.52082073e-05,3.33671107e-05,-1.81895094e-06,1.69955923e-05,-2.51424965e-05,-2.87143504e-05,-3.79338204e-04,-2.25569274e-04,5.84118209e-04,3.71849995e-02,1.30430299e-01,0
0.848063,148.7021,2.60681186e-06,2.52562273e-06,2.21310882e-05,3.16442278e-05,-1.72240928e-06,1.68710027e-05,-2.20639610e-05,-2.67717467e-05,-4.08669344e-04,-2.79686203e-04,5.47804856e-04,4.33570629e-02,1.09406429e-01,0
0.848063,152.4894,2.49790814e-06,2.42131458e-06,1.88539118e-05,2.94012289e-05,-1.59754637e-06,1.62552114e-05,-1.87861076e-05,-2.44989869e-05,-4.36056419e-04,-3.30700886e-04,5.16797224e-04,4.80704276e-02,8.93649562e-02,0
0.848063,156.2766,2.38551888e-06,2.31300398e-06,1.54414948e-05,2.66302170e-05,-1.44465999e-06,1.51535723e-05,-1.53737672e-05,-2.18983493e-05,-4.61013229e-04,-3.77616901e-04,4.89277484e-04,5.09936945e-02,7.07386596e-02,0
0.848063,160.0638,2.27630835e-06,2.20716953e-06,1.19963388e-05,2.33474404e-05,-1.26467705e-06,1.35897981e-05,-1.19294902e-05,-1.89847403e-05,-4.82928975e-04,-4.19492432e-04,4.66498130e-04,5.17337548e-02,5.38083171e-02,0
0.848063,163.8511,2.17704823e-06,2.10985110e-06,8.73809287e-06,1.95921507e-05,-1.05744614e-06,1.16051181e-05,-8.67387311e-06,-1.57852337e-05,-5.00894494e-04,-4.55467963e-04,4.53397059e-04,4.94684290e-02,3.85318152e-02,0
0.848063,167.6383,2.09786127e-06,2.02641809e-06,6.41475165e-06,1.54245276e-05,-8.17109505e-07,9.25675300e-06,-6.36249722e-06,-1.23380945e-05,-5.12962756e-04,-4.84791862e-04,4.82046278e-04,4.10629342e-02,2.38951924e-02,0
0.848063,171.4255,2.04167328e-06,1.96136361e-06,4.48891675e-06,1.09227985e-05,-5.77473844e-07,6.61576447e-06,-4.45161741e-06,-8.69132832e-06,-5.24584153e-04,-5.06842962e-04,5.41870863e-04,2.93230447e-02,1.50484812e-02,0
0.848063,175.2128,2.00435353e-06,1.91813222e-06,2.52043499e-06,6.17968361e-06,-3.26288458e-07,3.76436520e-06,-2.49922555e-06,-4.90082077e-06,-5.32092841e-04,-5.21149354e-04,5.81758287e-04,1.66773831e-02,9.28251437e-03,0
0.848063,179.0000,1.98785113e-06,1.89898791e-06,5.27812962e-07,1.29830768e-06,-6.86457786e-08,7.92792941e-07,-5.23329991e-07,-1.02814502e-06,-5.35355198e-04,-5.27402742e-04,5.99583963e-04,3.51160493e-03,6.74545420e-03,0
0.865231,1.0000,-3.73156598e-06,-3.65552328e-06,1.18760658e-06,1.87541065e-06,-8.95647222e-08,7.91286912e-07,-1.18422445e-06,-1.70030295e-06,6.32137721e-04,6.32790369e-04,5.13080517e-04,3.13473422e-03,5.53590531e-04,0
0.865231,4.7872,-3.73689900e-06,-3.66384405e-06,5.66493831e-06,8.93249582e-06,-4.26622818e-07,3.75686508e-06,-5.64885113e-06,-8.10403889e-06,6.28009758e-04,6.31090870e-04,4.92921265e-04,1.48922125e-02,2.61346985e-03,0
0.865231,8.5745,-3.74850034e-06,-3.68215980e-06,1.00616975e-05,1.58124630e-05,-7.54608493e-07,6.60114597e-06,-1.00333604e-05,-1.43686763e-05,6.18570092e-04,6.27220763e-04,4.47617424e-04,2.62096757e-02,7.33769486e-03,0
0.865231,12.3617,-3.76588368e-06,-3.70838427e-06,1.43370233e-05,2.23817296e-05,-1.06945112e-06,9.23306491e-06,-1.42970806e-05,-2.03885344e-05,6.04502940e-04,6.21304928e-04,3.87963938e-04,3.66645349e-02,1.42518272e-02,0
0.865231,16.1489,-3.80113576e-06,-3.73935758e-06,1.92238001e-05,2.85175708e-05,-1.37505769e-06,1.15696859e-05,-1.91745589e-05,-2.60651915e-05,5.88366453e-04,6.13531653e-04,4.16833922e-04,4.23572676e-02,2.13456940e-02,0
0.865231,19.9362,-3.83660837e-06,-3.77098574e-06,2.46351381e-05,3.41123479e-05,-1.63944374e-06,1.35393671e-05,-2.45805259e-05,-3.13103468e-05,5.65550562e-04,6.04143196e-04,4.42773494e-04,4.31933096e-02,3.27351490e-02,0
0.865231,23.7234,-3.86772157e-06,-3.79842232e-06,2.99188409e-05,3.90771452e-05,-1.86916157e-06,1.50844849e-05,-2.98603965e-05,-3.60483230e-05,5.38484368e-04,5.93423564e-04,4.67580596e-04,4.17398663e-02,4.66006739e-02,0
0.865231,27.5106,-3.88917089e-06,-3.81628480e-06,3.48753041e-05,4.33446622e-05,-2.06225255e-06,1.61636097e-05,-3.48142780e-05,-4.02181236e-05,5.08040367e-04,5.81684049e-04,4.91781992e-04,3.85999268e-02,6.24662433e-02,0
0.865231,31.2979,-3.89555336e-06,-3.81889669e-06,3.93904323e-05,4.68712371e-05,-2.21672940e-06,1.67530486e-05,-3.93280086e-05,-4.37749726e-05,4.74947927e-04,5.69247160e-04,5.17223093e-04,3.40944987e-02,7.99867508e-02,0
0.865231,35.0851,-3.88165255e-06,-3.80054590e-06,4.33827173e-05,4.96378995e-05,-2.33174715e-06,1.68476951e-05,-4.33200082e-05,-4.66912865e-05,4.39875168e-04,5.56429693e-04,5.47248355e-04,2.85086042e-02,9.88641949e-02,0
0.865231,38.8723,-3.84239294e-06,-3.75574843e-06,4.67918306e-05,5.16503830e-05,-2.40739869e-06,1.64611526e-05,-4.67298603e-05,-4.89570478e-05,4.03507797e-04,5.43525676e-04,5.84613677e-04,2.21433276e-02,1.18766345e-01,0
0.865231,42.6596,-3.77292054e-06,-3.67950701e-06,4.95741885e-05,5.29380556e-05,-2.44484514e-06,1.56251265e-05,-4.95138657e-05,-5.05795725e-05,3.66498228e-04,5.30790005e-04,6.30286158e-04,1.53311529e-02,1.39356017e-01,0
0.865231,46.4468,-3.66919540e-06,-3.56755366e-06,5.17011222e-05,5.35517631e-05,-2.44667039e-06,1.43881110e-05,-5.16431975e-05,-5.15826870e-05,3.29480566e-04,5.18423506e-04,6.85804117e-04,8.43447673e-03,1.60265693e-01,0
0.865231,50.2340,-3.52753734e-06,-3.41656656e-06,5.31599042e-05,5.35606212e-05,-2.41611414e-06,1.28134194e-05,-5.31049697e-05,-5.20053499e-05,2.93057459e-04,5.06560154e-04,7.48749611e-04,1.82630676e-03,1.81097835e-01,0
0.865231,54.0213,-3.34547361e-06,-3.22435191e-06,5.39533902e-05,5.30478409e-05,-2.35784968e-06,1.09766387e-05,-5.39018447e-05,-5.18997767e-05,2.57723578e-04,4.95257073e-04,8.17240601e-04,4.12712968e-03,2.01481305e-01,0
0.865231,57.8085,-3.12162250e-06,-2.98998320e-06,5.41000777e-05,5.21057493e-05,-2.27733433e-06,8.96260554e-06,-5.40521244e-05,-5.13291419e-05,2.23922498e-04,4.84487832e-04,8.88205592e-04,9.08934655e-03,2.21017435e-01,0
0.865231,61.5957,-2.85444383e-06,-2.71389200e-06,5.36350968e-05,5.08302618e-05,-2.17996114e-06,6.86202420e-06,-5.35907769e-05,-5.03649495e-05,1.92044904e-04,4.74139451e-04,9.48340912e-04,1.27833094e-02,2.39279001e-01,0
0.865231,65.3830,-2.54520382e-06,-2.39790591e-06,5.26133979e-05,4.93151957e-05,-2.07282978e-06,4.76785908e-06,-5.25725500e-05,-4.90841730e-05,1.62323150e-04,4.64013323e-04,9.93858481e-04,1.50318789e-02,2.55900456e-01,0
0.865231,69.1702,-2.19472761e-06,-2.04523199e-06,5.11062685e-05,4.76469575e-05,-1.96263753e-06,2.77164272e-06,-5.10685689e-05,-4.75662754e-05,1.34810878e-04,4.53830170e-04,1.00868708e-03,1.57661477e-02,2.70599409e-01,0
0.865231,72.9574,-1.80516082e-06,-1.66038549e-06,4.92112894e-05,4.59002579e-05,-1.85678172e-06,9.59844911e-07,-4.91762480e-05,-4.58902208e-05,1.09500735e-04,4.43238922e-04,9.76837959e-04,1.50903497e-02,2.83084310e-01,0
0.865231,76.7447,-1.37773334e-06,-1.24906638e-06,4.70576811e-05,4.41355298e-05,-1.76383500e-06,-5.89554792e-07,-4.70246131e-05,-4.41315920e-05,8.58299514e-05,4.31829272e-04,8.68150460e-04,1.33179899e-02,2.93484482e-01,0
0.865231,80.5319,-9.15829281e-07,-8.17987990e-07,4.48421292e-05,4.23985772e-05,-1.69301207e-06,-1.81015663e-06,-4.48101580e-05,-4.23599183e-05,6.31298127e-05,4.19147511e-04,6.60161416e-04,1.11367269e-02,3.01982298e-01,0
0.865231,84.3191,-4.36060320e-07,-3.74664067e-07,4.27670168e-05,4.07226134e-05,-1.64699242e-06,-2.64977093e-06,-4.27352916e-05,-4.06363133e-05,4.13415746e-05,4.04715071e-04,4.14256976e-04,9.31756821e-03,3.08221652e-01,0
0.865231,88.1064,4.99592332e-08,7.28377922e-08,4.09543589e-05,3.91323111e-05,-1.62695793e-06,-3.07248583e-06,-4.09220298e-05,-3.90115061e-05,2.05745888e-05,3.88049117e-04,1.54367770e-04,8.30416080e-03,3.11700240e-01,0
0.865231,91.8936,5.32408820e-07,5.16166968e-07,3.94698259e-05,3.76489025e-05,-1.63338004e-06,-3.06009136e-06,-3.94360143e-05,-3.75243348e-05,3.78832897e-07,3.68684409e-04,1.09588125e-04,8.29903611e-03,3.12405154e-01,0
0.865231,95.6809,1.00126184e-06,9.46974612e-07,3.83389405e-05,3.62949202e-05,-1.66503618e-06,-2.61280382e-06,-3.83027677e-05,-3.62007526e-05,-1.93993817e-05,3.46195594e-04,3.66290455e-04,9.31582226e-03,3.10105961e-01,0
0.865231,99.4681,1.44734135e-06,1.35720144e-06,3.75467058e-05,3.50969935e-05,-1.71922698e-06,-1.74926201e-06,-3.75073243e-05,-3.50533741e-05,-3.95066404e-05,3.20219048e-04,6.08198115e-04,1.11648030e-02,3.05127499e-01,0
0.865231,103.2553,1.86072521e-06,1.73935744e-06,3.70186544e-05,3.40853256e-05,-1.79018016e-06,-5.05795332e-07,-3.69753435e-05,-3.40815727e-05,-6.06486915e-05,2.90473397e-04,8.18900896e-04,1.33689322e-02,2.97829730e-01,0
0.865231,107.0426,2.22759169e-06,2.08678262e-06,3.66001996e-05,3.32891522e-05,-1.86583057e-06,1.06500750e-06,-3.65526099e-05,-3.32721117e-05,-8.48586377e-05,2.56777857e-04,9.50076511e-04,1.50904219e-02,2.89783834e-01,0
0.865231,110.8298,2.54440884e-06,2.39387868e-06,3.61483031e-05,3.27286894e-05,-1.94403999e-06,2.89637321e-06,-3.60959905e-05,-3.26002781e-05,-1.11459080e-04,2.19067636e-04,1.01566730e-03,1.55852236e-02,2.80360267e-01,0
0.865231,114.6170,2.80982160e-06,2.65630250e-06,3.55713093e-05,3.24055941e-05,-2.02263784e-06,4.90998077e-06,-3.55137577e-05,-3.20314630e-05,-1.39916290e-04,1.77405688e-04,1.03583449e-03,1.44280563e-02,2.69159708e-01,0
0.865231,118.4043,3.02255601e-06,2.87111379e-06,3.48073182e-05,3.22951096e-05,-2.09717472e-06,7.01905690e-06,-3.47440823e-05,-3.15231176e-05,-1.69831820e-04,1.31990285e-04,1.02182124e-03,1.14496360e-02,2.56012364e-01,0
0.865231,122.1915,3.18345342e-06,3.03687114e-06,3.38160702e-05,3.23429245e-05,-2.16318478e-06,9.13180883e-06,-3.37468107e-05,-3.10270017e-05,-2.00952338e-04,8.31579918e-05,9.89029911e-04,6.71400516e-03,2.40988834e-01,0
0.865231,125.9787,3.29284598e-06,3.15367239e-06,3.25678152e-05,3.24680551e-05,-2.21508649e-06,1.11550598e-05,-3.24923988e-05,-3.04916258e-05,-2.32996535e-04,3.13817953e-05,9.39041505e-04,4.54666565e-04,2.24251704e-01,0
0.865231,129.7660,3.35433763e-06,3.22313768e-06,3.10466403e-05,3.25707242e-05,-2.24865949e-06,1.29979446e-05,-3.09650997e-05,-2.98647872e-05,-2.65598219e-04,-2.27356651e-05,8.85241271e-04,6.94616154e-03,2.06001534e-01,0
0.865231,133.5532,3.37155218e-06,3.24833564e-06,2.92466441e-05,3.25427166e-05,-2.25940615e-06,1.45755201e-05,-2.91592400e-05,-2.90960928e-05,-2.98406110e-04,-7.84736536e-05,8.31375031e-04,1.50221721e-02,1.86551704e-01,0
0.865231,137.3404,3.34910773e-06,3.23365525e-06,2.71709287e-05,3.22776698e-05,-2.24329564e-06,1.58121490e-05,-2.70781645e-05,-2.81393659e-05,-3.31067082e-04,-1.35009381e-04,7.78988839e-04,2.32744713e-02,1.66300595e-01,0
0.865231,141.1277,3.29311667e-06,3.18462827e-06,2.48313172e-05,3.16797019e-05,-2.19748677e-06,1.66445247e-05,-2.47338910e-05,-2.69548384e-05,-3.63144822e-04,-1.91438063e-04,7.32000344e-04,3.12121825e-02,1.45645573e-01,0
0.865231,144.9149,3.20995014e-06,3.10770873e-06,2.22487072e-05,3.06698081e-05,-2.11958528e-06,1.70242168e-05,-2.21475129e-05,-2.55110403e-05,-3.94193900e-04,-2.46796376e-04,6.89850235e-04,3.83799903e-02,1.25025928e-01,0
0.865231,148.7021,3.10672046e-06,3.01001804e-06,1.94523461e-05,2.91901146e-05,-2.00845920e-06,1.69196392e-05,-1.93483814e-05,-2.37863111e-05,-4.23766314e-04,-3.00088546e-04,6.52477135e-04,4.43808311e-02,1.04906292e-01,0
0.865231,152.4894,2.99077715e-06,2.89906526e-06,1.64817146e-05,2.72063176e-05,-1.86383652e-06,1.63173622e-05,-1.63759894e-05,-2.17698740e-05,-4.51379314e-04,-3.50314207e-04,6.18804724e-04,4.88784262e-02,8.57257191e-02,0
0.865231,156.2766,2.86946416e-06,2.78245317e-06,1.33915213e-05,2.47086477e-05,-1.68620052e-06,1.52227160e-05,-1.32849378e-05,-1.94624301e-05,-4.76557587e-04,-3.96497107e-04,5.87086465e-04,5.15789088e-02,6.79091176e-02,0
0.865231,160.0638,2.75023442e-06,2.66758155e-06,1.02634206e-05,2.17116196e-05,-1.47703173e-06,1.36596645e-05,-1.01565830e-05,-1.68762552e-05,-4.98750452e-04,-4.37713652e-04,5.57681080e-04,5.21762853e-02,5.17727999e-02,0
0.865231,163.8511,2.64051058e-06,2.56135878e-06,7.25861561e-06,1.82527583e-05,-1.23754663e-06,1.16699503e-05,-7.15234080e-06,-1.40347940e-05,-5.17228226e-04,-4.73120344e-04,5.34058417e-04,5.01068791e-02,3.74133077e-02,0
0.865231,167.6383,2.54928472e-06,2.46993307e-06,4.97262202e-06,1.43904405e-05,-9.59637302e-07,9.31154661e-06,-4.87914604e-06,-1.09717764e-05,-5.29543357e-04,-5.01979124e-04,5.35406866e-04,4.29226277e-02,2.33806089e-02,0
0.865231,171.4255,2.48621517e-06,2.39845335e-06,3.45956662e-06,1.02009751e-05,-6.76320313e-07,6.65647532e-06,-3.39281476e-06,-7.72989196e-06,-5.40772680e-04,-5.23679767e-04,5.92152539e-04,3.07246278e-02,1.44985971e-02,0
0.865231,175.2128,2.44446139e-06,2.35086929e-06,1.94093034e-06,5.77504381e-06,-3.82195154e-07,3.78807651e-06,-1.90292865e-06,-4.35908332e-06,-5.48374570e-04,-5.37758520e-04,6.31490947e-04,1.74743467e-02,9.00477543e-03,0
0.865231,179.0000,2.42594989e-06,2.32977790e-06,4.06249950e-07,1.21363399e-06,-8.02192103e-08,7.97835745e-07,-3.98251051e-07,-9.14530261e-07,-5.51693601e-04,-5.43912347e-04,6.48898225e-04,3.67973166e-03,6.60023556e-03,0
0.882399,1.0000,-4.20511166e-06,-4.11619206e-06,1.08336665e-06,1.78935300e-06,-1.05001485e-07,7.92148717e-07,-1.07826620e-06,-1.60445772e-06,6.56478875e-04,6.55354171e-04,5.99964343e-04,3.21760176e-03,9.53999466e-04,0
0.882399,4.7872,-4.21445056e-06,-4.12839133e-06,5.16732811e-06,8.52170356e-06,-5.00023442e-07,3.76063474e-06,-5.14307849e-06,-7.64702935e-06,6.52211236e-04,6.53396020e-04,5.80664688e-04,1.52878938e-02,1.00496105e-03,0
0.882399,8.5745,-4.23507219e-06,-4.15544494e-06,9.17761340e-06,1.50815625e-05,-8.84239038e-07,6.60644164e-06,-9.13491702e-06,-1.35575977e-05,6.42456734e-04,6.48932269e-04,5.37266404e-04,2.69078246e-02,5.49269603e-03,0
0.882399,12.3617,-4.27135675e-06,-4.19476043e-06,1.31867998e-05,2.13388904e-05,-1.26197511e-06,9.23747405e-06,-1.31262754e-05,-1.92358342e-05,6.29531446e-04,6.42096144e-04,5.16815892e-04,3.71539496e-02,1.06576624e-02,0
0.882399,16.1489,-4.32487990e-06,-4.24240872e-06,1.81113400e-05,2.71743121e-05,-1.60997399e-06,1.15698690e-05,-1.80396402e-05,-2.45882364e-05,6.11464128e-04,6.33088844e-04,5.56455193e-04,4.13053808e-02,1.83425753e-02,0
0.882399,19.9362,-4.38105905e-06,-4.29329442e-06,2.32918694e-05,3.24832698e-05,-1.91789260e-06,1.35312019e-05,-2.32127738e-05,-2.95308211e-05,5.87697019e-04,6.22169898e-04,5.92171474e-04,4.18907054e-02,2.92406796e-02,0
0.882399,23.7234,-4.43387729e-06,-4.34137762e-06,2.82950933e-05,3.71795951e-05,-2.18628022e-06,1.50632451e-05,-2.82105030e-05,-3.39914833e-05,5.59692966e-04,6.09644663e-04,6.24120106e-04,4.04919850e-02,4.23701633e-02,0
0.882399,27.5106,-4.47673283e-06,-4.37993799e-06,3.29642572e-05,4.11983492e-05,-2.41192999e-06,1.61241714e-05,-3.28759007e-05,-3.79119384e-05,5.28254537e-04,5.95849508e-04,6.53100753e-04,3.75276788e-02,5.73355893e-02,0
0.882399,31.2979,-4.50280973e-06,-4.40187083e-06,3.72006898e-05,4.44978088e-05,-2.59257847e-06,1.66901159e-05,-3.71102393e-05,-4.12491821e-05,4.94056436e-04,5.81135348e-04,6.81061822e-04,3.32573327e-02,7.38623113e-02,0
0.882399,35.0851,-4.50538928e-06,-4.40000288e-06,4.09321427e-05,4.70604949e-05,-2.72707472e-06,1.67560367e-05,-4.08411970e-05,-4.39764189e-05,4.57783059e-04,5.65850245e-04,7.11070272e-04,2.79305640e-02,9.16650411e-02,0
0.882399,38.8723,-4.47801867e-06,-4.36741526e-06,4.41038494e-05,4.88931733e-05,-2.81574587e-06,1.63358389e-05,-4.40138740e-05,-4.60834326e-05,4.20137529e-04,5.50321850e-04,7.46270841e-04,2.18278114e-02,1.10425298e-01,0
0.882399,42.6596,-4.41459932e-06,-4.29776040e-06,4.66756214e-05,5.00257815e-05,-2.86017163e-06,1.54617588e-05,-4.65879067e-05,-4.75763894e-05,3.81773045e-04,5.34840499e-04,7.88343467e-04,1.52686820e-02,1.29835291e-01,0
0.882399,46.4468,-4.30971371e-06,-4.18556008e-06,4.86219080e-05,5.05092714e-05,-2.86332526e-06,1.41830332e-05,-4.85375247e-05,-4.84770880e-05,3.43330273e-04,5.19643700e-04,8.37697810e-04,8.60184294e-03,1.49553053e-01,0
0.882399,50.2340,-4.15901676e-06,-4.02647242e-06,4.99306360e-05,5.04123906e-05,-2.82953504e-06,1.25639039e-05,-4.98503977e-05,-4.88216903e-05,3.05391392e-04,5.04902764e-04,8.94312139e-04,2.19564355e-03,1.69230077e-01,0
0.882399,54.0213,-3.95934951e-06,-3.81751687e-06,5.06043721e-05,4.98174810e-05,-2.76418038e-06,1.06810386e-05,-5.05288213e-05,-4.86589850e-05,2.68515478e-04,4.90712212e-04,9.56982849e-04,3.58633307e-03,1.88472316e-01,0
0.882399,57.8085,-3.70791940e-06,-3.55724771e-06,5.06619299e-05,4.88154403e-05,-2.67307230e-06,8.62046802e-06,-5.05913612e-05,-4.80482543e-05,2.33186809e-04,4.77082472e-04,1.01662228e-03,8.41555687e-03,2.06877840e-01,0
0.882399,61.5957,-3.40461539e-06,-3.24586894e-06,5.01363704e-05,4.75001016e-05,-2.56364250e-06,6.47415935e-06,-5.00707836e-05,-4.70568264e-05,1.99725345e-04,4.63936299e-04,1.07110482e-03,1.20150525e-02,2.24109732e-01,0
0.882399,65.3830,-3.04913866e-06,-2.88528537e-06,4.90772471e-05,4.59624260e-05,-2.44295884e-06,4.33636192e-06,-4.90164068e-05,-4.57574100e-05,1.68412867e-04,4.51109146e-04,1.10556206e-03,1.41961013e-02,2.39789404e-01,0
0.882399,69.1702,-2.64416153e-06,-2.47908738e-06,4.75532071e-05,4.42850704e-05,-2.31928674e-06,2.29986712e-06,-4.74966147e-05,-4.42253103e-05,1.39383506e-04,4.38353581e-04,1.11379960e-03,1.48948521e-02,2.53593208e-01,0
0.882399,72.9574,-2.19165283e-06,-2.03246952e-06,4.56515681e-05,4.25380390e-05,-2.20037833e-06,4.52330302e-07,-4.55985088e-05,-4.25356340e-05,1.12550160e-04,4.25347679e-04,1.07405242e-03,1.41902129e-02,2.65321960e-01,0
0.882399,76.7447,-1.69517472e-06,-1.55208563e-06,4.34889155e-05,4.07761686e-05,-2.09503122e-06,-1.12720136e-06,-4.34384233e-05,-4.07605857e-05,8.76581249e-05,4.11707138e-04,9.65460391e-04,1.23636090e-02,2.74865733e-01,0
0.882399,80.5319,-1.15621371e-06,-1.04584561e-06,4.12359838e-05,3.90390486e-05,-2.01366170e-06,-2.37141865e-06,-4.11867883e-05,-3.89669564e-05,6.38158015e-05,3.97000726e-04,7.44683142e-04,1.00127468e-02,2.82615020e-01,0
0.882399,84.3191,-5.92354879e-07,-5.22661441e-07,3.91049441e-05,3.73535829e-05,-1.96088187e-06,-3.22741491e-06,-3.90557498e-05,-3.72138945e-05,4.08426419e-05,3.80768506e-04,4.70240305e-04,7.98199983e-03,2.88332838e-01,0
0.882399,88.1064,-1.84629065e-08,7.84789872e-09,3.72379501e-05,3.57388172e-05,-1.93780689e-06,-3.65878078e-06,-3.71874956e-05,-3.55510391e-05,1.88228846e-05,3.62542168e-04,1.77526055e-04,6.83244452e-03,2.91550503e-01,0
0.882399,91.8936,5.53529623e-07,5.35681597e-07,3.57075812e-05,3.42120237e-05,-1.94491341e-06,-3.64704695e-06,-3.56545742e-05,-3.40170782e-05,-2.65692452e-06,3.41866716e-04,1.20425418e-04,6.81614936e-03,2.92232777e-01,0
0.882399,95.6809,1.11181073e-06,1.05079963e-06,3.45401112e-05,3.27945360e-05,-1.98074999e-06,-3.19241821e-06,-3.44832700e-05,-3.26387815e-05,-2.37758751e-05,3.18322646e-04,4.11658237e-04,7.95562925e-03,2.90175735e-01,0
0.882399,99.4681,1.64504670e-06,1.54346980e-06,3.37150049e-05,3.15155820e-05,-2.04210133e-06,-2.31376982e-06,-3.36531035e-05,-3.14305326e-05,-4.52799309e-05,2.91547759e-04,6.85366569e-04,1.00240847e-02,2.85704897e-01,0
0.882399,103.2553,2.14011724e-06,2.00460562e-06,3.31373639e-05,3.04124301e-05,-2.12153059e-06,-1.04790643e-06,-3.30693815e-05,-3.03943711e-05,-6.81600063e-05,2.61257732e-04,9.14333223e-04,1.24191523e-02,2.79419607e-01,0
0.882399,107.0426,2.58210212e-06,2.42608223e-06,3.26518212e-05,2.95256903e-05,-2.20765211e-06,5.51887533e-07,-3.25771039e-05,-2.95205320e-05,-9.39093278e-05,2.27264580e-04,1.05270800e-03,1.42476468e-02,2.72427003e-01,0
0.882399,110.8298,2.96797051e-06,2.80101775e-06,3.21355654e-05,2.88898143e-05,-2.29959354e-06,2.41794925e-06,-3.20531814e-05,-2.87884506e-05,-1.21706110e-04,1.89492249e-04,1.12647501e-03,1.47928281e-02,2.63965515e-01,0
0.882399,114.6170,3.29473073e-06,3.12400928e-06,3.15124848e-05,2.85207937e-05,-2.39305021e-06,4.47090827e-06,-3.14214896e-05,-2.81681851e-05,-1.51077178e-04,1.47988642e-04,1.15190336e-03,1.36349246e-02,2.53674421e-01,0
0.882399,118.4043,3.56135080e-06,3.39131433e-06,3.07324732e-05,2.84050551e-05,-2.48294975e-06,6.62282193e-06,-3.06320073e-05,-2.76221901e-05,-1.81801458e-04,1.02933524e-04,1.14728170e-03,1.06074354e-02,2.41518678e-01,0
0.882399,122.1915,3.76662915e-06,3.60097033e-06,2.97587482e-05,2.84940188e-05,-2.56286824e-06,8.78065247e-06,-2.96481837e-05,-2.71073652e-05,-2.13612966e-04,5.46418801e-05,1.11774446e-03,5.76412791e-03,2.27539853e-01,0
