config,ic_id,band0,t_yr,omega_e,Id_over_Is,beta_deg
telstar401,25,SAM,0.066379,7.42625537e-04,0.866809,29.7590
telstar401,25,SAM,0.073182,7.41596942e-04,0.868012,16.0382
telstar401,25,SAM,0.080683,7.40460391e-04,0.869344,12.0426
telstar401,25,SAM,0.088951,7.39205128e-04,0.870820,27.0998
telstar401,25,SAM,0.098068,7.37819585e-04,0.872456,47.4353
telstar401,25,SAM,0.108118,7.36291417e-04,0.874266,70.3287
telstar401,25,SAM,0.119199,7.34607574e-04,0.876270,95.1040
telstar401,25,SAM,0.131415,7.32754428e-04,0.878486,120.1671
telstar401,25,SAM,0.144883,7.30717970e-04,0.880935,138.4883
telstar401,25,SAM,0.159731,7.28484088e-04,0.883636,131.2665
telstar401,25,SAM,0.176101,7.26038965e-04,0.886612,99.5070
telstar401,25,SAM,0.194149,7.23369599e-04,0.889884,56.5966
telstar401,25,SAM,0.214047,7.20464487e-04,0.893472,6.6820
telstar401,25,SAM,0.235983,7.17314482e-04,0.897396,49.3857
telstar401,25,SAM,0.260168,7.13913844e-04,0.901670,107.6757
telstar401,25,SAM,0.286832,7.10261482e-04,0.906307,132.4267
telstar401,25,SAM,0.316228,7.06362368e-04,0.911310,70.8795
telstar401,25,SAM,0.348637,7.02229062e-04,0.916674,17.0997
telstar401,25,SAM,0.384367,6.97883254e-04,0.922382,114.0264
telstar401,25,SAM,0.423759,6.93357159e-04,0.928403,110.6082
telstar401,25,SAM,0.467188,6.88694537e-04,0.934688,22.4109
telstar401,25,SAM,0.515068,6.83951085e-04,0.941171,154.9925
telstar401,25,SAM,0.567855,6.79193861e-04,0.947763,42.4217
telstar401,25,SAM,0.626052,6.74499481e-04,0.954359,158.8795
telstar401,25,SAM,0.690213,6.69950877e-04,0.960839,44.3499
telstar401,25,SAM,0.760950,6.65632624e-04,0.967072,117.1484
telstar401,25,SAM,0.838936,6.61625104e-04,0.972930,156.3762
telstar401,25,SAM,0.924915,6.57998087e-04,0.978293,93.3421
telstar401,25,SAM,1.019705,6.54804604e-04,0.983064,57.3134
telstar401,25,SAM,1.124210,6.52076103e-04,0.987177,56.6218
telstar401,25,SAM,1.239425,6.49819806e-04,0.990605,97.3958
telstar401,25,SAM,1.366448,6.48018859e-04,0.993358,135.3331
telstar401,25,SAM,1.506489,6.46635314e-04,0.995484,29.7607
telstar401,25,SAM,1.660883,6.45615475e-04,0.997056,171.4524
telstar401,25,SAM,1.831099,6.44896603e-04,0.998167,77.6270
telstar401,25,SAM,2.018760,6.44413852e-04,0.998915,26.8045
telstar401,25,SAM,2.225654,6.44106296e-04,0.999392,41.3808
telstar401,25,SAM,2.453751,6.43921287e-04,0.999679,138.9503
telstar401,25,SAM,2.705225,6.43816762e-04,0.999842,50.7853
telstar401,25,SAM,2.982471,6.43761631e-04,0.999927,103.7752
telstar401,25,SAM,3.288131,6.43734666e-04,0.999969,73.2215
telstar401,25,SAM,3.625117,6.43722525e-04,0.999988,63.7634
telstar401,25,SAM,3.996639,6.43717536e-04,0.999996,48.4616
telstar401,25,SAM,4.406236,6.43715681e-04,0.999999,9.4907
telstar401,25,SAM,4.857812,6.43715064e-04,1.000000,173.3611
telstar401,25,SAM,5.355667,6.43714882e-04,1.000000,140.1481
telstar401,25,SAM,5.904545,6.43714835e-04,1.000000,34.6506
telstar401,25,SAM,6.509675,6.43714825e-04,1.000000,33.4100
telstar401,25,SAM,7.176822,6.43714823e-04,1.000000,81.6803
telstar401,25,SAM,7.912343,6.43714822e-04,1.000000,59.0984
telstar401,25,SAM,8.723243,6.43714822e-04,1.000000,100.9881
telstar401,25,SAM,9.617249,6.43714822e-04,1.000000,84.9438
telstar401,25,SAM,10.602877,6.43714822e-04,1.000000,49.4785
telstar401,25,SAM,11.689518,6.43714822e-04,1.000000,43.2459
telstar401,25,SAM,12.887524,6.43714822e-04,1.000000,36.8442
telstar401,25,SAM,14.208308,6.43714822e-04,1.000000,80.4819
telstar401,25,SAM,15.664454,6.43714822e-04,1.000000,69.7072
telstar401,25,SAM,17.269833,6.43714822e-04,1.000000,19.1591
telstar401,25,SAM,19.039740,6.43714822e-04,1.000000,110.6410
telstar401,25,SAM,20.991037,6.43714822e-04,1.000000,89.3912
telstar401,25,SAM,23.142314,6.43714822e-04,1.000000,65.2946
telstar401,25,SAM,25.514065,6.43714822e-04,1.000000,143.4280
telstar401,25,SAM,28.128887,6.43714822e-04,1.000000,68.8369
telstar401,25,SAM,31.011689,6.43714822e-04,1.000000,105.2945
telstar401,25,SAM,34.189937,6.43714822e-04,1.000000,131.8638
telstar401,25,SAM,37.693910,6.43714822e-04,1.000000,117.6672
telstar401,25,SAM,41.556988,6.43714822e-04,1.000000,147.8020
telstar401,25,SAM,45.815977,6.43714822e-04,1.000000,60.5311
telstar401,25,SAM,50.511449,6.43714822e-04,1.000000,69.8578
telstar401,25,SAM,55.688140,6.43714822e-04,1.000000,51.4621
telstar401,25,SAM,61.395366,6.43714822e-04,1.000000,102.9862
telstar401,25,SAM,67.687500,6.43714822e-04,1.000000,137.8382
telstar401,25,SAM,74.624487,6.43714822e-04,1.000000,48.2337
telstar401,25,SAM,82.272413,6.43714822e-04,1.000000,124.4083
telstar401,25,SAM,90.704142,6.43714822e-04,1.000000,59.9877
telstar401,25,SAM,100.000000,6.43714822e-04,1.000000,110.4152
telstar401,26,SAM,0.000000,3.38319106e-04,0.877185,35.0622
telstar401,26,SAM,0.001000,3.38311240e-04,0.877206,37.0453
telstar401,26,SAM,0.001102,3.38310434e-04,0.877208,37.3196
telstar401,26,SAM,0.001215,3.38309545e-04,0.877210,37.6362
telstar401,26,SAM,0.001340,3.38308565e-04,0.877213,38.0019
telstar401,26,SAM,0.001477,3.38307485e-04,0.877216,38.4247
telstar401,26,SAM,0.001629,3.38306293e-04,0.877219,38.9140
telstar401,26,SAM,0.001796,3.38304980e-04,0.877222,39.4804
telstar401,26,SAM,0.001980,3.38303533e-04,0.877226,40.1364
telstar401,26,SAM,0.002183,3.38301937e-04,0.877230,40.8958
telstar401,26,SAM,0.002406,3.38300177e-04,0.877234,41.7746
telstar401,26,SAM,0.002653,3.38298237e-04,0.877240,42.7907
telstar401,26,SAM,0.002925,3.38296098e-04,0.877245,43.9643
telstar401,26,SAM,0.003225,3.38293740e-04,0.877251,45.3176
telstar401,26,SAM,0.003555,3.38291140e-04,0.877258,46.8753
telstar401,26,SAM,0.003919,3.38288274e-04,0.877265,48.6641
telstar401,26,SAM,0.004321,3.38285114e-04,0.877274,50.7134
telstar401,26,SAM,0.004764,3.38281630e-04,0.877283,53.0545
telstar401,26,SAM,0.005252,3.38277790e-04,0.877293,55.7210
telstar401,26,SAM,0.005790,3.38273555e-04,0.877304,58.7486
telstar401,26,SAM,0.006384,3.38268886e-04,0.877316,62.1746
telstar401,26,SAM,0.007038,3.38263739e-04,0.877329,66.0381
telstar401,26,SAM,0.007759,3.38258065e-04,0.877344,70.3792
telstar401,26,SAM,0.008555,3.38251808e-04,0.877360,75.2382
telstar401,26,SAM,0.009431,3.38244911e-04,0.877378,80.6545
telstar401,26,SAM,0.010398,3.38237306e-04,0.877398,86.6636
telstar401,26,SAM,0.011464,3.38228922e-04,0.877419,93.2926
telstar401,26,SAM,0.012638,3.38219678e-04,0.877443,100.5505
telstar401,26,SAM,0.013934,3.38209487e-04,0.877470,108.4102
telstar401,26,SAM,0.015362,3.38198251e-04,0.877499,116.7697
telstar401,26,SAM,0.016936,3.38185863e-04,0.877531,125.3669
telstar401,26,SAM,0.018672,3.38172205e-04,0.877566,133.5882
telstar401,26,SAM,0.020585,3.38157147e-04,0.877606,140.0842
telstar401,26,SAM,0.022695,3.38140545e-04,0.877649,142.4204
telstar401,26,SAM,0.025021,3.38122241e-04,0.877696,138.1980
telstar401,26,SAM,0.027585,3.38102060e-04,0.877749,127.4072
telstar401,26,SAM,0.030412,3.38079810e-04,0.877806,111.6794
telstar401,26,SAM,0.033529,3.38055279e-04,0.877870,92.3769
telstar401,26,SAM,0.036966,3.38028232e-04,0.877940,70.4342
telstar401,26,SAM,0.040754,3.37998411e-04,0.878018,47.2737
telstar401,26,SAM,0.044931,3.37965532e-04,0.878103,29.1294
telstar401,26,SAM,0.049535,3.37929282e-04,0.878197,36.6518
telstar401,26,SAM,0.054612,3.37889313e-04,0.878301,65.4487
telstar401,26,SAM,0.060209,3.37845245e-04,0.878416,100.0983
telstar401,26,SAM,0.066379,3.37796657e-04,0.878542,130.7517
telstar401,26,SAM,0.073182,3.37743086e-04,0.878681,128.1014
telstar401,26,SAM,0.080683,3.37684019e-04,0.878835,87.0748
telstar401,26,SAM,0.088951,3.37618893e-04,0.879005,35.3715
telstar401,26,SAM,0.098068,3.37547087e-04,0.879192,41.7935
telstar401,26,SAM,0.108118,3.37467916e-04,0.879398,103.2923
telstar401,26,SAM,0.119199,3.37380623e-04,0.879625,125.2358
telstar401,26,SAM,0.131415,3.37284378e-04,0.879876,57.5462
telstar401,26,SAM,0.144883,3.37178263e-04,0.880153,41.1071
telstar401,26,SAM,0.159731,3.37061267e-04,0.880459,122.2333
telstar401,26,SAM,0.176101,3.36932278e-04,0.880796,65.6310
telstar401,26,SAM,0.194149,3.36790070e-04,0.881168,59.3959
telstar401,26,SAM,0.214047,3.36633294e-04,0.881578,109.7352
telstar401,26,SAM,0.235983,3.36460466e-04,0.882031,32.7378
telstar401,26,SAM,0.260168,3.36269956e-04,0.882531,107.6344
telstar401,26,SAM,0.286832,3.36059972e-04,0.883082,66.6547
telstar401,26,SAM,0.316228,3.35828546e-04,0.883691,46.4102
telstar401,26,SAM,0.348637,3.35573521e-04,0.884362,121.3838
telstar401,26,SAM,0.384367,3.35292538e-04,0.885103,110.8585
telstar401,26,SAM,0.423759,3.34983015e-04,0.885921,77.9196
telstar401,26,SAM,0.467188,3.34642139e-04,0.886824,69.7144
telstar401,26,SAM,0.515068,3.34266848e-04,0.887819,92.3835
telstar401,26,SAM,0.567855,3.33853822e-04,0.888918,146.5792
telstar401,26,SAM,0.626052,3.33399476e-04,0.890129,102.0436
telstar401,26,SAM,0.690213,3.32899954e-04,0.891465,86.7929
telstar401,26,SAM,0.760950,3.32351135e-04,0.892937,86.8927
telstar401,26,SAM,0.838936,3.31748652e-04,0.894559,144.5886
telstar401,26,SAM,0.924915,3.31087910e-04,0.896344,143.5503
telstar401,26,SAM,1.019705,3.30364143e-04,0.898307,79.6380
telstar401,26,SAM,1.124210,3.29572478e-04,0.900465,72.9358
telstar401,26,SAM,1.239425,3.28708037e-04,0.902833,18.7696
telstar401,26,SAM,1.366448,3.27766071e-04,0.905428,17.4443
telstar401,26,SAM,1.506489,3.26742151e-04,0.908265,121.4667
telstar401,26,SAM,1.660883,3.25632398e-04,0.911361,66.1343
telstar401,26,SAM,1.831099,3.24433789e-04,0.914728,120.8448
telstar401,26,SAM,2.018760,3.23144519e-04,0.918377,31.8638
telstar401,26,SAM,2.225654,3.21764442e-04,0.922316,66.7033
telstar401,26,SAM,2.453751,3.20295563e-04,0.926546,33.5528
telstar401,26,SAM,2.705225,3.18742585e-04,0.931060,153.6511
telstar401,26,SAM,2.982471,3.17113451e-04,0.935844,55.3444
telstar401,26,SAM,3.288131,3.15419853e-04,0.940868,18.0084
telstar401,26,SAM,3.625117,3.13677608e-04,0.946094,76.7882
telstar401,26,SAM,3.996639,3.11906816e-04,0.951466,131.7406
telstar401,26,SAM,4.406236,3.10131685e-04,0.956912,56.2869
telstar401,26,SAM,4.857812,3.08379919e-04,0.962347,135.3663
telstar401,26,SAM,5.355667,3.06681595e-04,0.967677,28.6268
telstar401,26,SAM,5.904545,3.05067517e-04,0.972796,59.9363
telstar401,26,SAM,6.509675,3.03567137e-04,0.977604,105.3567
telstar401,26,SAM,7.176822,3.02206247e-04,0.982007,122.0175
telstar401,26,SAM,7.912343,3.01004733e-04,0.985927,121.9519
telstar401,26,SAM,8.723243,2.99974763e-04,0.989312,95.8842
telstar401,26,SAM,9.617249,2.99119735e-04,0.992140,161.0884
telstar401,26,SAM,10.602877,2.98434214e-04,0.994419,102.9470
telstar401,26,SAM,11.689518,2.97904914e-04,0.996186,92.7138
telstar401,26,SAM,12.887524,2.97512548e-04,0.997499,102.3426
telstar401,26,SAM,14.208308,2.97234235e-04,0.998433,57.8131
telstar401,26,SAM,15.664454,2.97046037e-04,0.999066,138.4650
telstar401,26,SAM,17.269833,2.96925220e-04,0.999472,82.3702
telstar401,26,SAM,19.039740,2.96851929e-04,0.999719,100.7497
telstar401,26,SAM,20.991037,2.96810138e-04,0.999860,35.6118
telstar401,26,SAM,23.142314,2.96787870e-04,0.999935,28.9087
telstar401,26,SAM,25.514065,2.96776856e-04,0.999972,96.3127
telstar401,26,SAM,28.128887,2.96771836e-04,0.999989,35.6633
telstar401,26,SAM,31.011689,2.96769745e-04,0.999996,70.3799
telstar401,26,SAM,34.189937,2.96768956e-04,0.999999,87.5842
telstar401,26,SAM,37.693910,2.96768689e-04,1.000000,99.8735
telstar401,26,SAM,41.556988,2.96768609e-04,1.000000,43.0996
telstar401,26,SAM,45.815977,2.96768588e-04,1.000000,164.8542
telstar401,26,SAM,50.511449,2.96768583e-04,1.000000,122.7193
telstar401,26,SAM,55.688140,2.96768582e-04,1.000000,106.6148
telstar401,26,SAM,61.395366,2.96768582e-04,1.000000,110.1456
telstar401,26,SAM,67.687500,2.96768582e-04,1.000000,76.0055
telstar401,26,SAM,74.624487,2.96768582e-04,1.000000,51.3792
telstar401,26,SAM,82.272413,2.96768582e-04,1.000000,15.8700
telstar401,26,SAM,90.704142,2.96768582e-04,1.000000,152.9730
telstar401,26,SAM,100.000000,2.96768582e-04,1.000000,101.5405
telstar401,27,SAM,0.000000,5.43604690e-04,0.964960,108.2356
telstar401,27,SAM,0.001000,5.43573680e-04,0.965015,112.9167
telstar401,27,SAM,0.001102,5.43570505e-04,0.965021,113.3824
telstar401,27,SAM,0.001215,5.43567004e-04,0.965027,113.8924
telstar401,27,SAM,0.001340,5.43563146e-04,0.965034,114.4503
telstar401,27,SAM,0.001477,5.43558893e-04,0.965041,115.0600
telstar401,27,SAM,0.001629,5.43554205e-04,0.965050,115.7254
telstar401,27,SAM,0.001796,5.43549038e-04,0.965059,116.4502
telstar401,27,SAM,0.001980,5.43543342e-04,0.965069,117.2384
telstar401,27,SAM,0.002183,5.43537065e-04,0.965080,118.0932
telstar401,27,SAM,0.002406,5.43530147e-04,0.965092,119.0176
telstar401,27,SAM,0.002653,5.43522522e-04,0.965106,120.0134
telstar401,27,SAM,0.002925,5.43514119e-04,0.965121,121.0814
telstar401,27,SAM,0.003225,5.43504858e-04,0.965137,122.2198
telstar401,27,SAM,0.003555,5.43494653e-04,0.965155,123.4240
telstar401,27,SAM,0.003919,5.43483408e-04,0.965175,124.6851
telstar401,27,SAM,0.004321,5.43471017e-04,0.965197,125.9880
telstar401,27,SAM,0.004764,5.43457365e-04,0.965221,127.3090
telstar401,27,SAM,0.005252,5.43442324e-04,0.965248,128.6129
telstar401,27,SAM,0.005790,5.43425753e-04,0.965278,129.8490
telstar401,27,SAM,0.006384,5.43407500e-04,0.965310,130.9464
telstar401,27,SAM,0.007038,5.43387394e-04,0.965346,131.8096
telstar401,27,SAM,0.007759,5.43365249e-04,0.965385,132.3152
telstar401,27,SAM,0.008555,5.43340862e-04,0.965428,132.3117
telstar401,27,SAM,0.009431,5.43314008e-04,0.965476,131.6258
telstar401,27,SAM,0.010398,5.43284442e-04,0.965529,130.0767
telstar401,27,SAM,0.011464,5.43251893e-04,0.965587,127.4956
telstar401,27,SAM,0.012638,5.43216067e-04,0.965650,123.7446
telstar401,27,SAM,0.013934,5.43176641e-04,0.965720,118.7290
telstar401,27,SAM,0.015362,5.43133260e-04,0.965797,112.3972
telstar401,27,SAM,0.016936,5.43085538e-04,0.965882,104.7378
telstar401,27,SAM,0.018672,5.43033051e-04,0.965976,95.7786
telstar401,27,SAM,0.020585,5.42975340e-04,0.966078,85.6043
telstar401,27,SAM,0.022695,5.42911900e-04,0.966191,74.4118
telstar401,27,SAM,0.025021,5.42842185e-04,0.966315,62.6583
telstar401,27,SAM,0.027585,5.42765600e-04,0.966452,51.4437
telstar401,27,SAM,0.030412,5.42681498e-04,0.966601,43.3582
telstar401,27,SAM,0.033529,5.42589181e-04,0.966766,42.8976
telstar401,27,SAM,0.036966,5.42487890e-04,0.966946,52.6030
telstar401,27,SAM,0.040754,5.42376810e-04,0.967144,69.9701
telstar401,27,SAM,0.044931,5.42255061e-04,0.967362,91.3459
telstar401,27,SAM,0.049535,5.42121701e-04,0.967600,112.6896
telstar401,27,SAM,0.054612,5.41975720e-04,0.967860,125.4778
telstar401,27,SAM,0.060209,5.41816045e-04,0.968145,116.6804
telstar401,27,SAM,0.066379,5.41641534e-04,0.968457,88.2978
telstar401,27,SAM,0.073182,5.41450983e-04,0.968798,52.7330
telstar401,27,SAM,0.080683,5.41243131e-04,0.969170,36.8031
telstar401,27,SAM,0.088951,5.41016659e-04,0.969576,71.4228
telstar401,27,SAM,0.098068,5.40770208e-04,0.970018,112.8608
telstar401,27,SAM,0.108118,5.40502384e-04,0.970498,107.7593
telstar401,27,SAM,0.119199,5.40211778e-04,0.971021,52.3238
telstar401,27,SAM,0.131415,5.39896989e-04,0.971587,46.1429
telstar401,27,SAM,0.144883,5.39556646e-04,0.972200,108.8916
telstar401,27,SAM,0.159731,5.39189442e-04,0.972862,80.7737
telstar401,27,SAM,0.176101,5.38794179e-04,0.973575,35.3818
telstar401,27,SAM,0.194149,5.38369808e-04,0.974343,111.1265
telstar401,27,SAM,0.214047,5.37915493e-04,0.975166,35.8989
telstar401,27,SAM,0.235983,5.37430671e-04,0.976045,100.7121
telstar401,27,SAM,0.260168,5.36915126e-04,0.976983,34.2619
telstar401,27,SAM,0.286832,5.36369073e-04,0.977977,110.7707
telstar401,27,SAM,0.316228,5.35793244e-04,0.979028,47.5800
telstar401,27,SAM,0.348637,5.35188979e-04,0.980134,51.7611
telstar401,27,SAM,0.384367,5.34558317e-04,0.981290,104.4033
telstar401,27,SAM,0.423759,5.33904082e-04,0.982492,123.0005
telstar401,27,SAM,0.467188,5.33229955e-04,0.983735,127.0125
telstar401,27,SAM,0.515068,5.32540522e-04,0.985008,135.5599
telstar401,27,SAM,0.567855,5.31841292e-04,0.986303,114.1340
telstar401,27,SAM,0.626052,5.31138670e-04,0.987608,63.4618
telstar401,27,SAM,0.690213,5.30439869e-04,0.988909,143.5717
telstar401,27,SAM,0.760950,5.29752763e-04,0.990192,69.8193
telstar401,27,SAM,0.838936,5.29085654e-04,0.991440,103.2221
telstar401,27,SAM,0.924915,5.28446979e-04,0.992638,112.7455
telstar401,27,SAM,1.019705,5.27844933e-04,0.993771,70.6579
telstar401,27,SAM,1.124210,5.27287055e-04,0.994822,60.8750
telstar401,27,SAM,1.239425,5.26779785e-04,0.995780,61.8111
telstar401,27,SAM,1.366448,5.26328042e-04,0.996635,91.5797
telstar401,27,SAM,1.506489,5.25934871e-04,0.997380,62.8391
telstar401,27,SAM,1.660883,5.25601205e-04,0.998013,136.0538
telstar401,27,SAM,1.831099,5.25325785e-04,0.998536,110.9806
telstar401,27,SAM,2.018760,5.25105269e-04,0.998955,127.9614
telstar401,27,SAM,2.225654,5.24934526e-04,0.999280,80.8053
telstar401,27,SAM,2.453751,5.24807096e-04,0.999523,127.0115
telstar401,27,SAM,2.705225,5.24715756e-04,0.999697,105.7287
telstar401,27,SAM,2.982471,5.24653130e-04,0.999816,126.4103
telstar401,27,SAM,3.288131,5.24612235e-04,0.999894,104.1139
telstar401,27,SAM,3.625117,5.24586927e-04,0.999942,114.0017
telstar401,27,SAM,3.996639,5.24572162e-04,0.999971,75.2234
telstar401,27,SAM,4.406236,5.24564090e-04,0.999986,67.1770
telstar401,27,SAM,4.857812,5.24559982e-04,0.999994,149.8785
telstar401,27,SAM,5.355667,5.24558050e-04,0.999997,34.6385
telstar401,27,SAM,5.904545,5.24557216e-04,0.999999,146.5346
telstar401,27,SAM,6.509675,5.24556889e-04,1.000000,113.9031
telstar401,27,SAM,7.176822,5.24556774e-04,1.000000,103.0764
telstar401,27,SAM,7.912343,5.24556737e-04,1.000000,144.0115
telstar401,27,SAM,8.723243,5.24556727e-04,1.000000,69.9079
telstar401,27,SAM,9.617249,5.24556725e-04,1.000000,148.7789
telstar401,27,SAM,10.602877,5.24556724e-04,1.000000,62.5935
telstar401,27,SAM,11.689518,5.24556724e-04,1.000000,71.6498
telstar401,27,SAM,12.887524,5.24556724e-04,1.000000,130.3051
telstar401,27,SAM,14.208308,5.24556724e-04,1.000000,103.6828
telstar401,27,SAM,15.664454,5.24556724e-04,1.000000,69.6765
telstar401,27,SAM,17.269833,5.24556724e-04,1.000000,85.2936
telstar401,27,SAM,19.039740,5.24556724e-04,1.000000,77.0725
telstar401,27,SAM,20.991037,5.24556724e-04,1.000000,58.5676
telstar401,27,SAM,23.142314,5.24556724e-04,1.000000,49.5019
telstar401,27,SAM,25.514065,5.24556724e-04,1.000000,132.1981
telstar401,27,SAM,28.128887,5.24556724e-04,1.000000,90.5261
telstar401,27,SAM,31.011689,5.24556724e-04,1.000000,103.4972
telstar401,27,SAM,34.189937,5.24556724e-04,1.000000,32.3139
telstar401,27,SAM,37.693910,5.24556724e-04,1.000000,116.3748
telstar401,27,SAM,41.556988,5.24556724e-04,1.000000,98.7871
telstar401,27,SAM,45.815977,5.24556724e-04,1.000000,106.6373
telstar401,27,SAM,50.511449,5.24556724e-04,1.000000,91.0097
telstar401,27,SAM,55.688140,5.24556724e-04,1.000000,109.1624
telstar401,27,SAM,61.395366,5.24556724e-04,1.000000,36.8204
telstar401,27,SAM,67.687500,5.24556724e-04,1.000000,68.1357
telstar401,27,SAM,74.624487,5.24556724e-04,1.000000,88.8480
telstar401,27,SAM,82.272413,5.24556724e-04,1.000000,34.8108
telstar401,27,SAM,90.704142,5.24556724e-04,1.000000,71.0551
telstar401,27,SAM,100.000000,5.24556724e-04,1.000000,83.6447
telstar401,28,SAM,0.000000,2.48725381e-03,0.986713,31.1079
telstar401,28,SAM,0.001000,2.48692658e-03,0.986843,31.8505
telstar401,28,SAM,0.001102,2.48689322e-03,0.986856,31.9276
telstar401,28,SAM,0.001215,2.48685648e-03,0.986871,32.0129
telstar401,28,SAM,0.001340,2.48681603e-03,0.986887,32.1072
telstar401,28,SAM,0.001477,2.48677149e-03,0.986905,32.2115
telstar401,28,SAM,0.001629,2.48672245e-03,0.986924,32.3269
telstar401,28,SAM,0.001796,2.48666848e-03,0.986945,32.4545
telstar401,28,SAM,0.001980,2.48660907e-03,0.986969,32.5958
telstar401,28,SAM,0.002183,2.48654370e-03,0.986995,32.7523
telstar401,28,SAM,0.002406,2.48647178e-03,0.987023,32.9256
telstar401,28,SAM,0.002653,2.48639267e-03,0.987055,33.1176
telstar401,28,SAM,0.002925,2.48630568e-03,0.987089,33.3305
telstar401,28,SAM,0.003225,2.48621004e-03,0.987127,33.5665
telstar401,28,SAM,0.003555,2.48610493e-03,0.987169,33.8284
telstar401,28,SAM,0.003919,2.48598944e-03,0.987215,34.1191
telstar401,28,SAM,0.004321,2.48586259e-03,0.987265,34.4418
telstar401,28,SAM,0.004764,2.48572333e-03,0.987321,34.8003
telstar401,28,SAM,0.005252,2.48557049e-03,0.987381,35.1988
telstar401,28,SAM,0.005790,2.48540284e-03,0.987448,35.6418
telstar401,28,SAM,0.006384,2.48521903e-03,0.987521,36.1346
telstar401,28,SAM,0.007038,2.48501763e-03,0.987601,36.6830
telstar401,28,SAM,0.007759,2.48479708e-03,0.987689,37.2934
telstar401,28,SAM,0.008555,2.48455574e-03,0.987785,37.9733
telstar401,28,SAM,0.009431,2.48429185e-03,0.987890,38.7306
telstar401,28,SAM,0.010398,2.48400354e-03,0.988004,39.5745
telstar401,28,SAM,0.011464,2.48368886e-03,0.988129,40.5150
telstar401,28,SAM,0.012638,2.48334573e-03,0.988266,41.5633
telstar401,28,SAM,0.013934,2.48297202e-03,0.988415,42.7318
telstar401,28,SAM,0.015362,2.48256550e-03,0.988577,44.0342
telstar401,28,SAM,0.016936,2.48212391e-03,0.988752,45.4857
telstar401,28,SAM,0.018672,2.48164495e-03,0.988943,47.1029
telstar401,28,SAM,0.020585,2.48112633e-03,0.989150,48.9043
telstar401,28,SAM,0.022695,2.48056581e-03,0.989373,50.9097
telstar401,28,SAM,0.025021,2.47996124e-03,0.989615,53.1412
telstar401,28,SAM,0.027585,2.47931062e-03,0.989874,55.6226
telstar401,28,SAM,0.030412,2.47861220e-03,0.990153,58.3795
telstar401,28,SAM,0.033529,2.47786451e-03,0.990452,61.4400
telstar401,28,SAM,0.036966,2.47706650e-03,0.990771,64.8337
telstar401,28,SAM,0.040754,2.47621763e-03,0.991111,68.5925
telstar401,28,SAM,0.044931,2.47531799e-03,0.991471,72.7495
telstar401,28,SAM,0.049535,2.47436840e-03,0.991851,77.3391
telstar401,28,SAM,0.054612,2.47337060e-03,0.992252,82.3955
telstar401,28,SAM,0.060209,2.47232733e-03,0.992670,87.9507
telstar401,28,SAM,0.066379,2.47124245e-03,0.993106,94.0312
telstar401,28,SAM,0.073182,2.47012111e-03,0.993557,100.6510
telstar401,28,SAM,0.080683,2.46896977e-03,0.994020,107.7988
telstar401,28,SAM,0.088951,2.46779629e-03,0.994493,115.4115
telstar401,28,SAM,0.098068,2.46660992e-03,0.994971,123.3203
telstar401,28,SAM,0.108118,2.46542118e-03,0.995451,131.1320
telstar401,28,SAM,0.119199,2.46424178e-03,0.995927,137.9842
telstar401,28,SAM,0.131415,2.46308431e-03,0.996395,142.1860
telstar401,28,SAM,0.144883,2.46196194e-03,0.996850,141.3988
telstar401,28,SAM,0.159731,2.46088790e-03,0.997285,134.3715
telstar401,28,SAM,0.176101,2.45987501e-03,0.997695,121.8962
telstar401,28,SAM,0.194149,2.45893505e-03,0.998077,105.2702
telstar401,28,SAM,0.214047,2.45807811e-03,0.998425,85.2882
telstar401,28,SAM,0.235983,2.45731198e-03,0.998736,62.2849
telstar401,28,SAM,0.260168,2.45664164e-03,0.999009,36.3490
telstar401,28,SAM,0.286832,2.45606888e-03,0.999242,7.7469
telstar401,28,SAM,0.316228,2.45559213e-03,0.999436,25.0554
telstar401,28,SAM,0.348637,2.45520657e-03,0.999592,60.3388
telstar401,28,SAM,0.384367,2.45490450e-03,0.999715,98.6957
telstar401,28,SAM,0.423759,2.45467598e-03,0.999809,137.6929
telstar401,28,SAM,0.467188,2.45450963e-03,0.999876,149.3452
telstar401,28,SAM,0.515068,2.45439356e-03,0.999924,107.3688
telstar401,28,SAM,0.567855,2.45431629e-03,0.999955,56.0159
telstar401,28,SAM,0.626052,2.45426741e-03,0.999975,40.1034
telstar401,28,SAM,0.690213,2.45423821e-03,0.999987,98.7899
telstar401,28,SAM,0.760950,2.45422181e-03,0.999994,174.1169
telstar401,28,SAM,0.838936,2.45421322e-03,0.999997,99.8442
telstar401,28,SAM,0.924915,2.45420904e-03,0.999999,30.5228
telstar401,28,SAM,1.019705,2.45420718e-03,1.000000,108.4310
telstar401,28,SAM,1.124210,2.45420642e-03,1.000000,120.1294
telstar401,28,SAM,1.239425,2.45420613e-03,1.000000,4.5008
telstar401,28,SAM,1.366448,2.45420604e-03,1.000000,133.5130
telstar401,28,SAM,1.506489,2.45420602e-03,1.000000,53.8714
telstar401,28,SAM,1.660883,2.45420601e-03,1.000000,127.7148
telstar401,28,SAM,1.831099,2.45420601e-03,1.000000,53.5484
telstar401,28,SAM,2.018760,2.45420601e-03,1.000000,157.2384
telstar401,28,SAM,2.225654,2.45420601e-03,1.000000,49.3464
telstar401,28,SAM,2.453751,2.45420601e-03,1.000000,43.9536
telstar401,28,SAM,2.705225,2.45420601e-03,1.000000,122.1218
