label,J,mu_over_J,t_yr,omega_e,beta_deg,alpha_deg,Id_over_Is,eps_beta
J = 1.8,1.8000,1.0e-03,14.751584,4.01041876e-03,113.0235,236.5428,1.000000,1.144276e-03
J = 1.8,1.8000,1.0e-03,14.758253,4.01041876e-03,111.7389,243.2360,1.000000,1.575382e-03
J = 1.8,1.8000,1.0e-03,14.764922,4.01041876e-03,110.0923,249.9279,1.000000,1.997904e-03
J = 1.8,1.8000,1.0e-03,14.771591,4.01041876e-03,108.0582,256.5741,1.000000,2.391741e-03
J = 1.8,1.8000,1.0e-03,14.778259,4.01041876e-03,105.6331,263.1416,1.000000,2.737994e-03
J = 1.8,1.8000,1.0e-03,14.784928,4.01041876e-03,102.8369,269.6178,1.000000,3.020334e-03
J = 1.8,1.8000,1.0e-03,14.791597,4.01041876e-03,99.7118,276.0179,1.000000,3.225408e-03
J = 1.8,1.8000,1.0e-03,14.798266,4.01041876e-03,96.3200,282.3877,1.000000,3.342269e-03
J = 1.8,1.8000,1.0e-03,14.804935,4.01041876e-03,92.7421,288.8019,1.000000,3.361210e-03
J = 1.8,1.8000,1.0e-03,14.811604,4.01041876e-03,89.0764,295.3578,1.000000,3.272691e-03
J = 1.8,1.8000,1.0e-03,14.818273,4.01041876e-03,85.4389,302.1651,1.000000,3.067114e-03
J = 1.8,1.8000,1.0e-03,14.824942,4.01041876e-03,81.9640,309.3310,1.000000,2.736269e-03
J = 1.8,1.8000,1.0e-03,14.831611,4.01041876e-03,78.8027,316.9400,1.000000,2.276976e-03
J = 1.8,1.8000,1.0e-03,14.838279,4.01041876e-03,76.1163,325.0313,1.000000,1.696723e-03
J = 1.8,1.8000,1.0e-03,14.844948,4.01041876e-03,74.0621,333.5757,1.000000,1.019573e-03
J = 1.8,1.8000,1.0e-03,14.851617,4.01041876e-03,72.7713,342.4643,1.000000,2.888015e-04
J = 1.8,1.8000,1.0e-03,14.858286,4.01041876e-03,72.3249,351.5169,1.000000,4.375563e-04
J = 1.8,1.8000,1.0e-03,14.864955,4.01041876e-03,72.7342,0.5160,1.000000,1.098800e-03
J = 1.8,1.8000,1.0e-03,14.871624,4.01041876e-03,73.9384,9.2546,1.000000,1.646319e-03
J = 1.8,1.8000,1.0e-03,14.878293,4.01041876e-03,75.8180,17.5794,1.000000,2.053421e-03
J = 1.8,1.8000,1.0e-03,14.884962,4.01041876e-03,78.2190,25.4122,1.000000,2.316183e-03
J = 1.8,1.8000,1.0e-03,14.891631,4.01041876e-03,80.9778,32.7470,1.000000,2.447313e-03
J = 1.8,1.8000,1.0e-03,14.898299,4.01041876e-03,83.9396,39.6328,1.000000,2.467921e-03
J = 1.8,1.8000,1.0e-03,14.904968,4.01041876e-03,86.9685,46.1503,1.000000,2.400961e-03
J = 1.8,1.8000,1.0e-03,14.911637,4.01041876e-03,89.9505,52.3928,1.000000,2.267582e-03
J = 1.8,1.8000,1.0e-03,14.918306,4.01041876e-03,92.7940,58.4507,1.000000,2.085921e-03
J = 1.8,1.8000,1.0e-03,14.924975,4.01041876e-03,95.4277,64.4023,1.000000,1.871317e-03
J = 1.8,1.8000,1.0e-03,14.931644,4.01041876e-03,97.7998,70.3082,1.000000,1.637088e-03
J = 1.8,1.8000,1.0e-03,14.938313,4.01041876e-03,99.8768,76.2096,1.000000,1.395283e-03
J = 1.8,1.8000,1.0e-03,14.944982,4.01041876e-03,101.6428,82.1293,1.000000,1.157122e-03
J = 1.8,1.8000,1.0e-03,14.951651,4.01041876e-03,103.0996,88.0750,1.000000,9.330636e-04
J = 1.8,1.8000,1.0e-03,14.958319,4.01041876e-03,104.2652,94.0439,1.000000,7.325439e-04
J = 1.8,1.8000,1.0e-03,14.964988,4.01041876e-03,105.1719,100.0280,1.000000,5.635660e-04
J = 1.8,1.8000,1.0e-03,14.971657,4.01041876e-03,105.8640,106.0183,1.000000,4.322776e-04
J = 1.8,1.8000,1.0e-03,14.978326,4.01041876e-03,106.3938,112.0088,1.000000,3.426644e-04
J = 1.8,1.8000,1.0e-03,14.984995,4.01041876e-03,106.8187,117.9985,1.000000,2.963968e-04
J = 1.8,1.8000,1.0e-03,14.991664,4.01041876e-03,107.1967,123.9922,1.000000,2.928080e-04
J = 1.8,1.8000,1.0e-03,14.998333,4.01041876e-03,107.5829,130.0002,1.000000,3.289494e-04
J = 1.8,1.8000,1.0e-03,15.005002,4.01041876e-03,108.0268,136.0376,1.000000,3.996708e-04
J = 1.8,1.8000,1.0e-03,15.011671,4.01041876e-03,108.5690,142.1237,1.000000,4.976981e-04
J = 1.8,1.8000,1.0e-03,15.018339,4.01041876e-03,109.2391,148.2813,1.000000,6.137073e-04
J = 1.8,1.8000,1.0e-03,15.025008,4.01041876e-03,110.0539,154.5365,1.000000,7.364144e-04
J = 1.8,1.8000,1.0e-03,15.031677,4.01041876e-03,111.0152,160.9184,1.000000,8.527132e-04
J = 1.8,1.8000,1.0e-03,15.038346,4.01041876e-03,112.1095,167.4592,1.000000,9.479116e-04
J = 1.8,1.8000,1.0e-03,15.045015,4.01041876e-03,113.3065,174.1925,1.000000,1.006142e-03
J = 1.8,1.8000,1.0e-03,15.051684,4.01041876e-03,114.5590,181.1513,1.000000,1.011074e-03
J = 1.8,1.8000,1.0e-03,15.058353,4.01041876e-03,115.8033,188.3633,1.000000,9.470814e-04
J = 1.8,1.8000,1.0e-03,15.065022,4.01041876e-03,116.9612,195.8447,1.000000,8.010453e-04
J = 1.8,1.8000,1.0e-03,15.071691,4.01041876e-03,117.9433,203.5919,1.000000,5.647917e-04
J = 1.8,1.8000,1.0e-03,15.078359,4.01041876e-03,118.6546,211.5738,1.000000,2.378829e-04
J = 1.8,1.8000,1.0e-03,15.085028,4.01041876e-03,119.0036,219.7249,1.000000,1.700409e-04
J = 1.8,1.8000,1.0e-03,15.091697,4.01041876e-03,118.9115,227.9466,1.000000,6.385487e-04
J = 1.8,1.8000,1.0e-03,15.098366,4.01041876e-03,118.3222,236.1149,1.000000,1.138354e-03
J = 1.8,1.8000,1.0e-03,15.105035,4.01041876e-03,117.2092,244.0970,1.000000,1.635927e-03
J = 1.8,1.8000,1.0e-03,15.111704,4.01041876e-03,115.5774,251.7720,1.000000,2.099415e-03
J = 1.8,1.8000,1.0e-03,15.118373,4.01041876e-03,113.4594,259.0486,1.000000,2.503711e-03
J = 1.8,1.8000,1.0e-03,15.125042,4.01041876e-03,110.9085,265.8765,1.000000,2.832992e-03
J = 1.8,1.8000,1.0e-03,15.131711,4.01041876e-03,107.9899,272.2484,1.000000,3.080441e-03
J = 1.8,1.8000,1.0e-03,15.138379,4.01041876e-03,104.7737,278.1963,1.000000,3.245991e-03
J = 1.8,1.8000,1.0e-03,15.145048,4.01041876e-03,101.3289,283.7837,1.000000,3.333356e-03
J = 1.8,1.8000,1.0e-03,15.151717,4.01041876e-03,97.7221,289.0970,1.000000,3.347336e-03
J = 1.8,1.8000,1.0e-03,15.158386,4.01041876e-03,94.0168,294.2383,1.000000,3.291845e-03
J = 1.8,1.8000,1.0e-03,15.165055,4.01041876e-03,90.2756,299.3186,1.000000,3.168812e-03
J = 1.8,1.8000,1.0e-03,15.171724,4.01041876e-03,86.5628,304.4523,1.000000,2.977891e-03
J = 1.8,1.8000,1.0e-03,15.178393,4.01041876e-03,82.9475,309.7513,1.000000,2.716923e-03
J = 1.8,1.8000,1.0e-03,15.185062,4.01041876e-03,79.5067,315.3185,1.000000,2.383166e-03
J = 1.8,1.8000,1.0e-03,15.191731,4.01041876e-03,76.3268,321.2397,1.000000,1.975306e-03
J = 1.8,1.8000,1.0e-03,15.198399,4.01041876e-03,73.5033,327.5728,1.000000,1.496175e-03
J = 1.8,1.8000,1.0e-03,15.205068,4.01041876e-03,71.1370,334.3365,1.000000,9.557211e-04
J = 1.8,1.8000,1.0e-03,15.211737,4.01041876e-03,69.3265,341.4999,1.000000,3.732734e-04
J = 1.8,1.8000,1.0e-03,15.218406,4.01041876e-03,68.1566,348.9775,1.000000,2.223097e-04
J = 1.8,1.8000,1.0e-03,15.225075,4.01041876e-03,67.6859,356.6352,1.000000,7.957730e-04
J = 1.8,1.8000,1.0e-03,15.231744,4.01041876e-03,67.9360,4.3090,1.000000,1.311673e-03
J = 1.8,1.8000,1.0e-03,15.238413,4.01041876e-03,68.8875,11.8324,1.000000,1.741552e-03
J = 1.8,1.8000,1.0e-03,15.245082,4.01041876e-03,70.4836,19.0652,1.000000,2.069029e-03
J = 1.8,1.8000,1.0e-03,15.251751,4.01041876e-03,72.6404,25.9134,1.000000,2.290890e-03
J = 1.8,1.8000,1.0e-03,15.258419,4.01041876e-03,75.2598,32.3364,1.000000,2.414474e-03
J = 1.8,1.8000,1.0e-03,15.265088,4.01041876e-03,78.2407,38.3430,1.000000,2.453291e-03
J = 1.8,1.8000,1.0e-03,15.271757,4.01041876e-03,81.4878,43.9820,1.000000,2.422824e-03
J = 1.8,1.8000,1.0e-03,15.278426,4.01041876e-03,84.9152,49.3301,1.000000,2.337625e-03
J = 1.8,1.8000,1.0e-03,15.285095,4.01041876e-03,88.4475,54.4819,1.000000,2.209895e-03
J = 1.8,1.8000,1.0e-03,15.291764,4.01041876e-03,92.0183,59.5412,1.000000,2.049235e-03
J = 1.8,1.8000,1.0e-03,15.298433,4.01041876e-03,95.5677,64.6150,1.000000,1.863158e-03
J = 1.8,1.8000,1.0e-03,15.305102,4.01041876e-03,99.0393,69.8082,1.000000,1.658022e-03
J = 1.8,1.8000,1.0e-03,15.311771,4.01041876e-03,102.3777,75.2191,1.000000,1.440134e-03
J = 1.8,1.8000,1.0e-03,15.318439,4.01041876e-03,105.5258,80.9342,1.000000,1.216829e-03
J = 1.8,1.8000,1.0e-03,15.325108,4.01041876e-03,108.4247,87.0228,1.000000,9.973319e-04
J = 1.8,1.8000,1.0e-03,15.331777,4.01041876e-03,111.0139,93.5301,1.000000,7.931165e-04
J = 1.8,1.8000,1.0e-03,15.338446,4.01041876e-03,113.2346,100.4713,1.000000,6.174624e-04
J = 1.8,1.8000,1.0e-03,15.345115,4.01041876e-03,115.0345,107.8261,1.000000,4.839648e-04
J = 1.8,1.8000,1.0e-03,15.351784,4.01041876e-03,116.3747,115.5383,1.000000,4.040577e-04
J = 1.8,1.8000,1.0e-03,15.358453,4.01041876e-03,117.2362,123.5196,1.000000,3.840956e-04
J = 1.8,1.8000,1.0e-03,15.365122,4.01041876e-03,117.6252,131.6619,1.000000,4.229732e-04
J = 1.8,1.8000,1.0e-03,15.371791,4.01041876e-03,117.5749,139.8519,1.000000,5.112853e-04
J = 1.8,1.8000,1.0e-03,15.378459,4.01041876e-03,117.1420,147.9873,1.000000,6.324614e-04
J = 1.8,1.8000,1.0e-03,15.385128,4.01041876e-03,116.4016,155.9882,1.000000,7.654619e-04
J = 1.8,1.8000,1.0e-03,15.391797,4.01041876e-03,115.4381,163.8025,1.000000,8.880533e-04
J = 1.8,1.8000,1.0e-03,15.398466,4.01041876e-03,114.3375,171.4049,1.000000,9.796958e-04
J = 1.8,1.8000,1.0e-03,15.405135,4.01041876e-03,113.1802,178.7921,1.000000,1.023516e-03
J = 1.8,1.8000,1.0e-03,15.411804,4.01041876e-03,112.0365,185.9755,1.000000,1.007314e-03
J = 1.8,1.8000,1.0e-03,15.418473,4.01041876e-03,110.9628,192.9757,1.000000,9.238463e-04
J = 1.8,1.8000,1.0e-03,15.425142,4.01041876e-03,110.0001,199.8166,1.000000,7.706430e-04
J = 1.8,1.8000,1.0e-03,15.431811,4.01041876e-03,109.1734,206.5227,1.000000,5.495999e-04
J = 1.8,1.8000,1.0e-03,15.438479,4.01041876e-03,108.4913,213.1173,1.000000,2.664419e-04
J = 1.8,1.8000,1.0e-03,15.445148,4.01041876e-03,107.9470,219.6212,1.000000,6.987247e-05
J = 1.8,1.8000,1.0e-03,15.451817,4.01041876e-03,107.5195,226.0525,1.000000,4.477779e-04
J = 1.8,1.8000,1.0e-03,15.458486,4.01041876e-03,107.1752,232.4269,1.000000,8.537308e-04
J = 1.8,1.8000,1.0e-03,15.465155,4.01041876e-03,106.8698,238.7569,1.000000,1.272823e-03
J = 1.8,1.8000,1.0e-03,15.471824,4.01041876e-03,106.5515,245.0512,1.000000,1.689375e-03
J = 1.8,1.8000,1.0e-03,15.478493,4.01041876e-03,106.1635,251.3139,1.000000,2.087543e-03
J = 1.8,1.8000,1.0e-03,15.485162,4.01041876e-03,105.6480,257.5443,1.000000,2.451950e-03
J = 1.8,1.8000,1.0e-03,15.491831,4.01041876e-03,104.9495,263.7365,1.000000,2.768382e-03
J = 1.8,1.8000,1.0e-03,15.498499,4.01041876e-03,104.0188,269.8810,1.000000,3.024491e-03
J = 1.8,1.8000,1.0e-03,15.505168,4.01041876e-03,102.8162,275.9673,1.000000,3.210403e-03
J = 1.8,1.8000,1.0e-03,15.511837,4.01041876e-03,101.3147,281.9877,1.000000,3.319081e-03
J = 1.8,1.8000,1.0e-03,15.518506,4.01041876e-03,99.5020,287.9421,1.000000,3.346310e-03
J = 1.8,1.8000,1.0e-03,15.525175,4.01041876e-03,97.3814,293.8429,1.000000,3.290270e-03
J = 1.8,1.8000,1.0e-03,15.531844,4.01041876e-03,94.9729,299.7186,1.000000,3.150772e-03
J = 1.8,1.8000,1.0e-03,15.538513,4.01041876e-03,92.3128,305.6170,1.000000,2.928423e-03
J = 1.8,1.8000,1.0e-03,15.545182,4.01041876e-03,89.4546,311.6045,1.000000,2.624019e-03
J = 1.8,1.8000,1.0e-03,15.551851,4.01041876e-03,86.4698,317.7647,1.000000,2.238545e-03
J = 1.8,1.8000,1.0e-03,15.558520,4.01041876e-03,83.4494,324.1923,1.000000,1.774120e-03
J = 1.8,1.8000,1.0e-03,15.565188,4.01041876e-03,80.5061,330.9835,1.000000,1.236123e-03
J = 1.8,1.8000,1.0e-03,15.571857,4.01041876e-03,77.7744,338.2211,1.000000,6.364553e-04
J = 1.8,1.8000,1.0e-03,15.578526,4.01041876e-03,75.4076,345.9551,1.000000,2.779599e-06
J = 1.8,1.8000,1.0e-03,15.585195,4.01041876e-03,73.5682,354.1805,1.000000,6.468743e-04
J = 1.8,1.8000,1.0e-03,15.591864,4.01041876e-03,72.4101,2.8194,1.000000,1.249979e-03
J = 1.8,1.8000,1.0e-03,15.598533,4.01041876e-03,72.0537,11.7188,1.000000,1.762415e-03
J = 1.8,1.8000,1.0e-03,15.605202,4.01041876e-03,72.5621,20.6716,1.000000,2.142689e-03
J = 1.8,1.8000,1.0e-03,15.611871,4.01041876e-03,73.9263,29.4602,1.000000,2.368903e-03
J = 1.8,1.8000,1.0e-03,15.618540,4.01041876e-03,76.0687,37.9047,1.000000,2.443234e-03
J = 1.8,1.8000,1.0e-03,15.625208,4.01041876e-03,78.8604,45.8974,1.000000,2.387557e-03
J = 1.8,1.8000,1.0e-03,15.631877,4.01041876e-03,82.1461,53.4122,1.000000,2.233914e-03
J = 1.8,1.8000,1.0e-03,15.638546,4.01041876e-03,85.7653,60.4926,1.000000,2.015403e-03
J = 1.8,1.8000,1.0e-03,15.645215,4.01041876e-03,89.5664,67.2302,1.000000,1.760721e-03
J = 1.8,1.8000,1.0e-03,15.651884,4.01041876e-03,93.4129,73.7409,1.000000,1.492534e-03
J = 1.8,1.8000,1.0e-03,15.658553,4.01041876e-03,97.1848,80.1446,1.000000,1.228258e-03
J = 1.8,1.8000,1.0e-03,15.665222,4.01041876e-03,100.7773,86.5494,1.000000,9.816730e-04
J = 1.8,1.8000,1.0e-03,15.671891,4.01041876e-03,104.1009,93.0397,1.000000,7.642918e-04
J = 1.8,1.8000,1.0e-03,15.678560,4.01041876e-03,107.0821,99.6681,1.000000,5.859432e-04
J = 1.8,1.8000,1.0e-03,15.685228,4.01041876e-03,109.6666,106.4515,1.000000,4.544603e-04
J = 1.8,1.8000,1.0e-03,15.691897,4.01041876e-03,111.8228,113.3726,1.000000,3.747389e-04
J = 1.8,1.8000,1.0e-03,15.698566,4.01041876e-03,113.5443,120.3866,1.000000,3.476825e-04
J = 1.8,1.8000,1.0e-03,15.705235,4.01041876e-03,114.8504,127.4323,1.000000,3.696128e-04
J = 1.8,1.8000,1.0e-03,15.711904,4.01041876e-03,115.7836,134.4456,1.000000,4.325155e-04
J = 1.8,1.8000,1.0e-03,15.718573,4.01041876e-03,116.4036,141.3717,1.000000,5.250965e-04
J = 1.8,1.8000,1.0e-03,15.725242,4.01041876e-03,116.7799,148.1738,1.000000,6.342717e-04
J = 1.8,1.8000,1.0e-03,15.731911,4.01041876e-03,116.9835,154.8365,1.000000,7.465975e-04
J = 1.8,1.8000,1.0e-03,15.738580,4.01041876e-03,117.0800,161.3657,1.000000,8.492934e-04
J = 1.8,1.8000,1.0e-03,15.745248,4.01041876e-03,117.1241,167.7850,1.000000,9.307494e-04
J = 1.8,1.8000,1.0e-03,15.751917,4.01041876e-03,117.1556,174.1308,1.000000,9.806197e-04
J = 1.8,1.8000,1.0e-03,15.758586,4.01041876e-03,117.1970,180.4482,1.000000,9.896977e-04
J = 1.8,1.8000,1.0e-03,15.765255,4.01041876e-03,117.2529,186.7854,1.000000,9.497831e-04
J = 1.8,1.8000,1.0e-03,15.771924,4.01041876e-03,117.3087,193.1898,1.000000,8.537226e-04
J = 1.8,1.8000,1.0e-03,15.778593,4.01041876e-03,117.3319,199.7031,1.000000,6.957638e-04
J = 1.8,1.8000,1.0e-03,15.785262,4.01041876e-03,117.2736,206.3560,1.000000,4.723015e-04
J = 1.8,1.8000,1.0e-03,15.791931,4.01041876e-03,117.0710,213.1632,1.000000,1.829898e-04
J = 1.8,1.8000,1.0e-03,15.798600,4.01041876e-03,116.6527,220.1187,1.000000,1.679758e-04
J = 1.8,1.8000,1.0e-03,15.805268,4.01041876e-03,115.9448,227.1932,1.000000,5.708105e-04
J = 1.8,1.8000,1.0e-03,15.811937,4.01041876e-03,114.8796,234.3352,1.000000,1.009869e-03
J = 1.8,1.8000,1.0e-03,15.818606,4.01041876e-03,113.4031,241.4775,1.000000,1.464593e-03
J = 1.8,1.8000,1.0e-03,15.825275,4.01041876e-03,111.4833,248.5489,1.000000,1.911705e-03
J = 1.8,1.8000,1.0e-03,15.831944,4.01041876e-03,109.1138,255.4880,1.000000,2.328062e-03
J = 1.8,1.8000,1.0e-03,15.838613,4.01041876e-03,106.3152,262.2571,1.000000,2.693215e-03
J = 1.8,1.8000,1.0e-03,15.845282,4.01041876e-03,103.1330,268.8518,1.000000,2.990788e-03
J = 1.8,1.8000,1.0e-03,15.851951,4.01041876e-03,99.6331,275.3049,1.000000,3.208376e-03
J = 1.8,1.8000,1.0e-03,15.858620,4.01041876e-03,95.8986,281.6855,1.000000,3.336240e-03
J = 1.8,1.8000,1.0e-03,15.865288,4.01041876e-03,92.0272,288.0919,1.000000,3.365538e-03
J = 1.8,1.8000,1.0e-03,15.871957,4.01041876e-03,88.1308,294.6422,1.000000,3.286928e-03
J = 1.8,1.8000,1.0e-03,15.878626,4.01041876e-03,84.3362,301.4600,1.000000,3.090403e-03
J = 1.8,1.8000,1.0e-03,15.885295,4.01041876e-03,80.7859,308.6570,1.000000,2.767117e-03
J = 1.8,1.8000,1.0e-03,15.891964,4.01041876e-03,77.6356,316.3111,1.000000,2.313618e-03
J = 1.8,1.8000,1.0e-03,15.898633,4.01041876e-03,75.0451,324.4428,1.000000,1.738012e-03
J = 1.8,1.8000,1.0e-03,15.905302,4.01041876e-03,73.1616,332.9961,1.000000,1.065828e-03
J = 1.8,1.8000,1.0e-03,15.911971,4.01041876e-03,72.0965,341.8333,1.000000,3.417031e-04
J = 1.8,1.8000,1.0e-03,15.918640,4.01041876e-03,71.9018,350.7551,1.000000,3.765588e-04
J = 1.8,1.8000,1.0e-03,15.925308,4.01041876e-03,72.5580,359.5418,1.000000,1.030842e-03
J = 1.8,1.8000,1.0e-03,15.931977,4.01041876e-03,73.9777,8.0025,1.000000,1.576534e-03
J = 1.8,1.8000,1.0e-03,15.938646,4.01041876e-03,76.0252,16.0113,1.000000,1.990290e-03
J = 1.8,1.8000,1.0e-03,15.945315,4.01041876e-03,78.5412,23.5192,1.000000,2.269313e-03
J = 1.8,1.8000,1.0e-03,15.951984,4.01041876e-03,81.3658,30.5446,1.000000,2.425008e-03
J = 1.8,1.8000,1.0e-03,15.958653,4.01041876e-03,84.3528,37.1528,1.000000,2.475579e-03
J = 1.8,1.8000,1.0e-03,15.965322,4.01041876e-03,87.3767,43.4346,1.000000,2.440490e-03
J = 1.8,1.8000,1.0e-03,15.971991,4.01041876e-03,90.3338,49.4883,1.000000,2.337549e-03
J = 1.8,1.8000,1.0e-03,15.978660,4.01041876e-03,93.1409,55.4069,1.000000,2.182050e-03
J = 1.8,1.8000,1.0e-03,15.985328,4.01041876e-03,95.7333,61.2703,1.000000,1.987135e-03
J = 1.8,1.8000,1.0e-03,15.991997,4.01041876e-03,98.0631,67.1406,1.000000,1.764614e-03
J = 1.8,1.8000,1.0e-03,15.998666,4.01041876e-03,100.0991,73.0605,1.000000,1.525780e-03
J = 1.8,1.8000,1.0e-03,16.005335,4.01041876e-03,101.8256,79.0544,1.000000,1.281924e-03
J = 1.8,1.8000,1.0e-03,16.012004,4.01041876e-03,103.2428,85.1311,1.000000,1.044444e-03
J = 1.8,1.8000,1.0e-03,16.018673,4.01041876e-03,104.3665,91.2879,1.000000,8.245465e-04
J = 1.8,1.8000,1.0e-03,16.025342,4.01041876e-03,105.2260,97.5155,1.000000,6.326693e-04
J = 1.8,1.8000,1.0e-03,16.032011,4.01041876e-03,105.8630,103.8022,1.000000,4.777729e-04
J = 1.8,1.8000,1.0e-03,16.038680,4.01041876e-03,106.3277,110.1379,1.000000,3.666670e-04
J = 1.8,1.8000,1.0e-03,16.045348,4.01041876e-03,106.6761,116.5166,1.000000,3.034721e-04
J = 1.8,1.8000,1.0e-03,16.052017,4.01041876e-03,106.9655,122.9368,1.000000,2.892544e-04
J = 1.8,1.8000,1.0e-03,16.058686,4.01041876e-03,107.2517,129.4020,1.000000,3.218260e-04
J = 1.8,1.8000,1.0e-03,16.065355,4.01041876e-03,107.5846,135.9199,1.000000,3.956850e-04
J = 1.8,1.8000,1.0e-03,16.072024,4.01041876e-03,108.0060,142.5017,1.000000,5.020807e-04
J = 1.8,1.8000,1.0e-03,16.078693,4.01041876e-03,108.5466,149.1614,1.000000,6.292125e-04
J = 1.8,1.8000,1.0e-03,16.085362,4.01041876e-03,109.2240,155.9154,1.000000,7.625828e-04
J = 1.8,1.8000,1.0e-03,16.092031,4.01041876e-03,110.0412,162.7825,1.000000,8.855304e-04
J = 1.8,1.8000,1.0e-03,16.098700,4.01041876e-03,110.9856,169.7831,1.000000,9.799748e-04
J = 1.8,1.8000,1.0e-03,16.105368,4.01041876e-03,112.0287,176.9387,1.000000,1.027410e-03
J = 1.8,1.8000,1.0e-03,16.112037,4.01041876e-03,113.1261,184.2690,1.000000,1.010207e-03
J = 1.8,1.8000,1.0e-03,16.118706,4.01041876e-03,114.2192,191.7893,1.000000,9.132779e-04
J = 1.8,1.8000,1.0e-03,16.125375,4.01041876e-03,115.2368,199.5044,1.000000,7.261280e-04
J = 1.8,1.8000,1.0e-03,16.132044,4.01041876e-03,116.0993,207.4036,1.000000,4.451268e-04
J = 1.8,1.8000,1.0e-03,16.138713,4.01041876e-03,116.7239,215.4543,1.000000,7.558742e-05
J = 1.8,1.8000,1.0e-03,16.145382,4.01041876e-03,117.0317,223.5986,1.000000,3.670865e-04
J = 1.8,1.8000,1.0e-03,16.152051,4.01041876e-03,116.9551,231.7545,1.000000,8.580227e-04
J = 1.8,1.8000,1.0e-03,16.158720,4.01041876e-03,116.4451,239.8217,1.000000,1.365749e-03
J = 1.8,1.8000,1.0e-03,16.165388,4.01041876e-03,115.4765,247.6944,1.000000,1.856921e-03
J = 1.8,1.8000,1.0e-03,16.172057,4.01041876e-03,114.0489,255.2755,1.000000,2.301572e-03
J = 1.8,1.8000,1.0e-03,16.178726,4.01041876e-03,112.1845,262.4898,1.000000,2.677205e-03
J = 1.8,1.8000,1.0e-03,16.185395,4.01041876e-03,109.9230,269.2932,1.000000,2.970569e-03
J = 1.8,1.8000,1.0e-03,16.192064,4.01041876e-03,107.3150,275.6757,1.000000,3.177035e-03
J = 1.8,1.8000,1.0e-03,16.198733,4.01041876e-03,104.4166,281.6596,1.000000,3.298351e-03
J = 1.8,1.8000,1.0e-03,16.205402,4.01041876e-03,101.2847,287.2945,1.000000,3.339840e-03
J = 1.8,1.8000,1.0e-03,16.212071,4.01041876e-03,97.9750,292.6515,1.000000,3.307850e-03
J = 1.8,1.8000,1.0e-03,16.218740,4.01041876e-03,94.5419,297.8177,1.000000,3.207911e-03
J = 1.8,1.8000,1.0e-03,16.225408,4.01041876e-03,91.0389,302.8906,1.000000,3.043689e-03
J = 1.8,1.8000,1.0e-03,16.232077,4.01041876e-03,87.5217,307.9738,1.000000,2.816692e-03
J = 1.8,1.8000,1.0e-03,16.238746,4.01041876e-03,84.0501,313.1723,1.000000,2.526650e-03
J = 1.8,1.8000,1.0e-03,16.245415,4.01041876e-03,80.6915,318.5878,1.000000,2.172547e-03
J = 1.8,1.8000,1.0e-03,16.252084,4.01041876e-03,77.5230,324.3114,1.000000,1.754295e-03
J = 1.8,1.8000,1.0e-03,16.258753,4.01041876e-03,74.6328,330.4154,1.000000,1.275022e-03
J = 1.8,1.8000,1.0e-03,16.265422,4.01041876e-03,72.1186,336.9424,1.000000,7.436830e-04
J = 1.8,1.8000,1.0e-03,16.272091,4.01041876e-03,70.0829,343.8931,1.000000,1.773270e-04
J = 1.8,1.8000,1.0e-03,16.278760,4.01041876e-03,68.6243,351.2172,1.000000,3.981330e-04
J = 1.8,1.8000,1.0e-03,16.285428,4.01041876e-03,67.8249,358.8107,1.000000,9.498946e-04
J = 1.8,1.8000,1.0e-03,16.292097,4.01041876e-03,67.7373,6.5256,1.000000,1.443405e-03
J = 1.8,1.8000,1.0e-03,16.298766,4.01041876e-03,68.3752,14.1919,1.000000,1.849363e-03
J = 1.8,1.8000,1.0e-03,16.305435,4.01041876e-03,69.7105,21.6471,1.000000,2.149767e-03
J = 1.8,1.8000,1.0e-03,16.312104,4.01041876e-03,71.6788,28.7639,1.000000,2.340365e-03
J = 1.8,1.8000,1.0e-03,16.318773,4.01041876e-03,74.1912,35.4665,1.000000,2.428883e-03
J = 1.8,1.8000,1.0e-03,16.325442,4.01041876e-03,77.1465,41.7348,1.000000,2.430578e-03
J = 1.8,1.8000,1.0e-03,16.332111,4.01041876e-03,80.4428,47.5974,1.000000,2.363404e-03
J = 1.8,1.8000,1.0e-03,16.338780,4.01041876e-03,83.9846,53.1210,1.000000,2.244403e-03
J = 1.8,1.8000,1.0e-03,16.345448,4.01041876e-03,87.6854,58.3982,1.000000,2.087828e-03
J = 1.8,1.8000,1.0e-03,16.352117,4.01041876e-03,91.4680,63.5374,1.000000,1.904748e-03
J = 1.8,1.8000,1.0e-03,16.358786,4.01041876e-03,95.2623,68.6546,1.000000,1.703610e-03
J = 1.8,1.8000,1.0e-03,16.365455,4.01041876e-03,99.0019,73.8666,1.000000,1.491311e-03
J = 1.8,1.8000,1.0e-03,16.372124,4.01041876e-03,102.6217,79.2852,1.000000,1.274443e-03
J = 1.8,1.8000,1.0e-03,16.378793,4.01041876e-03,106.0541,85.0105,1.000000,1.060447e-03
J = 1.8,1.8000,1.0e-03,16.385462,4.01041876e-03,109.2290,91.1243,1.000000,8.584580e-04
J = 1.8,1.8000,1.0e-03,16.392131,4.01041876e-03,112.0736,97.6808,1.000000,6.795182e-04
J = 1.8,1.8000,1.0e-03,16.398800,4.01041876e-03,114.5164,104.6983,1.000000,5.358705e-04
J = 1.8,1.8000,1.0e-03,16.405468,4.01041876e-03,116.4936,112.1523,1.000000,4.391417e-04
