label,J,mu_over_J,t_yr,omega_e,beta_deg,alpha_deg,Id_over_Is,eps_beta
J = 0.1,0.1000,1.0e-03,99.459964,4.01041876e-03,65.6383,51.8101,1.000000,2.215676e-03
J = 0.1,0.1000,1.0e-03,99.466631,4.01041876e-03,69.2650,59.9368,1.000000,2.013122e-03
J = 0.1,0.1000,1.0e-03,99.473298,4.01041876e-03,73.2179,67.3371,1.000000,1.758193e-03
J = 0.1,0.1000,1.0e-03,99.479965,4.01041876e-03,77.3239,74.1398,1.000000,1.484794e-03
J = 0.1,0.1000,1.0e-03,99.486632,4.01041876e-03,81.4376,80.5008,1.000000,1.215952e-03
J = 0.1,0.1000,1.0e-03,99.493300,4.01041876e-03,85.4386,86.5778,1.000000,9.663907e-04
J = 0.1,0.1000,1.0e-03,99.499967,4.01041876e-03,89.2265,92.5144,1.000000,7.456269e-04
J = 0.1,0.1000,1.0e-03,99.506634,4.01041876e-03,92.7161,98.4299,1.000000,5.604018e-04
J = 0.1,0.1000,1.0e-03,99.513301,4.01041876e-03,95.8345,104.4119,1.000000,4.160378e-04
J = 0.1,0.1000,1.0e-03,99.519968,4.01041876e-03,98.5212,110.5131,1.000000,3.167471e-04
J = 0.1,0.1000,1.0e-03,99.526635,4.01041876e-03,100.7300,116.7495,1.000000,2.651356e-04
J = 0.1,0.1000,1.0e-03,99.533302,4.01041876e-03,102.4328,123.1035,1.000000,2.613041e-04
J = 0.1,0.1000,1.0e-03,99.539969,4.01041876e-03,103.6222,129.5305,1.000000,3.020477e-04
J = 0.1,0.1000,1.0e-03,99.546636,4.01041876e-03,104.3141,135.9691,1.000000,3.806059e-04
J = 0.1,0.1000,1.0e-03,99.553304,4.01041876e-03,104.5467,142.3535,1.000000,4.871795e-04
J = 0.1,0.1000,1.0e-03,99.559971,4.01041876e-03,104.3765,148.6243,1.000000,6.100909e-04
J = 0.1,0.1000,1.0e-03,99.566638,4.01041876e-03,103.8736,154.7368,1.000000,7.372048e-04
J = 0.1,0.1000,1.0e-03,99.573305,4.01041876e-03,103.1145,160.6644,1.000000,8.571846e-04
J = 0.1,0.1000,1.0e-03,99.579972,4.01041876e-03,102.1770,166.3985,1.000000,9.603153e-04
J = 0.1,0.1000,1.0e-03,99.586639,4.01041876e-03,101.1347,171.9454,1.000000,1.038844e-03
J = 0.1,0.1000,1.0e-03,99.593306,4.01041876e-03,100.0535,177.3218,1.000000,1.086954e-03
J = 0.1,0.1000,1.0e-03,99.599973,4.01041876e-03,98.9901,182.5507,1.000000,1.100532e-03
J = 0.1,0.1000,1.0e-03,99.606640,4.01041876e-03,97.9896,187.6576,1.000000,1.076891e-03
J = 0.1,0.1000,1.0e-03,99.613308,4.01041876e-03,97.0858,192.6681,1.000000,1.014514e-03
J = 0.1,0.1000,1.0e-03,99.619975,4.01041876e-03,96.3002,197.6059,1.000000,9.128633e-04
J = 0.1,0.1000,1.0e-03,99.626642,4.01041876e-03,95.6427,202.4930,1.000000,7.722527e-04
J = 0.1,0.1000,1.0e-03,99.633309,4.01041876e-03,95.1114,207.3492,1.000000,5.937614e-04
J = 0.1,0.1000,1.0e-03,99.639976,4.01041876e-03,94.6935,212.1929,1.000000,3.791832e-04
J = 0.1,0.1000,1.0e-03,99.646643,4.01041876e-03,94.3659,217.0413,1.000000,1.310038e-04
J = 0.1,0.1000,1.0e-03,99.653310,4.01041876e-03,94.0964,221.9111,1.000000,1.475824e-04
J = 0.1,0.1000,1.0e-03,99.659977,4.01041876e-03,93.8449,226.8186,1.000000,4.526081e-04
J = 0.1,0.1000,1.0e-03,99.666644,4.01041876e-03,93.5653,231.7789,1.000000,7.792224e-04
J = 0.1,0.1000,1.0e-03,99.673312,4.01041876e-03,93.2074,236.8059,1.000000,1.121541e-03
J = 0.1,0.1000,1.0e-03,99.679979,4.01041876e-03,92.7188,241.9116,1.000000,1.472502e-03
J = 0.1,0.1000,1.0e-03,99.686646,4.01041876e-03,92.0484,247.1060,1.000000,1.823759e-03
J = 0.1,0.1000,1.0e-03,99.693313,4.01041876e-03,91.1484,252.3980,1.000000,2.165668e-03
J = 0.1,0.1000,1.0e-03,99.699980,4.01041876e-03,89.9778,257.7965,1.000000,2.487370e-03
J = 0.1,0.1000,1.0e-03,99.706647,4.01041876e-03,88.5057,263.3141,1.000000,2.776951e-03
J = 0.1,0.1000,1.0e-03,99.713314,4.01041876e-03,86.7136,268.9702,1.000000,3.021593e-03
J = 0.1,0.1000,1.0e-03,99.719981,4.01041876e-03,84.5988,274.7957,1.000000,3.207616e-03
J = 0.1,0.1000,1.0e-03,99.726648,4.01041876e-03,82.1767,280.8370,1.000000,3.320361e-03
J = 0.1,0.1000,1.0e-03,99.733316,4.01041876e-03,79.4835,287.1591,1.000000,3.343960e-03
J = 0.1,0.1000,1.0e-03,99.739983,4.01041876e-03,76.5798,293.8461,1.000000,3.261285e-03
J = 0.1,0.1000,1.0e-03,99.746650,4.01041876e-03,73.5541,300.9978,1.000000,3.054642e-03
J = 0.1,0.1000,1.0e-03,99.753317,4.01041876e-03,70.5264,308.7195,1.000000,2.708112e-03
J = 0.1,0.1000,1.0e-03,99.759984,4.01041876e-03,67.6499,317.1032,1.000000,2.212544e-03
J = 0.1,0.1000,1.0e-03,99.766651,4.01041876e-03,65.1062,326.1991,1.000000,1.573538e-03
J = 0.1,0.1000,1.0e-03,99.773318,4.01041876e-03,63.0908,335.9797,1.000000,8.206303e-04
J = 0.1,0.1000,1.0e-03,99.779985,4.01041876e-03,61.7840,346.3092,1.000000,1.237888e-05
J = 0.1,0.1000,1.0e-03,99.786652,4.01041876e-03,61.3135,356.9413,1.000000,7.699634e-04
J = 0.1,0.1000,1.0e-03,99.793320,4.01041876e-03,61.7199,7.5594,1.000000,1.442648e-03
J = 0.1,0.1000,1.0e-03,99.799987,4.01041876e-03,62.9446,17.8516,1.000000,1.944659e-03
J = 0.1,0.1000,1.0e-03,99.806654,4.01041876e-03,64.8472,27.5828,1.000000,2.252771e-03
J = 0.1,0.1000,1.0e-03,99.813321,4.01041876e-03,67.2408,36.6298,1.000000,2.379157e-03
J = 0.1,0.1000,1.0e-03,99.819988,4.01041876e-03,69.9301,44.9740,1.000000,2.357516e-03
J = 0.1,0.1000,1.0e-03,99.826655,4.01041876e-03,72.7380,52.6696,1.000000,2.228265e-03
J = 0.1,0.1000,1.0e-03,99.833322,4.01041876e-03,75.5182,59.8088,1.000000,2.028897e-03
J = 0.1,0.1000,1.0e-03,99.839989,4.01041876e-03,78.1591,66.4946,1.000000,1.789989e-03
J = 0.1,0.1000,1.0e-03,99.846656,4.01041876e-03,80.5808,72.8244,1.000000,1.534833e-03
J = 0.1,0.1000,1.0e-03,99.853324,4.01041876e-03,82.7314,78.8807,1.000000,1.280622e-03
J = 0.1,0.1000,1.0e-03,99.859991,4.01041876e-03,84.5832,84.7293,1.000000,1.039925e-03
J = 0.1,0.1000,1.0e-03,99.866658,4.01041876e-03,86.1288,90.4197,1.000000,8.218932e-04
J = 0.1,0.1000,1.0e-03,99.873325,4.01041876e-03,87.3779,95.9881,1.000000,6.330907e-04
J = 0.1,0.1000,1.0e-03,99.879992,4.01041876e-03,88.3551,101.4610,1.000000,4.780094e-04
J = 0.1,0.1000,1.0e-03,99.886659,4.01041876e-03,89.0962,106.8588,1.000000,3.593894e-04
J = 0.1,0.1000,1.0e-03,99.893326,4.01041876e-03,89.6460,112.1980,1.000000,2.784393e-04
J = 0.1,0.1000,1.0e-03,99.899993,4.01041876e-03,90.0550,117.4938,1.000000,2.350039e-04
J = 0.1,0.1000,1.0e-03,99.906660,4.01041876e-03,90.3765,122.7602,1.000000,2.276970e-04
J = 0.1,0.1000,1.0e-03,99.913328,4.01041876e-03,90.6642,128.0108,1.000000,2.539957e-04
J = 0.1,0.1000,1.0e-03,99.919995,4.01041876e-03,90.9688,133.2580,1.000000,3.102969e-04
J = 0.1,0.1000,1.0e-03,99.926662,4.01041876e-03,91.3362,138.5130,1.000000,3.919483e-04
J = 0.1,0.1000,1.0e-03,99.933329,4.01041876e-03,91.8048,143.7857,1.000000,4.932741e-04
J = 0.1,0.1000,1.0e-03,99.939996,4.01041876e-03,92.4038,149.0853,1.000000,6.076230e-04
J = 0.1,0.1000,1.0e-03,99.946663,4.01041876e-03,93.1513,154.4206,1.000000,7.274558e-04
J = 0.1,0.1000,1.0e-03,99.953330,4.01041876e-03,94.0536,159.8018,1.000000,8.444744e-04
J = 0.1,0.1000,1.0e-03,99.959997,4.01041876e-03,95.1041,165.2415,1.000000,9.497825e-04
J = 0.1,0.1000,1.0e-03,99.966664,4.01041876e-03,96.2832,170.7552,1.000000,1.034065e-03
J = 0.1,0.1000,1.0e-03,99.973332,4.01041876e-03,97.5584,176.3621,1.000000,1.087787e-03
J = 0.1,0.1000,1.0e-03,99.979999,4.01041876e-03,98.8848,182.0836,1.000000,1.101448e-03
J = 0.1,0.1000,1.0e-03,99.986666,4.01041876e-03,100.2064,187.9411,1.000000,1.065952e-03
J = 0.1,0.1000,1.0e-03,99.993333,4.01041876e-03,101.4567,193.9529,1.000000,9.731961e-04
J = 0.1,0.1000,1.0e-03,100.000000,4.01041876e-03,102.5619,200.1293,1.000000,8.169395e-04
J = 0.5,0.5000,1.0e-03,0.000000,5.23598776e-03,75.0000,0.0000,0.765934,6.947704e-04
J = 0.5,0.5000,1.0e-03,0.006667,5.16135277e-03,73.5815,7.1380,0.777009,6.209248e-04
J = 0.5,0.5000,1.0e-03,0.013334,5.05553966e-03,72.4793,14.1624,0.793272,4.332678e-04
J = 0.5,0.5000,1.0e-03,0.020001,4.91910959e-03,71.9129,20.9200,0.815273,1.212102e-04
J = 0.5,0.5000,1.0e-03,0.026668,4.76331156e-03,72.0298,27.1904,0.841939,3.108082e-04
J = 0.5,0.5000,1.0e-03,0.033336,4.60850918e-03,72.8527,32.7369,0.870220,8.510014e-04
J = 0.5,0.5000,1.0e-03,0.040003,4.47522466e-03,74.2812,37.3817,0.896138,1.507514e-03
J = 0.5,0.5000,1.0e-03,0.046670,4.37556521e-03,76.1482,41.0348,0.916549,2.384724e-03
J = 0.5,0.5000,1.0e-03,0.053337,4.31512230e-03,78.2773,43.5424,0.929387,Inf
J = 0.5,0.5000,1.0e-03,0.060004,4.26634383e-03,80.5775,47.3373,0.940013,3.028078e-03
J = 0.5,0.5000,1.0e-03,0.066671,4.21296173e-03,83.0462,52.0504,0.951924,2.670735e-03
J = 0.5,0.5000,1.0e-03,0.073338,4.16488879e-03,85.5929,57.1518,0.962911,2.421144e-03
J = 0.5,0.5000,1.0e-03,0.080005,4.12500144e-03,88.1128,62.4796,0.972222,2.175700e-03
J = 0.5,0.5000,1.0e-03,0.086672,4.09365454e-03,90.5095,67.9739,0.979667,1.915900e-03
J = 0.5,0.5000,1.0e-03,0.093340,4.06995248e-03,92.7066,73.6219,0.985372,1.644034e-03
J = 0.5,0.5000,1.0e-03,0.100007,4.05252108e-03,94.6517,79.4289,0.989611,1.368924e-03
J = 0.5,0.5000,1.0e-03,0.106674,4.03995296e-03,96.3146,85.4025,0.992689,1.101655e-03
J = 0.5,0.5000,1.0e-03,0.113341,4.03101771e-03,97.6857,91.5449,0.994890,8.540736e-04
J = 0.5,0.5000,1.0e-03,0.120008,4.02472772e-03,98.7722,97.8509,0.996445,6.379289e-04
J = 0.5,0.5000,1.0e-03,0.126675,4.02033035e-03,99.5956,104.3096,0.997535,4.639799e-04
J = 0.5,0.5000,1.0e-03,0.133342,4.01727088e-03,100.1890,110.9063,0.998294,3.409737e-04
J = 0.5,0.5000,1.0e-03,0.140009,4.01514934e-03,100.5937,117.6253,0.998822,2.746054e-04
J = 0.5,0.5000,1.0e-03,0.146676,4.01368159e-03,100.8563,124.4516,0.999187,2.666211e-04
J = 0.5,0.5000,1.0e-03,0.153344,4.01266777e-03,101.0255,131.3722,0.999440,3.141976e-04
J = 0.5,0.5000,1.0e-03,0.160011,4.01196827e-03,101.1488,138.3761,0.999614,4.096922e-04
J = 0.5,0.5000,1.0e-03,0.166678,4.01148600e-03,101.2692,145.4543,0.999734,5.408139e-04
J = 0.5,0.5000,1.0e-03,0.173345,4.01115367e-03,101.4233,152.5991,0.999817,6.912393e-04
J = 0.5,0.5000,1.0e-03,0.180012,4.01092476e-03,101.6383,159.8035,0.999874,8.416594e-04
J = 0.5,0.5000,1.0e-03,0.186679,4.01076711e-03,101.9303,167.0612,0.999913,9.712025e-04
J = 0.5,0.5000,1.0e-03,0.193346,4.01065856e-03,102.3040,174.3662,0.999940,1.059127e-03
J = 0.5,0.5000,1.0e-03,0.200013,4.01058383e-03,102.7513,181.7129,0.999959,1.086630e-03
J = 0.5,0.5000,1.0e-03,0.206680,4.01053238e-03,103.2524,189.0951,0.999972,1.038611e-03
J = 0.5,0.5000,1.0e-03,0.213348,4.01049697e-03,103.7763,196.5063,0.999980,9.052034e-04
J = 0.5,0.5000,1.0e-03,0.220015,4.01047259e-03,104.2828,203.9375,0.999987,6.829460e-04
J = 0.5,0.5000,1.0e-03,0.226682,4.01045581e-03,104.7245,211.3765,0.999991,3.754549e-04
J = 0.5,0.5000,1.0e-03,0.233349,4.01044426e-03,105.0497,218.8058,0.999994,6.518865e-06
J = 0.5,0.5000,1.0e-03,0.240016,4.01043631e-03,105.2059,226.2017,0.999996,4.457424e-04
J = 0.5,0.5000,1.0e-03,0.246683,4.01043084e-03,105.1428,233.5338,0.999997,9.199140e-04
J = 0.5,0.5000,1.0e-03,0.253350,4.01042707e-03,104.8158,240.7663,0.999998,1.403767e-03
J = 0.5,0.5000,1.0e-03,0.260017,4.01042448e-03,104.1893,247.8599,0.999999,1.871620e-03
J = 0.5,0.5000,1.0e-03,0.266684,4.01042270e-03,103.2382,254.7764,0.999999,2.299967e-03
J = 0.5,0.5000,1.0e-03,0.273352,4.01042147e-03,101.9493,261.4834,0.999999,2.669587e-03
J = 0.5,0.5000,1.0e-03,0.280019,4.01042062e-03,100.3212,267.9586,1.000000,2.966789e-03
J = 0.5,0.5000,1.0e-03,0.286686,4.01042004e-03,98.3630,274.1948,1.000000,3.183576e-03
J = 0.5,0.5000,1.0e-03,0.293353,4.01041964e-03,96.0927,280.2022,1.000000,3.316860e-03
J = 0.5,0.5000,1.0e-03,0.300020,4.01041937e-03,93.5359,286.0100,1.000000,3.367014e-03
J = 0.5,0.5000,1.0e-03,0.306687,4.01041918e-03,90.7239,291.6672,1.000000,3.336193e-03
J = 0.5,0.5000,1.0e-03,0.313354,4.01041905e-03,87.6941,297.2412,1.000000,3.226790e-03
J = 0.5,0.5000,1.0e-03,0.320021,4.01041896e-03,84.4898,302.8168,1.000000,3.040280e-03
J = 0.5,0.5000,1.0e-03,0.326688,4.01041889e-03,81.1628,308.4940,1.000000,2.776676e-03
J = 0.5,0.5000,1.0e-03,0.333356,4.01041885e-03,77.7760,314.3847,1.000000,2.434736e-03
J = 0.5,0.5000,1.0e-03,0.340023,4.01041882e-03,74.4074,320.6076,1.000000,2.013123e-03
J = 0.5,0.5000,1.0e-03,0.346690,4.01041880e-03,71.1548,327.2800,1.000000,1.512718e-03
J = 0.5,0.5000,1.0e-03,0.353357,4.01041879e-03,68.1386,334.5039,1.000000,9.401861e-04
J = 0.5,0.5000,1.0e-03,0.360024,4.01041878e-03,65.5019,342.3454,1.000000,3.123955e-04
J = 0.5,0.5000,1.0e-03,0.366691,4.01041877e-03,63.4039,350.8090,1.000000,3.397514e-04
J = 0.5,0.5000,1.0e-03,0.373358,4.01041877e-03,62.0027,359.8120,1.000000,9.708832e-04
J = 0.5,0.5000,1.0e-03,0.380025,4.01041876e-03,61.4305,9.1734,1.000000,1.527255e-03
J = 0.5,0.5000,1.0e-03,0.386692,4.01041876e-03,61.7649,18.6337,1.000000,1.959701e-03
J = 0.5,0.5000,1.0e-03,0.393360,4.01041876e-03,63.0094,27.9060,1.000000,2.238177e-03
J = 0.5,0.5000,1.0e-03,0.400027,4.01041876e-03,65.0928,36.7421,1.000000,2.359499e-03
J = 0.5,0.5000,1.0e-03,0.406694,4.01041876e-03,67.8878,44.9808,1.000000,2.344045e-03
J = 0.5,0.5000,1.0e-03,0.413361,4.01041876e-03,71.2377,52.5637,1.000000,2.225041e-03
J = 0.5,0.5000,1.0e-03,0.420028,4.01041876e-03,74.9818,59.5218,1.000000,2.037456e-03
J = 0.5,0.5000,1.0e-03,0.426695,4.01041876e-03,78.9712,65.9489,1.000000,1.811045e-03
J = 0.5,0.5000,1.0e-03,0.433362,4.01041876e-03,83.0758,71.9749,1.000000,1.568033e-03
J = 0.5,0.5000,1.0e-03,0.440029,4.01041876e-03,87.1837,77.7446,1.000000,1.323869e-03
J = 0.5,0.5000,1.0e-03,0.446696,4.01041876e-03,91.1976,83.4025,1.000000,1.089280e-03
J = 0.5,0.5000,1.0e-03,0.453364,4.01041876e-03,95.0304,89.0815,1.000000,8.724395e-04
J = 0.5,0.5000,1.0e-03,0.460031,4.01041876e-03,98.6015,94.8945,1.000000,6.806551e-04
J = 0.5,0.5000,1.0e-03,0.466698,4.01041876e-03,101.8351,100.9265,1.000000,5.212518e-04
J = 0.5,0.5000,1.0e-03,0.473365,4.01041876e-03,104.6613,107.2282,1.000000,4.015446e-04
J = 0.5,0.5000,1.0e-03,0.480032,4.01041876e-03,107.0196,113.8111,1.000000,3.279189e-04
J = 0.5,0.5000,1.0e-03,0.486699,4.01041876e-03,108.8645,120.6465,1.000000,3.042825e-04
J = 0.5,0.5000,1.0e-03,0.493366,4.01041876e-03,110.1722,127.6699,1.000000,3.304289e-04
J = 0.5,0.5000,1.0e-03,0.500033,4.01041876e-03,110.9447,134.7918,1.000000,4.010236e-04
J = 0.5,0.5000,1.0e-03,0.506700,4.01041876e-03,111.2123,141.9127,1.000000,5.057606e-04
J = 0.5,0.5000,1.0e-03,0.513368,4.01041876e-03,111.0300,148.9394,1.000000,6.307466e-04
J = 0.5,0.5000,1.0e-03,0.520035,4.01041876e-03,110.4722,155.7976,1.000000,7.606164e-04
J = 0.5,0.5000,1.0e-03,0.526702,4.01041876e-03,109.6238,162.4386,1.000000,8.806335e-04
J = 0.5,0.5000,1.0e-03,0.533369,4.01041876e-03,108.5727,168.8399,1.000000,9.781949e-04
J = 0.5,0.5000,1.0e-03,0.540036,4.01041876e-03,107.4025,175.0015,1.000000,1.043546e-03
J = 0.5,0.5000,1.0e-03,0.546703,4.01041876e-03,106.1879,180.9392,1.000000,1.069842e-03
J = 0.5,0.5000,1.0e-03,0.553370,4.01041876e-03,104.9920,186.6789,1.000000,1.052828e-03
J = 0.5,0.5000,1.0e-03,0.560037,4.01041876e-03,103.8643,192.2512,1.000000,9.903907e-04
J = 0.5,0.5000,1.0e-03,0.566704,4.01041876e-03,102.8404,197.6873,1.000000,8.821357e-04
J = 0.5,0.5000,1.0e-03,0.573372,4.01041876e-03,101.9425,203.0175,1.000000,7.290523e-04
J = 0.5,0.5000,1.0e-03,0.580039,4.01041876e-03,101.1789,208.2692,1.000000,5.332758e-04
J = 0.5,0.5000,1.0e-03,0.586706,4.01041876e-03,100.5456,213.4677,1.000000,2.979249e-04
J = 0.5,0.5000,1.0e-03,0.593373,4.01041876e-03,100.0265,218.6359,1.000000,2.700038e-05
J = 0.5,0.5000,1.0e-03,0.600040,4.01041876e-03,99.5950,223.7945,1.000000,2.746670e-04
J = 0.5,0.5000,1.0e-03,0.606707,4.01041876e-03,99.2151,228.9626,1.000000,6.014166e-04
J = 0.5,0.5000,1.0e-03,0.613374,4.01041876e-03,98.8431,234.1572,1.000000,9.467139e-04
J = 0.5,0.5000,1.0e-03,0.620041,4.01041876e-03,98.4300,239.3929,1.000000,1.303076e-03
J = 0.5,0.5000,1.0e-03,0.626708,4.01041876e-03,97.9233,244.6815,1.000000,1.662008e-03
J = 0.5,0.5000,1.0e-03,0.633376,4.01041876e-03,97.2702,250.0314,1.000000,2.013991e-03
J = 0.5,0.5000,1.0e-03,0.640043,4.01041876e-03,96.4203,255.4483,1.000000,2.348577e-03
J = 0.5,0.5000,1.0e-03,0.646710,4.01041876e-03,95.3289,260.9360,1.000000,2.654599e-03
J = 0.5,0.5000,1.0e-03,0.653377,4.01041876e-03,93.9601,266.4995,1.000000,2.920482e-03
J = 0.5,0.5000,1.0e-03,0.660044,4.01041876e-03,92.2901,272.1479,1.000000,3.134551e-03
J = 0.5,0.5000,1.0e-03,0.666711,4.01041876e-03,90.3097,277.8990,1.000000,3.285243e-03
J = 0.5,0.5000,1.0e-03,0.673378,4.01041876e-03,88.0262,283.7839,1.000000,3.361126e-03
J = 0.5,0.5000,1.0e-03,0.680045,4.01041876e-03,85.4661,289.8501,1.000000,3.350738e-03
J = 0.5,0.5000,1.0e-03,0.686712,4.01041876e-03,82.6766,296.1636,1.000000,3.242424e-03
J = 0.5,0.5000,1.0e-03,0.693380,4.01041876e-03,79.7285,302.8078,1.000000,3.024549e-03
J = 0.5,0.5000,1.0e-03,0.700047,4.01041876e-03,76.7188,309.8777,1.000000,2.686710e-03
J = 0.5,0.5000,1.0e-03,0.706714,4.01041876e-03,73.7730,317.4683,1.000000,2.222638e-03
J = 0.5,0.5000,1.0e-03,0.713381,4.01041876e-03,71.0449,325.6551,1.000000,1.635280e-03
J = 0.5,0.5000,1.0e-03,0.720048,4.01041876e-03,68.7099,334.4674,1.000000,9.435071e-04
J = 0.5,0.5000,1.0e-03,0.726715,4.01041876e-03,66.9490,343.8587,1.000000,1.878163e-04
J = 0.5,0.5000,1.0e-03,0.733382,4.01041876e-03,65.9213,353.6870,1.000000,5.698186e-04
J = 0.5,0.5000,1.0e-03,0.740049,4.01041876e-03,65.7310,3.7216,1.000000,1.256322e-03
J = 0.5,0.5000,1.0e-03,0.746716,4.01041876e-03,66.4015,13.6850,1.000000,1.806590e-03
J = 0.5,0.5000,1.0e-03,0.753384,4.01041876e-03,67.8686,23.3159,1.000000,2.181806e-03
J = 0.5,0.5000,1.0e-03,0.760051,4.01041876e-03,69.9981,32.4251,1.000000,2.376490e-03
J = 0.5,0.5000,1.0e-03,0.766718,4.01041876e-03,72.6167,40.9203,1.000000,2.412160e-03
J = 0.5,0.5000,1.0e-03,0.773385,4.01041876e-03,75.5436,48.7972,1.000000,2.324330e-03
J = 0.5,0.5000,1.0e-03,0.780052,4.01041876e-03,78.6124,56.1130,1.000000,2.150754e-03
J = 0.5,0.5000,1.0e-03,0.786719,4.01041876e-03,81.6822,62.9572,1.000000,1.924601e-03
J = 0.5,0.5000,1.0e-03,0.793386,4.01041876e-03,84.6405,69.4280,1.000000,1.672178e-03
J = 0.5,0.5000,1.0e-03,0.800053,4.01041876e-03,87.4020,75.6163,1.000000,1.413313e-03
J = 0.5,0.5000,1.0e-03,0.806720,4.01041876e-03,89.9062,81.5974,1.000000,1.162709e-03
J = 0.5,0.5000,1.0e-03,0.813388,4.01041876e-03,92.1147,87.4274,1.000000,9.312734e-04
J = 0.5,0.5000,1.0e-03,0.820055,4.01041876e-03,94.0090,93.1436,1.000000,7.270665e-04
J = 0.5,0.5000,1.0e-03,0.826722,4.01041876e-03,95.5888,98.7677,1.000000,5.558226e-04
J = 0.5,0.5000,1.0e-03,0.833389,4.01041876e-03,96.8698,104.3097,1.000000,4.211991e-04
J = 0.5,0.5000,1.0e-03,0.840056,4.01041876e-03,97.8815,109.7731,1.000000,3.249140e-04
J = 0.5,0.5000,1.0e-03,0.846723,4.01041876e-03,98.6641,115.1589,1.000000,2.668983e-04
J = 0.5,0.5000,1.0e-03,0.853390,4.01041876e-03,99.2655,120.4693,1.000000,2.455140e-04
J = 0.5,0.5000,1.0e-03,0.860057,4.01041876e-03,99.7376,125.7094,1.000000,2.578280e-04
J = 0.5,0.5000,1.0e-03,0.866724,4.01041876e-03,100.1334,130.8884,1.000000,2.998959e-04
J = 0.5,0.5000,1.0e-03,0.873392,4.01041876e-03,100.5038,136.0196,1.000000,3.670066e-04
J = 0.5,0.5000,1.0e-03,0.880059,4.01041876e-03,100.8953,141.1197,1.000000,4.538573e-04
J = 0.5,0.5000,1.0e-03,0.886726,4.01041876e-03,101.3475,146.2086,1.000000,5.546505e-04
J = 0.5,0.5000,1.0e-03,0.893393,4.01041876e-03,101.8916,151.3084,1.000000,6.631216e-04
J = 0.5,0.5000,1.0e-03,0.900060,4.01041876e-03,102.5488,156.4437,1.000000,7.725160e-04
J = 0.5,0.5000,1.0e-03,0.906727,4.01041876e-03,103.3292,161.6411,1.000000,8.755354e-04
J = 0.5,0.5000,1.0e-03,0.913394,4.01041876e-03,104.2305,166.9299,1.000000,9.642736e-04
J = 0.5,0.5000,1.0e-03,0.920061,4.01041876e-03,105.2377,172.3415,1.000000,1.030171e-03
J = 0.5,0.5000,1.0e-03,0.926728,4.01041876e-03,106.3220,177.9087,1.000000,1.064036e-03
J = 0.5,0.5000,1.0e-03,0.933396,4.01041876e-03,107.4408,183.6641,1.000000,1.056207e-03
J = 0.5,0.5000,1.0e-03,0.940063,4.01041876e-03,108.5378,189.6368,1.000000,9.969687e-04
J = 0.5,0.5000,1.0e-03,0.946730,4.01041876e-03,109.5442,195.8478,1.000000,8.773492e-04
J = 0.5,0.5000,1.0e-03,0.953397,4.01041876e-03,110.3802,202.3045,1.000000,6.903852e-04
J = 0.5,0.5000,1.0e-03,0.960064,4.01041876e-03,110.9601,208.9938,1.000000,4.327989e-04
J = 0.5,0.5000,1.0e-03,0.966731,4.01041876e-03,111.1973,215.8781,1.000000,1.067865e-04
J = 0.5,0.5000,1.0e-03,0.973398,4.01041876e-03,111.0127,222.8933,1.000000,2.786811e-04
J = 0.5,0.5000,1.0e-03,0.980065,4.01041876e-03,110.3430,229.9538,1.000000,7.077616e-04
J = 0.5,0.5000,1.0e-03,0.986732,4.01041876e-03,109.1476,236.9629,1.000000,1.159300e-03
J = 0.5,0.5000,1.0e-03,0.993400,4.01041876e-03,107.4136,243.8282,1.000000,1.609810e-03
J = 0.5,0.5000,1.0e-03,1.000067,4.01041876e-03,105.1553,250.4775,1.000000,2.036927e-03
J = 0.5,0.5000,1.0e-03,1.006734,4.01041876e-03,102.4112,256.8718,1.000000,2.422110e-03
J = 0.5,0.5000,1.0e-03,1.013401,4.01041876e-03,99.2379,263.0118,1.000000,2.751789e-03
J = 0.5,0.5000,1.0e-03,1.020068,4.01041876e-03,95.7045,268.9388,1.000000,3.016835e-03
J = 0.5,0.5000,1.0e-03,1.026735,4.01041876e-03,91.8879,274.7315,1.000000,3.210864e-03
J = 0.5,0.5000,1.0e-03,1.033402,4.01041876e-03,87.8718,280.4990,1.000000,3.328051e-03
J = 0.5,0.5000,1.0e-03,1.040069,4.01041876e-03,83.7472,286.3733,1.000000,3.361096e-03
J = 0.5,0.5000,1.0e-03,1.046736,4.01041876e-03,79.6162,292.4999,1.000000,3.299886e-03
J = 0.5,0.5000,1.0e-03,1.053404,4.01041876e-03,75.5960,299.0258,1.000000,3.131435e-03
J = 0.5,0.5000,1.0e-03,1.060071,4.01041876e-03,71.8227,306.0831,1.000000,2.841795e-03
J = 0.5,0.5000,1.0e-03,1.066738,4.01041876e-03,68.4513,313.7666,1.000000,2.420647e-03
J = 0.5,0.5000,1.0e-03,1.073405,4.01041876e-03,65.6482,322.1057,1.000000,1.868591e-03
J = 0.5,0.5000,1.0e-03,1.080072,4.01041876e-03,63.5740,331.0367,1.000000,1.205251e-03
J = 0.5,0.5000,1.0e-03,1.086739,4.01041876e-03,62.3567,340.3910,1.000000,4.736404e-04
J = 0.5,0.5000,1.0e-03,1.093406,4.01041876e-03,62.0635,349.9130,1.000000,2.645519e-04
J = 0.5,0.5000,1.0e-03,1.100073,4.01041876e-03,62.6833,359.3128,1.000000,9.436060e-04
J = 0.5,0.5000,1.0e-03,1.106740,4.01041876e-03,64.1289,8.3334,1.000000,1.511465e-03
