label,J,mu_over_J,t_yr,omega_e,beta_deg,alpha_deg,Id_over_Is,eps_beta
J = 1,1.0000,1.0e-03,84.918995,5.28882761e-02,142.1487,355.0859,0.969833,1.643637e-06
J = 1,1.0000,1.0e-03,84.925662,5.29232812e-02,142.1160,354.8316,0.969866,1.895367e-06
J = 1,1.0000,1.0e-03,84.932329,5.29496122e-02,142.0788,354.5813,0.969900,2.120167e-06
J = 1,1.0000,1.0e-03,84.938996,5.29670064e-02,142.0374,354.3361,0.969934,2.317409e-06
J = 1,1.0000,1.0e-03,84.945663,5.29752596e-02,141.9921,354.0975,0.969968,2.486602e-06
J = 1,1.0000,1.0e-03,84.952330,5.29742297e-02,141.9432,353.8664,0.970002,2.627392e-06
J = 1,1.0000,1.0e-03,84.958997,5.29638367e-02,141.8911,353.6441,0.970035,2.739564e-06
J = 1,1.0000,1.0e-03,84.965664,5.29440653e-02,141.8361,353.4318,0.970068,2.823036e-06
J = 1,1.0000,1.0e-03,84.972331,5.29149638e-02,141.7786,353.2304,0.970100,2.877862e-06
J = 1,1.0000,1.0e-03,84.978999,5.28766459e-02,141.7189,353.0409,0.970131,2.904222e-06
J = 1,1.0000,1.0e-03,84.985666,5.28292888e-02,141.6574,352.8643,0.970161,2.902422e-06
J = 1,1.0000,1.0e-03,84.992333,5.27731328e-02,141.5945,352.7015,0.970189,2.872885e-06
J = 1,1.0000,1.0e-03,84.999000,5.27084801e-02,141.5307,352.5532,0.970216,2.816141e-06
J = 1,1.0000,1.0e-03,85.005667,5.26356912e-02,141.4662,352.4202,0.970241,2.732829e-06
J = 1,1.0000,1.0e-03,85.012334,5.25551845e-02,141.4015,352.3032,0.970263,2.623670e-06
J = 1,1.0000,1.0e-03,85.019001,5.24674309e-02,141.3370,352.2027,0.970284,2.489483e-06
J = 1,1.0000,1.0e-03,85.025668,5.23729510e-02,141.2729,352.1192,0.970302,2.331158e-06
J = 1,1.0000,1.0e-03,85.032335,5.22723127e-02,141.2096,352.0532,0.970317,2.149642e-06
J = 1,1.0000,1.0e-03,85.039003,5.21661234e-02,141.1475,352.0049,0.970330,1.945955e-06
J = 1,1.0000,1.0e-03,85.045670,5.20550276e-02,141.0868,351.9746,0.970340,1.721158e-06
J = 1,1.0000,1.0e-03,85.052337,5.19397013e-02,141.0279,351.9626,0.970347,1.476354e-06
J = 1,1.0000,1.0e-03,85.059004,5.18208458e-02,140.9710,351.9689,0.970351,1.212684e-06
J = 1,1.0000,1.0e-03,85.065671,5.16991827e-02,140.9164,351.9934,0.970353,9.313130e-07
J = 1,1.0000,1.0e-03,85.072338,5.15754482e-02,140.8642,352.0362,0.970351,6.334313e-07
J = 1,1.0000,1.0e-03,85.079005,5.14503867e-02,140.8148,352.0971,0.970346,3.202454e-07
J = 1,1.0000,1.0e-03,85.085672,5.13247459e-02,140.7682,352.1758,0.970338,7.025061e-09
J = 1,1.0000,1.0e-03,85.092339,5.11992702e-02,140.7247,352.2720,0.970328,3.471477e-07
J = 1,1.0000,1.0e-03,85.099007,5.10746951e-02,140.6844,352.3853,0.970314,6.988835e-07
J = 1,1.0000,1.0e-03,85.105674,5.09517427e-02,140.6475,352.5153,0.970298,1.060984e-06
J = 1,1.0000,1.0e-03,85.112341,5.08311151e-02,140.6141,352.6614,0.970280,1.432196e-06
J = 1,1.0000,1.0e-03,85.119008,5.07134906e-02,140.5842,352.8231,0.970259,1.811258e-06
J = 1,1.0000,1.0e-03,85.125675,5.05995188e-02,140.5580,352.9995,0.970235,2.196902e-06
J = 1,1.0000,1.0e-03,85.132342,5.04898159e-02,140.5356,353.1901,0.970210,2.587853e-06
J = 1,1.0000,1.0e-03,85.139009,5.03849620e-02,140.5169,353.3939,0.970182,2.982830e-06
J = 1,1.0000,1.0e-03,85.145676,5.02854967e-02,140.5021,353.6101,0.970153,3.380542e-06
J = 1,1.0000,1.0e-03,85.152343,5.01919171e-02,140.4911,353.8378,0.970123,3.779693e-06
J = 1,1.0000,1.0e-03,85.159011,5.01046749e-02,140.4840,354.0761,0.970091,4.178982e-06
J = 1,1.0000,1.0e-03,85.165678,5.00241745e-02,140.4808,354.3238,0.970059,4.577104e-06
J = 1,1.0000,1.0e-03,85.172345,4.99507721e-02,140.4814,354.5800,0.970025,4.972756e-06
J = 1,1.0000,1.0e-03,85.179012,4.98847742e-02,140.4859,354.8436,0.969991,5.364635e-06
J = 1,1.0000,1.0e-03,85.185679,4.98264369e-02,140.4941,355.1134,0.969956,5.751452e-06
J = 1,1.0000,1.0e-03,85.192346,4.97759668e-02,140.5061,355.3882,0.969922,6.131932e-06
J = 1,1.0000,1.0e-03,85.199013,4.97335196e-02,140.5216,355.6670,0.969887,6.504823e-06
J = 1,1.0000,1.0e-03,85.205680,4.96992019e-02,140.5407,355.9485,0.969853,6.868905e-06
J = 1,1.0000,1.0e-03,85.212347,4.96730721e-02,140.5632,356.2315,0.969819,7.223004e-06
J = 1,1.0000,1.0e-03,85.219015,4.96551408e-02,140.5890,356.5149,0.969786,7.565993e-06
J = 1,1.0000,1.0e-03,85.225682,4.96453716e-02,140.6179,356.7975,0.969754,7.896805e-06
J = 1,1.0000,1.0e-03,85.232349,4.96436846e-02,140.6498,357.0780,0.969723,8.214447e-06
J = 1,1.0000,1.0e-03,85.239016,4.96499564e-02,140.6844,357.3555,0.969693,8.518009e-06
J = 1,1.0000,1.0e-03,85.245683,4.96640223e-02,140.7217,357.6286,0.969664,8.806669e-06
J = 1,1.0000,1.0e-03,85.252350,4.96856780e-02,140.7612,357.8963,0.969637,9.079709e-06
J = 1,1.0000,1.0e-03,85.259017,4.97146824e-02,140.8029,358.1575,0.969612,9.336519e-06
J = 1,1.0000,1.0e-03,85.265684,4.97507579e-02,140.8464,358.4113,0.969588,9.576603e-06
J = 1,1.0000,1.0e-03,85.272351,4.97935937e-02,140.8914,358.6567,0.969566,9.799589e-06
J = 1,1.0000,1.0e-03,85.279019,4.98428477e-02,140.9378,358.8926,0.969545,1.000523e-05
J = 1,1.0000,1.0e-03,85.285686,4.98981477e-02,140.9851,359.1183,0.969527,1.019341e-05
J = 1,1.0000,1.0e-03,85.292353,4.99590938e-02,141.0331,359.3330,0.969511,1.036415e-05
J = 1,1.0000,1.0e-03,85.299020,5.00252612e-02,141.0815,359.5360,0.969497,1.051760e-05
J = 1,1.0000,1.0e-03,85.305687,5.00962008e-02,141.1299,359.7265,0.969485,1.065403e-05
J = 1,1.0000,1.0e-03,85.312354,5.01714421e-02,141.1779,359.9041,0.969475,1.077386e-05
J = 1,1.0000,1.0e-03,85.319021,5.02504955e-02,141.2254,0.0681,0.969467,1.087763e-05
J = 1,1.0000,1.0e-03,85.325688,5.03328536e-02,141.2719,0.2184,0.969462,1.096599e-05
J = 1,1.0000,1.0e-03,85.332355,5.04179940e-02,141.3171,0.3544,0.969458,1.103972e-05
J = 1,1.0000,1.0e-03,85.339023,5.05053816e-02,141.3606,0.4759,0.969457,1.109970e-05
J = 1,1.0000,1.0e-03,85.345690,5.05944704e-02,141.4023,0.5830,0.969458,1.114693e-05
J = 1,1.0000,1.0e-03,85.352357,5.06847061e-02,141.4417,0.6754,0.969461,1.118247e-05
J = 1,1.0000,1.0e-03,85.359024,5.07755290e-02,141.4785,0.7533,0.969466,1.120749e-05
J = 1,1.0000,1.0e-03,85.365691,5.08663763e-02,141.5126,0.8168,0.969474,1.122323e-05
J = 1,1.0000,1.0e-03,85.372358,5.09566843e-02,141.5436,0.8661,0.969483,1.123097e-05
J = 1,1.0000,1.0e-03,85.379025,5.10458923e-02,141.5713,0.9016,0.969494,1.123208e-05
J = 1,1.0000,1.0e-03,85.385692,5.11334447e-02,141.5956,0.9236,0.969507,1.122792e-05
J = 1,1.0000,1.0e-03,85.392359,5.12187943e-02,141.6161,0.9328,0.969522,1.121990e-05
J = 1,1.0000,1.0e-03,85.399027,5.13014055e-02,141.6329,0.9296,0.969539,1.120944e-05
J = 1,1.0000,1.0e-03,85.405694,5.13807578e-02,141.6457,0.9147,0.969558,1.119795e-05
J = 1,1.0000,1.0e-03,85.412361,5.14563483e-02,141.6545,0.8888,0.969577,1.118682e-05
J = 1,1.0000,1.0e-03,85.419028,5.15276963e-02,141.6593,0.8528,0.969599,1.117739e-05
J = 1,1.0000,1.0e-03,85.425695,5.15943459e-02,141.6600,0.8075,0.969621,1.117099e-05
J = 1,1.0000,1.0e-03,85.432362,5.16558693e-02,141.6566,0.7537,0.969645,1.116884e-05
J = 1,1.0000,1.0e-03,85.439029,5.17118713e-02,141.6493,0.6924,0.969670,1.117211e-05
J = 1,1.0000,1.0e-03,85.445696,5.17619916e-02,141.6380,0.6246,0.969695,1.118184e-05
J = 1,1.0000,1.0e-03,85.452363,5.18059088e-02,141.6230,0.5513,0.969722,1.119900e-05
J = 1,1.0000,1.0e-03,85.459031,5.18433433e-02,141.6044,0.4734,0.969749,1.122441e-05
J = 1,1.0000,1.0e-03,85.465698,5.18740602e-02,141.5824,0.3920,0.969776,1.125874e-05
J = 1,1.0000,1.0e-03,85.472365,5.18978728e-02,141.5573,0.3081,0.969803,1.130254e-05
J = 1,1.0000,1.0e-03,85.479032,5.19146445e-02,141.5293,0.2227,0.969831,1.135618e-05
J = 1,1.0000,1.0e-03,85.485699,5.19242911e-02,141.4986,0.1367,0.969858,1.141986e-05
J = 1,1.0000,1.0e-03,85.492366,5.19267835e-02,141.4657,0.0512,0.969885,1.149360e-05
J = 1,1.0000,1.0e-03,85.499033,5.19221480e-02,141.4309,359.9669,0.969911,1.157724e-05
J = 1,1.0000,1.0e-03,85.505700,5.19104684e-02,141.3944,359.8848,0.969937,1.167044e-05
J = 1,1.0000,1.0e-03,85.512367,5.18918867e-02,141.3567,359.8057,0.969961,1.177266e-05
J = 1,1.0000,1.0e-03,85.519035,5.18666024e-02,141.3182,359.7303,0.969985,1.188318e-05
J = 1,1.0000,1.0e-03,85.525702,5.18348727e-02,141.2792,359.6593,0.970007,1.200107e-05
J = 1,1.0000,1.0e-03,85.532369,5.17970113e-02,141.2402,359.5933,0.970027,1.212527e-05
J = 1,1.0000,1.0e-03,85.539036,5.17533875e-02,141.2015,359.5329,0.970046,1.225449e-05
J = 1,1.0000,1.0e-03,85.545703,5.17044230e-02,141.1635,359.4785,0.970063,1.238733e-05
J = 1,1.0000,1.0e-03,85.552370,5.16505902e-02,141.1266,359.4305,0.970077,1.252221e-05
J = 1,1.0000,1.0e-03,85.559037,5.15924086e-02,141.0912,359.3891,0.970090,1.265743e-05
J = 1,1.0000,1.0e-03,85.565704,5.15304404e-02,141.0576,359.3546,0.970100,1.279119e-05
J = 1,1.0000,1.0e-03,85.572371,5.14652876e-02,141.0262,359.3271,0.970108,1.292156e-05
J = 1,1.0000,1.0e-03,85.579039,5.13975853e-02,140.9973,359.3067,0.970113,1.304657e-05
J = 1,1.0000,1.0e-03,85.585706,5.13279979e-02,140.9712,359.2932,0.970116,1.316419e-05
J = 1,1.0000,1.0e-03,85.592373,5.12572124e-02,140.9482,359.2865,0.970116,1.327236e-05
J = 1,1.0000,1.0e-03,85.599040,5.11859327e-02,140.9284,359.2864,0.970113,1.336902e-05
J = 1,1.0000,1.0e-03,85.605707,5.11148735e-02,140.9122,359.2925,0.970108,1.345215e-05
J = 1,1.0000,1.0e-03,85.612374,5.10447526e-02,140.8997,359.3045,0.970100,1.351977e-05
J = 1,1.0000,1.0e-03,85.619041,5.09762859e-02,140.8912,359.3219,0.970090,1.356999e-05
J = 1,1.0000,1.0e-03,85.625708,5.09101786e-02,140.8866,359.3442,0.970077,1.360100e-05
J = 1,1.0000,1.0e-03,85.632375,5.08471203e-02,140.8862,359.3707,0.970061,1.361115e-05
J = 1,1.0000,1.0e-03,85.639043,5.07877766e-02,140.8900,359.4008,0.970044,1.359891e-05
J = 1,1.0000,1.0e-03,85.645710,5.07327843e-02,140.8980,359.4337,0.970024,1.356295e-05
J = 1,1.0000,1.0e-03,85.652377,5.06827437e-02,140.9102,359.4686,0.970002,1.350209e-05
J = 1,1.0000,1.0e-03,85.659044,5.06382142e-02,140.9267,359.5048,0.969979,1.341540e-05
J = 1,1.0000,1.0e-03,85.665711,5.05997076e-02,140.9473,359.5413,0.969954,1.330210e-05
J = 1,1.0000,1.0e-03,85.672378,5.05676844e-02,140.9720,359.5773,0.969928,1.316168e-05
J = 1,1.0000,1.0e-03,85.679045,5.05425485e-02,141.0007,359.6118,0.969901,1.299384e-05
J = 1,1.0000,1.0e-03,85.685712,5.05246447e-02,141.0331,359.6440,0.969873,1.279849e-05
J = 1,1.0000,1.0e-03,85.692379,5.05142545e-02,141.0692,359.6729,0.969845,1.257578e-05
J = 1,1.0000,1.0e-03,85.699047,5.05115950e-02,141.1087,359.6975,0.969817,1.232606e-05
J = 1,1.0000,1.0e-03,85.705714,5.05168158e-02,141.1514,359.7169,0.969788,1.204989e-05
J = 1,1.0000,1.0e-03,85.712381,5.05299998e-02,141.1970,359.7303,0.969760,1.174803e-05
J = 1,1.0000,1.0e-03,85.719048,5.05511617e-02,141.2453,359.7367,0.969732,1.142143e-05
J = 1,1.0000,1.0e-03,85.725715,5.05802486e-02,141.2960,359.7353,0.969706,1.107119e-05
J = 1,1.0000,1.0e-03,85.732382,5.06171419e-02,141.3486,359.7252,0.969680,1.069857e-05
J = 1,1.0000,1.0e-03,85.739049,5.06616576e-02,141.4029,359.7058,0.969656,1.030497e-05
J = 1,1.0000,1.0e-03,85.745716,5.07135498e-02,141.4586,359.6763,0.969633,9.891905e-06
J = 1,1.0000,1.0e-03,85.752383,5.07725122e-02,141.5151,359.6361,0.969612,9.461000e-06
J = 1,1.0000,1.0e-03,85.759051,5.08381816e-02,141.5722,359.5847,0.969592,9.013960e-06
J = 1,1.0000,1.0e-03,85.765718,5.09101420e-02,141.6294,359.5215,0.969575,8.552572e-06
J = 1,1.0000,1.0e-03,85.772385,5.09879267e-02,141.6863,359.4461,0.969560,8.078674e-06
J = 1,1.0000,1.0e-03,85.779052,5.10710239e-02,141.7425,359.3582,0.969547,7.594160e-06
J = 1,1.0000,1.0e-03,85.785719,5.11588802e-02,141.7975,359.2576,0.969537,7.100959e-06
J = 1,1.0000,1.0e-03,85.792386,5.12509048e-02,141.8510,359.1442,0.969529,6.601022e-06
J = 1,1.0000,1.0e-03,85.799053,5.13464740e-02,141.9026,359.0179,0.969523,6.096324e-06
J = 1,1.0000,1.0e-03,85.805720,5.14449365e-02,141.9518,358.8788,0.969521,5.588843e-06
J = 1,1.0000,1.0e-03,85.812387,5.15456167e-02,141.9982,358.7271,0.969521,5.080561e-06
J = 1,1.0000,1.0e-03,85.819055,5.16478209e-02,142.0415,358.5630,0.969523,4.573455e-06
J = 1,1.0000,1.0e-03,85.825722,5.17508407e-02,142.0813,358.3869,0.969528,4.069488e-06
J = 1,1.0000,1.0e-03,85.832389,5.18539585e-02,142.1174,358.1993,0.969536,3.570604e-06
J = 1,1.0000,1.0e-03,85.839056,5.19564522e-02,142.1493,358.0007,0.969546,3.078722e-06
J = 1,1.0000,1.0e-03,85.845723,5.20575991e-02,142.1768,357.7919,0.969559,2.595728e-06
J = 1,1.0000,1.0e-03,85.852390,5.21566821e-02,142.1997,357.5735,0.969574,2.123468e-06
J = 1,1.0000,1.0e-03,85.859057,5.22529924e-02,142.2177,357.3465,0.969592,1.663744e-06
J = 1,1.0000,1.0e-03,85.865724,5.23458362e-02,142.2308,357.1117,0.969612,1.218299e-06
J = 1,1.0000,1.0e-03,85.872391,5.24345377e-02,142.2387,356.8701,0.969634,7.888160e-07
J = 1,1.0000,1.0e-03,85.879059,5.25184445e-02,142.2414,356.6227,0.969658,3.769070e-07
J = 1,1.0000,1.0e-03,85.885726,5.25969318e-02,142.2388,356.3708,0.969683,1.589526e-08
J = 1,1.0000,1.0e-03,85.892393,5.26694064e-02,142.2310,356.1153,0.969711,3.881471e-07
J = 1,1.0000,1.0e-03,85.899060,5.27353116e-02,142.2180,355.8577,0.969740,7.384991e-07
J = 1,1.0000,1.0e-03,85.905727,5.27941306e-02,142.1997,355.5989,0.969770,1.065708e-06
J = 1,1.0000,1.0e-03,85.912394,5.28453912e-02,142.1765,355.3404,0.969801,1.368641e-06
J = 1,1.0000,1.0e-03,85.919061,5.28886681e-02,142.1484,355.0834,0.969833,1.646285e-06
J = 1,1.0000,1.0e-03,85.925728,5.29235879e-02,142.1156,354.8291,0.969867,1.897750e-06
J = 1,1.0000,1.0e-03,85.932395,5.29498308e-02,142.0784,354.5788,0.969900,2.122277e-06
J = 1,1.0000,1.0e-03,85.939063,5.29671345e-02,142.0370,354.3337,0.969934,2.319240e-06
J = 1,1.0000,1.0e-03,85.945730,5.29752955e-02,141.9916,354.0951,0.969968,2.488151e-06
J = 1,1.0000,1.0e-03,85.952397,5.29741722e-02,141.9427,353.8641,0.970002,2.628656e-06
J = 1,1.0000,1.0e-03,85.959064,5.29636854e-02,141.8906,353.6420,0.970035,2.740541e-06
J = 1,1.0000,1.0e-03,85.965731,5.29438202e-02,141.8355,353.4297,0.970068,2.823726e-06
J = 1,1.0000,1.0e-03,85.972398,5.29146260e-02,141.7780,353.2284,0.970101,2.878266e-06
J = 1,1.0000,1.0e-03,85.979065,5.28762166e-02,141.7183,353.0391,0.970132,2.904343e-06
J = 1,1.0000,1.0e-03,85.985732,5.28287704e-02,141.6568,352.8626,0.970161,2.902263e-06
J = 1,1.0000,1.0e-03,85.992399,5.27725278e-02,141.5939,352.6999,0.970190,2.872452e-06
J = 1,1.0000,1.0e-03,85.999067,5.27077918e-02,141.5300,352.5518,0.970216,2.815438e-06
J = 1,1.0000,1.0e-03,86.005734,5.26349237e-02,141.4656,352.4190,0.970241,2.731864e-06
J = 1,1.0000,1.0e-03,86.012401,5.25543419e-02,141.4009,352.3021,0.970264,2.622452e-06
J = 1,1.0000,1.0e-03,86.019068,5.24665185e-02,141.3363,352.2018,0.970284,2.488017e-06
J = 1,1.0000,1.0e-03,86.025735,5.23719743e-02,141.2722,352.1185,0.970302,2.329455e-06
J = 1,1.0000,1.0e-03,86.032402,5.22712771e-02,141.2090,352.0526,0.970317,2.147714e-06
J = 1,1.0000,1.0e-03,86.039069,5.21650356e-02,141.1469,352.0045,0.970330,1.943809e-06
J = 1,1.0000,1.0e-03,86.045736,5.20538941e-02,141.0862,351.9744,0.970340,1.718807e-06
J = 1,1.0000,1.0e-03,86.052403,5.19385290e-02,141.0273,351.9626,0.970347,1.473809e-06
J = 1,1.0000,1.0e-03,86.059071,5.18196419e-02,140.9705,351.9690,0.970351,1.209956e-06
J = 1,1.0000,1.0e-03,86.065738,5.16979543e-02,140.9158,351.9938,0.970353,9.284143e-07
J = 1,1.0000,1.0e-03,86.072405,5.15742029e-02,140.8637,352.0367,0.970351,6.303731e-07
J = 1,1.0000,1.0e-03,86.079072,5.14491320e-02,140.8143,352.0978,0.970346,3.170405e-07
J = 1,1.0000,1.0e-03,86.085739,5.13234891e-02,140.7677,352.1766,0.970338,1.036463e-08
J = 1,1.0000,1.0e-03,86.092406,5.11980188e-02,140.7243,352.2730,0.970328,3.506098e-07
J = 1,1.0000,1.0e-03,86.099073,5.10734564e-02,140.6841,352.3865,0.970314,7.024552e-07
J = 1,1.0000,1.0e-03,86.105740,5.09505237e-02,140.6472,352.5167,0.970298,1.064654e-06
J = 1,1.0000,1.0e-03,86.112407,5.08299229e-02,140.6138,352.6630,0.970279,1.435950e-06
J = 1,1.0000,1.0e-03,86.119075,5.07123317e-02,140.5839,352.8247,0.970258,1.815084e-06
J = 1,1.0000,1.0e-03,86.125742,5.05983996e-02,140.5578,353.0014,0.970235,2.200788e-06
J = 1,1.0000,1.0e-03,86.132409,5.04887424e-02,140.5354,353.1920,0.970210,2.591785e-06
J = 1,1.0000,1.0e-03,86.139076,5.03839398e-02,140.5167,353.3960,0.970182,2.986795e-06
J = 1,1.0000,1.0e-03,86.145743,5.02845310e-02,140.5020,353.6123,0.970153,3.384528e-06
J = 1,1.0000,1.0e-03,86.152410,5.01910126e-02,140.4910,353.8402,0.970123,3.783687e-06
J = 1,1.0000,1.0e-03,86.159077,5.01038359e-02,140.4840,354.0785,0.970091,4.182971e-06
J = 1,1.0000,1.0e-03,86.165744,5.00234048e-02,140.4808,354.3264,0.970058,4.581076e-06
J = 1,1.0000,1.0e-03,86.172411,4.99500750e-02,140.4815,354.5826,0.970025,4.976695e-06
J = 1,1.0000,1.0e-03,86.179079,4.98841525e-02,140.4860,354.8462,0.969991,5.368531e-06
J = 1,1.0000,1.0e-03,86.185746,4.98258930e-02,140.4942,355.1161,0.969956,5.755290e-06
J = 1,1.0000,1.0e-03,86.192413,4.97755023e-02,140.5062,355.3910,0.969921,6.135700e-06
J = 1,1.0000,1.0e-03,86.199080,4.97331361e-02,140.5218,355.6698,0.969887,6.508509e-06
J = 1,1.0000,1.0e-03,86.205747,4.96989002e-02,140.5409,355.9513,0.969853,6.872499e-06
J = 1,1.0000,1.0e-03,86.212414,4.96728522e-02,140.5635,356.2344,0.969819,7.226491e-06
J = 1,1.0000,1.0e-03,86.219081,4.96550026e-02,140.5893,356.5178,0.969786,7.569363e-06
J = 1,1.0000,1.0e-03,86.225748,4.96453149e-02,140.6182,356.8003,0.969754,7.900048e-06
J = 1,1.0000,1.0e-03,86.232415,4.96437081e-02,140.6501,357.0808,0.969723,8.217554e-06
J = 1,1.0000,1.0e-03,86.239083,4.96500587e-02,140.6848,357.3582,0.969693,8.520970e-06
J = 1,1.0000,1.0e-03,86.245750,4.96642016e-02,140.7220,357.6313,0.969664,8.809478e-06
J = 1,1.0000,1.0e-03,86.252417,4.96859322e-02,140.7616,357.8989,0.969637,9.082359e-06
J = 1,1.0000,1.0e-03,86.259084,4.97150085e-02,140.8033,358.1601,0.969611,9.339003e-06
J = 1,1.0000,1.0e-03,86.265751,4.97511533e-02,140.8468,358.4138,0.969588,9.578918e-06
J = 1,1.0000,1.0e-03,86.272418,4.97940551e-02,140.8919,358.6591,0.969565,9.801732e-06
J = 1,1.0000,1.0e-03,86.279085,4.98433714e-02,140.9382,358.8949,0.969545,1.000720e-05
J = 1,1.0000,1.0e-03,86.285752,4.98987299e-02,140.9856,359.1205,0.969527,1.019521e-05
J = 1,1.0000,1.0e-03,86.292419,4.99597304e-02,141.0336,359.3351,0.969511,1.036577e-05
J = 1,1.0000,1.0e-03,86.299087,5.00259477e-02,141.0819,359.5379,0.969497,1.051905e-05
J = 1,1.0000,1.0e-03,86.305754,5.00969328e-02,141.1303,359.7284,0.969485,1.065531e-05
J = 1,1.0000,1.0e-03,86.312421,5.01722147e-02,141.1784,359.9058,0.969475,1.077498e-05
J = 1,1.0000,1.0e-03,86.319088,5.02513035e-02,141.2259,0.0697,0.969467,1.087859e-05
J = 1,1.0000,1.0e-03,86.325755,5.03336921e-02,141.2723,0.2198,0.969462,1.096680e-05
J = 1,1.0000,1.0e-03,86.332422,5.04188577e-02,141.3175,0.3556,0.969458,1.104038e-05
J = 1,1.0000,1.0e-03,86.339089,5.05062649e-02,141.3611,0.4771,0.969457,1.110024e-05
J = 1,1.0000,1.0e-03,86.345756,5.05953680e-02,141.4027,0.5840,0.969458,1.114734e-05
J = 1,1.0000,1.0e-03,86.352423,5.06856124e-02,141.4420,0.6763,0.969461,1.118277e-05
J = 1,1.0000,1.0e-03,86.359091,5.07764383e-02,141.4789,0.7540,0.969467,1.120769e-05
J = 1,1.0000,1.0e-03,86.365758,5.08672829e-02,141.5129,0.8173,0.969474,1.122334e-05
J = 1,1.0000,1.0e-03,86.372425,5.09575828e-02,141.5439,0.8665,0.969483,1.123101e-05
J = 1,1.0000,1.0e-03,86.379092,5.10467769e-02,141.5716,0.9018,0.969494,1.123206e-05
J = 1,1.0000,1.0e-03,86.385759,5.11343100e-02,141.5958,0.9238,0.969508,1.122785e-05
J = 1,1.0000,1.0e-03,86.392426,5.12196348e-02,141.6163,0.9328,0.969523,1.121980e-05
J = 1,1.0000,1.0e-03,86.399093,5.13022160e-02,141.6330,0.9295,0.969539,1.120933e-05
J = 1,1.0000,1.0e-03,86.405760,5.13815331e-02,141.6458,0.9145,0.969558,1.119783e-05
J = 1,1.0000,1.0e-03,86.412427,5.14570836e-02,141.6546,0.8885,0.969578,1.118671e-05
J = 1,1.0000,1.0e-03,86.419095,5.15283868e-02,141.6593,0.8524,0.969599,1.117731e-05
J = 1,1.0000,1.0e-03,86.425762,5.15949872e-02,141.6600,0.8070,0.969621,1.117095e-05
J = 1,1.0000,1.0e-03,86.432429,5.16564573e-02,141.6566,0.7531,0.969645,1.116885e-05
J = 1,1.0000,1.0e-03,86.439096,5.17124022e-02,141.6492,0.6918,0.969670,1.117217e-05
J = 1,1.0000,1.0e-03,86.445763,5.17624620e-02,141.6379,0.6239,0.969696,1.118198e-05
J = 1,1.0000,1.0e-03,86.452430,5.18063156e-02,141.6229,0.5505,0.969722,1.119921e-05
J = 1,1.0000,1.0e-03,86.459097,5.18436840e-02,141.6042,0.4726,0.969749,1.122470e-05
J = 1,1.0000,1.0e-03,86.465764,5.18743328e-02,141.5822,0.3912,0.969776,1.125913e-05
J = 1,1.0000,1.0e-03,86.472431,5.18980755e-02,141.5570,0.3073,0.969804,1.130303e-05
J = 1,1.0000,1.0e-03,86.479099,5.19147763e-02,141.5290,0.2218,0.969831,1.135676e-05
J = 1,1.0000,1.0e-03,86.485766,5.19243514e-02,141.4983,0.1359,0.969858,1.142054e-05
J = 1,1.0000,1.0e-03,86.492433,5.19267722e-02,141.4654,0.0503,0.969885,1.149438e-05
J = 1,1.0000,1.0e-03,86.499100,5.19220659e-02,141.4305,359.9661,0.969911,1.157813e-05
J = 1,1.0000,1.0e-03,86.505767,5.19103165e-02,141.3940,359.8840,0.969937,1.167142e-05
J = 1,1.0000,1.0e-03,86.512434,5.18916666e-02,141.3563,359.8049,0.969961,1.177373e-05
J = 1,1.0000,1.0e-03,86.519101,5.18663165e-02,141.3178,359.7296,0.969985,1.188432e-05
J = 1,1.0000,1.0e-03,86.525768,5.18345238e-02,141.2788,359.6586,0.970007,1.200229e-05
J = 1,1.0000,1.0e-03,86.532435,5.17966029e-02,141.2398,359.5927,0.970027,1.212653e-05
J = 1,1.0000,1.0e-03,86.539103,5.17529235e-02,141.2011,359.5323,0.970046,1.225580e-05
J = 1,1.0000,1.0e-03,86.545770,5.17039080e-02,141.1631,359.4780,0.970063,1.238867e-05
J = 1,1.0000,1.0e-03,86.552437,5.16500290e-02,141.1263,359.4300,0.970077,1.252356e-05
J = 1,1.0000,1.0e-03,86.559104,5.15918067e-02,141.0909,359.3887,0.970090,1.265878e-05
J = 1,1.0000,1.0e-03,86.565771,5.15298037e-02,141.0573,359.3543,0.970100,1.279251e-05
J = 1,1.0000,1.0e-03,86.572438,5.14646221e-02,141.0259,359.3269,0.970108,1.292284e-05
J = 1,1.0000,1.0e-03,86.579105,5.13968977e-02,140.9971,359.3065,0.970113,1.304779e-05
J = 1,1.0000,1.0e-03,86.585772,5.13272948e-02,140.9710,359.2931,0.970116,1.316532e-05
J = 1,1.0000,1.0e-03,86.592439,5.12565009e-02,140.9479,359.2865,0.970116,1.327339e-05
J = 1,1.0000,1.0e-03,86.599107,5.11852198e-02,140.9282,359.2864,0.970113,1.336992e-05
J = 1,1.0000,1.0e-03,86.605774,5.11141664e-02,140.9121,359.2926,0.970108,1.345291e-05
J = 1,1.0000,1.0e-03,86.612441,5.10440585e-02,140.8996,359.3047,0.970100,1.352037e-05
J = 1,1.0000,1.0e-03,86.619108,5.09756120e-02,140.8911,359.3221,0.970089,1.357040e-05
J = 1,1.0000,1.0e-03,86.625775,5.09095318e-02,140.8866,359.3444,0.970076,1.360121e-05
J = 1,1.0000,1.0e-03,86.632442,5.08465074e-02,140.8862,359.3710,0.970061,1.361114e-05
