traj_id,band0,band_frac0,beta0_deg,Id0_over_Is,t_yr,Id_over_Is,beta_deg,omega_e
5,LAM,0.850,150.0,0.858364,9.278660,0.97043421,151.28300,3.71504512e-02
5,LAM,0.850,150.0,0.858364,9.281160,0.97043844,151.43906,3.72861896e-02
5,LAM,0.850,150.0,0.858364,9.283660,0.97044360,151.59664,3.74245331e-02
5,LAM,0.850,150.0,0.858364,9.286161,0.97044968,151.75566,3.75654443e-02
5,LAM,0.850,150.0,0.858364,9.288661,0.97045668,151.91604,3.77088845e-02
5,LAM,0.850,150.0,0.858364,9.291161,0.97046459,152.07769,3.78548138e-02
5,LAM,0.850,150.0,0.858364,9.293662,0.97047342,152.24052,3.80031908e-02
5,LAM,0.850,150.0,0.858364,9.296162,0.97048317,152.40442,3.81539724e-02
5,LAM,0.850,150.0,0.858364,9.298662,0.97049383,152.56931,3.83071137e-02
5,LAM,0.850,150.0,0.858364,9.301163,0.97050540,152.73507,3.84625681e-02
5,LAM,0.850,150.0,0.858364,9.303663,0.97051790,152.90159,3.86202868e-02
5,LAM,0.850,150.0,0.858364,9.306163,0.97053130,153.06875,3.87802189e-02
5,LAM,0.850,150.0,0.858364,9.308664,0.97054563,153.23644,3.89423110e-02
5,LAM,0.850,150.0,0.858364,9.311164,0.97056087,153.40451,3.91065077e-02
5,LAM,0.850,150.0,0.858364,9.313664,0.97057703,153.57284,3.92727506e-02
5,LAM,0.850,150.0,0.858364,9.316165,0.97059412,153.74127,3.94409785e-02
5,LAM,0.850,150.0,0.858364,9.318665,0.97061213,153.90966,3.96111271e-02
5,LAM,0.850,150.0,0.858364,9.321165,0.97063107,154.07785,3.97831295e-02
5,LAM,0.850,150.0,0.858364,9.323665,0.97065095,154.24567,3.99569149e-02
5,LAM,0.850,150.0,0.858364,9.326166,0.97067176,154.41295,4.01324090e-02
5,LAM,0.850,150.0,0.858364,9.328666,0.97069351,154.57951,4.03095341e-02
5,LAM,0.850,150.0,0.858364,9.331166,0.97071622,154.74515,4.04882085e-02
5,LAM,0.850,150.0,0.858364,9.333667,0.97073987,154.90966,4.06683460e-02
5,LAM,0.850,150.0,0.858364,9.336167,0.97076448,155.07285,4.08498564e-02
5,LAM,0.850,150.0,0.858364,9.338667,0.97079005,155.23449,4.10326450e-02
5,LAM,0.850,150.0,0.858364,9.341168,0.97081660,155.39435,4.12166121e-02
5,LAM,0.850,150.0,0.858364,9.343668,0.97084412,155.55220,4.14016533e-02
5,LAM,0.850,150.0,0.858364,9.346168,0.97087263,155.70777,4.15876588e-02
5,LAM,0.850,150.0,0.858364,9.348669,0.97090214,155.86082,4.17745135e-02
5,LAM,0.850,150.0,0.858364,9.351169,0.97093264,156.01108,4.19620969e-02
5,LAM,0.850,150.0,0.858364,9.353669,0.97096416,156.15826,4.21502823e-02
5,LAM,0.850,150.0,0.858364,9.356170,0.97099669,156.30207,4.23389372e-02
5,LAM,0.850,150.0,0.858364,9.358670,0.97103026,156.44223,4.25279231e-02
5,LAM,0.850,150.0,0.858364,9.361170,0.97106486,156.57843,4.27170950e-02
5,LAM,0.850,150.0,0.858364,9.363670,0.97110051,156.71034,4.29063010e-02
5,LAM,0.850,150.0,0.858364,9.366171,0.97113721,156.83766,4.30953829e-02
5,LAM,0.850,150.0,0.858364,9.368671,0.97117498,156.96004,4.32841756e-02
5,LAM,0.850,150.0,0.858364,9.371171,0.97121383,157.07716,4.34725069e-02
5,LAM,0.850,150.0,0.858364,9.373672,0.97125377,157.18868,4.36601972e-02
5,LAM,0.850,150.0,0.858364,9.376172,0.97129481,157.29425,4.38470601e-02
5,LAM,0.850,150.0,0.858364,9.378672,0.97133695,157.39354,4.40329017e-02
5,LAM,0.850,150.0,0.858364,9.381173,0.97138021,157.48619,4.42175208e-02
5,LAM,0.850,150.0,0.858364,9.383673,0.97142460,157.57186,4.44007088e-02
5,LAM,0.850,150.0,0.858364,9.386173,0.97147012,157.65022,4.45822497e-02
5,LAM,0.850,150.0,0.858364,9.388674,0.97151678,157.72093,4.47619202e-02
5,LAM,0.850,150.0,0.858364,9.391174,0.97156460,157.78365,4.49394900e-02
5,LAM,0.850,150.0,0.858364,9.393674,0.97161358,157.83808,4.51147213e-02
5,LAM,0.850,150.0,0.858364,9.396175,0.97166373,157.88391,4.52873698e-02
5,LAM,0.850,150.0,0.858364,9.398675,0.97171504,157.92084,4.54571842e-02
5,LAM,0.850,150.0,0.858364,9.401175,0.97176753,157.94860,4.56239068e-02
5,LAM,0.850,150.0,0.858364,9.403675,0.97182121,157.96693,4.57872738e-02
5,LAM,0.850,150.0,0.858364,9.406176,0.97187606,157.97562,4.59470157e-02
5,LAM,0.850,150.0,0.858364,9.408676,0.97193209,157.97443,4.61028577e-02
5,LAM,0.850,150.0,0.858364,9.411176,0.97198931,157.96320,4.62545198e-02
5,LAM,0.850,150.0,0.858364,9.413677,0.97204770,157.94178,4.64017183e-02
5,LAM,0.850,150.0,0.858364,9.416177,0.97210726,157.91003,4.65441654e-02
5,LAM,0.850,150.0,0.858364,9.418677,0.97216798,157.86787,4.66815703e-02
5,LAM,0.850,150.0,0.858364,9.421178,0.97222985,157.81525,4.68136400e-02
5,LAM,0.850,150.0,0.858364,9.423678,0.97229287,157.75215,4.69400802e-02
5,LAM,0.850,150.0,0.858364,9.426178,0.97235700,157.67859,4.70605957e-02
5,LAM,0.850,150.0,0.858364,9.428679,0.97242223,157.59462,4.71748915e-02
5,LAM,0.850,150.0,0.858364,9.431179,0.97248854,157.50033,4.72826743e-02
5,LAM,0.850,150.0,0.858364,9.433679,0.97255591,157.39587,4.73836528e-02
5,LAM,0.850,150.0,0.858364,9.436180,0.97262429,157.28139,4.74775388e-02
5,LAM,0.850,150.0,0.858364,9.438680,0.97269365,157.15709,4.75640490e-02
5,LAM,0.850,150.0,0.858364,9.441180,0.97276396,157.02324,4.76429056e-02
5,LAM,0.850,150.0,0.858364,9.443680,0.97283516,156.88009,4.77138375e-02
5,LAM,0.850,150.0,0.858364,9.446181,0.97290721,156.72795,4.77765815e-02
5,LAM,0.850,150.0,0.858364,9.448681,0.97298005,156.56718,4.78308842e-02
5,LAM,0.850,150.0,0.858364,9.451181,0.97305362,156.39813,4.78765023e-02
5,LAM,0.850,150.0,0.858364,9.453682,0.97312786,156.22120,4.79132040e-02
5,LAM,0.850,150.0,0.858364,9.456182,0.97320269,156.03682,4.79407711e-02
5,LAM,0.850,150.0,0.858364,9.458682,0.97327803,155.84542,4.79589995e-02
5,LAM,0.850,150.0,0.858364,9.461183,0.97335380,155.64746,4.79676999e-02
5,LAM,0.850,150.0,0.858364,9.463683,0.97342991,155.44343,4.79667002e-02
5,LAM,0.850,150.0,0.858364,9.466183,0.97350625,155.23382,4.79558461e-02
5,LAM,0.850,150.0,0.858364,9.468684,0.97358273,155.01912,4.79350013e-02
5,LAM,0.850,150.0,0.858364,9.471184,0.97365924,154.79985,4.79040498e-02
5,LAM,0.850,150.0,0.858364,9.473684,0.97373565,154.57652,4.78628964e-02
5,LAM,0.850,150.0,0.858364,9.476185,0.97381185,154.34965,4.78114670e-02
5,LAM,0.850,150.0,0.858364,9.478685,0.97388770,154.11977,4.77497097e-02
5,LAM,0.850,150.0,0.858364,9.481185,0.97396306,153.88738,4.76775957e-02
5,LAM,0.850,150.0,0.858364,9.483685,0.97403780,153.65299,4.75951201e-02
5,LAM,0.850,150.0,0.858364,9.486186,0.97411177,153.41712,4.75023013e-02
5,LAM,0.850,150.0,0.858364,9.488686,0.97418480,153.18025,4.73991819e-02
5,LAM,0.850,150.0,0.858364,9.491186,0.97425674,152.94286,4.72858292e-02
5,LAM,0.850,150.0,0.858364,9.493687,0.97432743,152.70543,4.71623355e-02
5,LAM,0.850,150.0,0.858364,9.496187,0.97439669,152.46841,4.70288172e-02
5,LAM,0.850,150.0,0.858364,9.498687,0.97446436,152.23224,4.68854151e-02
5,LAM,0.850,150.0,0.858364,9.501188,0.97453024,151.99733,4.67322945e-02
5,LAM,0.850,150.0,0.858364,9.503688,0.97459417,151.76408,4.65696446e-02
5,LAM,0.850,150.0,0.858364,9.506188,0.97465596,151.53287,4.63976779e-02
5,LAM,0.850,150.0,0.858364,9.508689,0.97471542,151.30407,4.62166300e-02
5,LAM,0.850,150.0,0.858364,9.511189,0.97477236,151.07799,4.60267585e-02
5,LAM,0.850,150.0,0.858364,9.513689,0.97482661,150.85496,4.58283427e-02
5,LAM,0.850,150.0,0.858364,9.516190,0.97487797,150.63526,4.56216827e-02
5,LAM,0.850,150.0,0.858364,9.518690,0.97492626,150.41914,4.54070978e-02
5,LAM,0.850,150.0,0.858364,9.521190,0.97497130,150.20686,4.51849267e-02
5,LAM,0.850,150.0,0.858364,9.523690,0.97501291,149.99862,4.49555254e-02
5,LAM,0.850,150.0,0.858364,9.526191,0.97505091,149.79460,4.47192665e-02
5,LAM,0.850,150.0,0.858364,9.528691,0.97508514,149.59498,4.44765380e-02
5,LAM,0.850,150.0,0.858364,9.531191,0.97511543,149.39990,4.42277422e-02
5,LAM,0.850,150.0,0.858364,9.533692,0.97514162,149.20946,4.39732936e-02
5,LAM,0.850,150.0,0.858364,9.536192,0.97516358,149.02377,4.37136189e-02
5,LAM,0.850,150.0,0.858364,9.538692,0.97518115,148.84288,4.34491546e-02
5,LAM,0.850,150.0,0.858364,9.541193,0.97519422,148.66686,4.31803456e-02
5,LAM,0.850,150.0,0.858364,9.543693,0.97520267,148.49572,4.29076444e-02
5,LAM,0.850,150.0,0.858364,9.546193,0.97520640,148.32948,4.26315094e-02
5,LAM,0.850,150.0,0.858364,9.548694,0.97520532,148.16812,4.23524027e-02
5,LAM,0.850,150.0,0.858364,9.551194,0.97519935,148.01161,4.20707901e-02
5,LAM,0.850,150.0,0.858364,9.553694,0.97518844,147.85992,4.17871381e-02
5,LAM,0.850,150.0,0.858364,9.556195,0.97517256,147.71298,4.15019132e-02
5,LAM,0.850,150.0,0.858364,9.558695,0.97515166,147.57071,4.12155805e-02
5,LAM,0.850,150.0,0.858364,9.561195,0.97512576,147.43305,4.09286019e-02
5,LAM,0.850,150.0,0.858364,9.563695,0.97509486,147.29988,4.06414345e-02
5,LAM,0.850,150.0,0.858364,9.566196,0.97505899,147.17112,4.03545299e-02
5,LAM,0.850,150.0,0.858364,9.568696,0.97501820,147.04665,4.00683318e-02
5,LAM,0.850,150.0,0.858364,9.571196,0.97497257,146.92636,3.97832758e-02
5,LAM,0.850,150.0,0.858364,9.573697,0.97492219,146.81013,3.94997870e-02
5,LAM,0.850,150.0,0.858364,9.576197,0.97486716,146.69786,3.92182793e-02
5,LAM,0.850,150.0,0.858364,9.578697,0.97480760,146.58942,3.89391547e-02
5,LAM,0.850,150.0,0.858364,9.581198,0.97474367,146.48470,3.86628009e-02
5,LAM,0.850,150.0,0.858364,9.583698,0.97467553,146.38360,3.83895915e-02
5,LAM,0.850,150.0,0.858364,9.586198,0.97460336,146.28600,3.81198849e-02
5,LAM,0.850,150.0,0.858364,9.588699,0.97452735,146.19181,3.78540227e-02
5,LAM,0.850,150.0,0.858364,9.591199,0.97444770,146.10095,3.75923299e-02
5,LAM,0.850,150.0,0.858364,9.593699,0.97436465,146.01333,3.73351138e-02
5,LAM,0.850,150.0,0.858364,9.596200,0.97427842,145.92888,3.70826636e-02
5,LAM,0.850,150.0,0.858364,9.598700,0.97418926,145.84756,3.68352501e-02
5,LAM,0.850,150.0,0.858364,9.601200,0.97409741,145.76930,3.65931257e-02
5,LAM,0.850,150.0,0.858364,9.603700,0.97400313,145.69409,3.63565237e-02
5,LAM,0.850,150.0,0.858364,9.606201,0.97390668,145.62190,3.61256587e-02
5,LAM,0.850,150.0,0.858364,9.608701,0.97380832,145.55272,3.59007270e-02
5,LAM,0.850,150.0,0.858364,9.611201,0.97370832,145.48655,3.56819061e-02
5,LAM,0.850,150.0,0.858364,9.613702,0.97360695,145.42343,3.54693555e-02
5,LAM,0.850,150.0,0.858364,9.616202,0.97350444,145.36336,3.52632172e-02
5,LAM,0.850,150.0,0.858364,9.618702,0.97340107,145.30641,3.50636161e-02
5,LAM,0.850,150.0,0.858364,9.621203,0.97329708,145.25261,3.48706606e-02
5,LAM,0.850,150.0,0.858364,9.623703,0.97319272,145.20204,3.46844433e-02
5,LAM,0.850,150.0,0.858364,9.626203,0.97308820,145.15475,3.45050416e-02
5,LAM,0.850,150.0,0.858364,9.628704,0.97298377,145.11084,3.43325189e-02
5,LAM,0.850,150.0,0.858364,9.631204,0.97287962,145.07038,3.41669250e-02
5,LAM,0.850,150.0,0.858364,9.633704,0.97277595,145.03347,3.40082969e-02
5,LAM,0.850,150.0,0.858364,9.636205,0.97267297,145.00019,3.38566602e-02
5,LAM,0.850,150.0,0.858364,9.638705,0.97257084,144.97065,3.37120295e-02
5,LAM,0.850,150.0,0.858364,9.641205,0.97246972,144.94495,3.35744092e-02
5,LAM,0.850,150.0,0.858364,9.643705,0.97236976,144.92318,3.34437946e-02
5,LAM,0.850,150.0,0.858364,9.646206,0.97227111,144.90544,3.33201728e-02
5,LAM,0.850,150.0,0.858364,9.648706,0.97217389,144.89184,3.32035230e-02
5,LAM,0.850,150.0,0.858364,9.651206,0.97207821,144.88245,3.30938178e-02
5,LAM,0.850,150.0,0.858364,9.653707,0.97198416,144.87736,3.29910235e-02
5,LAM,0.850,150.0,0.858364,9.656207,0.97189185,144.87667,3.28951009e-02
5,LAM,0.850,150.0,0.858364,9.658707,0.97180134,144.88045,3.28060060e-02
5,LAM,0.850,150.0,0.858364,9.661208,0.97171271,144.88877,3.27236905e-02
5,LAM,0.850,150.0,0.858364,9.663708,0.97162602,144.90170,3.26481020e-02
5,LAM,0.850,150.0,0.858364,9.666208,0.97154131,144.91928,3.25791852e-02
5,LAM,0.850,150.0,0.858364,9.668709,0.97145863,144.94157,3.25168814e-02
5,LAM,0.850,150.0,0.858364,9.671209,0.97137801,144.96860,3.24611294e-02
5,LAM,0.850,150.0,0.858364,9.673709,0.97129948,145.00041,3.24118659e-02
5,LAM,0.850,150.0,0.858364,9.676210,0.97122307,145.03702,3.23690254e-02
5,LAM,0.850,150.0,0.858364,9.678710,0.97114878,145.07844,3.23325406e-02
5,LAM,0.850,150.0,0.858364,9.681210,0.97107664,145.12467,3.23023425e-02
5,LAM,0.850,150.0,0.858364,9.683710,0.97100665,145.17571,3.22783610e-02
5,LAM,0.850,150.0,0.858364,9.686211,0.97093881,145.23155,3.22605241e-02
5,LAM,0.850,150.0,0.858364,9.688711,0.97087313,145.29216,3.22487590e-02
5,LAM,0.850,150.0,0.858364,9.691211,0.97080960,145.35752,3.22429916e-02
5,LAM,0.850,150.0,0.858364,9.693712,0.97074823,145.42759,3.22431468e-02
5,LAM,0.850,150.0,0.858364,9.696212,0.97068900,145.50231,3.22491482e-02
5,LAM,0.850,150.0,0.858364,9.698712,0.97063191,145.58165,3.22609187e-02
5,LAM,0.850,150.0,0.858364,9.701213,0.97057695,145.66554,3.22783800e-02
5,LAM,0.850,150.0,0.858364,9.703713,0.97052411,145.75391,3.23014529e-02
5,LAM,0.850,150.0,0.858364,9.706213,0.97047338,145.84669,3.23300573e-02
5,LAM,0.850,150.0,0.858364,9.708714,0.97042476,145.94382,3.23641122e-02
5,LAM,0.850,150.0,0.858364,9.711214,0.97037822,146.04519,3.24035356e-02
5,LAM,0.850,150.0,0.858364,9.713714,0.97033375,146.15073,3.24482446e-02
5,LAM,0.850,150.0,0.858364,9.716215,0.97029135,146.26034,3.24981556e-02
5,LAM,0.850,150.0,0.858364,9.718715,0.97025099,146.37393,3.25531839e-02
5,LAM,0.850,150.0,0.858364,9.721215,0.97021266,146.49140,3.26132442e-02
5,LAM,0.850,150.0,0.858364,9.723715,0.97017635,146.61263,3.26782504e-02
5,LAM,0.850,150.0,0.858364,9.726216,0.97014205,146.73753,3.27481156e-02
5,LAM,0.850,150.0,0.858364,9.728716,0.97010972,146.86599,3.28227520e-02
5,LAM,0.850,150.0,0.858364,9.731216,0.97007937,146.99787,3.29020714e-02
5,LAM,0.850,150.0,0.858364,9.733717,0.97005097,147.13308,3.29859849e-02
5,LAM,0.850,150.0,0.858364,9.736217,0.97002450,147.27149,3.30744029e-02
5,LAM,0.850,150.0,0.858364,9.738717,0.96999996,147.41298,3.31672351e-02
5,LAM,0.850,150.0,0.858364,9.741218,0.96997731,147.55742,3.32643911e-02
5,LAM,0.850,150.0,0.858364,9.743718,0.96995653,147.70469,3.33657796e-02
5,LAM,0.850,150.0,0.858364,9.746218,0.96993762,147.85466,3.34713090e-02
5,LAM,0.850,150.0,0.858364,9.748719,0.96992056,148.00719,3.35808872e-02
5,LAM,0.850,150.0,0.858364,9.751219,0.96990531,148.16215,3.36944218e-02
5,LAM,0.850,150.0,0.858364,9.753719,0.96989186,148.31941,3.38118198e-02
5,LAM,0.850,150.0,0.858364,9.756220,0.96988020,148.47882,3.39329879e-02
5,LAM,0.850,150.0,0.858364,9.758720,0.96987029,148.64026,3.40578325e-02
5,LAM,0.850,150.0,0.858364,9.761220,0.96986213,148.80357,3.41862594e-02
5,LAM,0.850,150.0,0.858364,9.763720,0.96985568,148.96861,3.43181740e-02
5,LAM,0.850,150.0,0.858364,9.766221,0.96985093,149.13524,3.44534813e-02
5,LAM,0.850,150.0,0.858364,9.768721,0.96984786,149.30330,3.45920860e-02
5,LAM,0.850,150.0,0.858364,9.771221,0.96984644,149.47265,3.47338918e-02
5,LAM,0.850,150.0,0.858364,9.773722,0.96984666,149.64314,3.48788022e-02
5,LAM,0.850,150.0,0.858364,9.776222,0.96984849,149.81460,3.50267200e-02
5,LAM,0.850,150.0,0.858364,9.778722,0.96985191,149.98687,3.51775472e-02
5,LAM,0.850,150.0,0.858364,9.781223,0.96985691,150.15981,3.53311849e-02
5,LAM,0.850,150.0,0.858364,9.783723,0.96986346,150.33323,3.54875335e-02
5,LAM,0.850,150.0,0.858364,9.786223,0.96987154,150.50698,3.56464923e-02
5,LAM,0.850,150.0,0.858364,9.788724,0.96988114,150.68088,3.58079595e-02
5,LAM,0.850,150.0,0.858364,9.791224,0.96989222,150.85475,3.59718321e-02
5,LAM,0.850,150.0,0.858364,9.793724,0.96990478,151.02843,3.61380058e-02
5,LAM,0.850,150.0,0.858364,9.796225,0.96991880,151.20173,3.63063747e-02
5,LAM,0.850,150.0,0.858364,9.798725,0.96993425,151.37446,3.64768314e-02
5,LAM,0.850,150.0,0.858364,9.801225,0.96995112,151.54644,3.66492669e-02
5,LAM,0.850,150.0,0.858364,9.803725,0.96996940,151.71747,3.68235699e-02
5,LAM,0.850,150.0,0.858364,9.806226,0.96998906,151.88736,3.69996275e-02
5,LAM,0.850,150.0,0.858364,9.808726,0.97001009,152.05590,3.71773243e-02
5,LAM,0.850,150.0,0.858364,9.811226,0.97003247,152.22289,3.73565427e-02
5,LAM,0.850,150.0,0.858364,9.813727,0.97005620,152.38812,3.75371625e-02
5,LAM,0.850,150.0,0.858364,9.816227,0.97008124,152.55138,3.77190609e-02
5,LAM,0.850,150.0,0.858364,9.818727,0.97010760,152.71245,3.79021123e-02
5,LAM,0.850,150.0,0.858364,9.821228,0.97013525,152.87111,3.80861880e-02
5,LAM,0.850,150.0,0.858364,9.823728,0.97016418,153.02713,3.82711563e-02
5,LAM,0.850,150.0,0.858364,9.826228,0.97019438,153.18029,3.84568820e-02
5,LAM,0.850,150.0,0.858364,9.828729,0.97022583,153.33034,3.86432268e-02
5,LAM,0.850,150.0,0.858364,9.831229,0.97025854,153.47707,3.88300487e-02
5,LAM,0.850,150.0,0.858364,9.833729,0.97029247,153.62022,3.90172016e-02
5,LAM,0.850,150.0,0.858364,9.836230,0.97032762,153.75955,3.92045362e-02
5,LAM,0.850,150.0,0.858364,9.838730,0.97036399,153.89483,3.93918990e-02
5,LAM,0.850,150.0,0.858364,9.841230,0.97040155,154.02581,3.95791324e-02
5,LAM,0.850,150.0,0.858364,9.843730,0.97044031,154.15224,3.97660747e-02
5,LAM,0.850,150.0,0.858364,9.846231,0.97048024,154.27389,3.99525601e-02
5,LAM,0.850,150.0,0.858364,9.848731,0.97052133,154.39049,4.01384185e-02
5,LAM,0.850,150.0,0.858364,9.851231,0.97056359,154.50182,4.03234757e-02
5,LAM,0.850,150.0,0.858364,9.853732,0.97060699,154.60763,4.05075529e-02
5,LAM,0.850,150.0,0.858364,9.856232,0.97065152,154.70768,4.06904673e-02
5,LAM,0.850,150.0,0.858364,9.858732,0.97069718,154.80174,4.08720317e-02
5,LAM,0.850,150.0,0.858364,9.861233,0.97074395,154.88959,4.10520549e-02
5,LAM,0.850,150.0,0.858364,9.863733,0.97079183,154.97101,4.12303416e-02
5,LAM,0.850,150.0,0.858364,9.866233,0.97084079,155.04577,4.14066924e-02
5,LAM,0.850,150.0,0.858364,9.868734,0.97089082,155.11369,4.15809042e-02
5,LAM,0.850,150.0,0.858364,9.871234,0.97094192,155.17457,4.17527702e-02
5,LAM,0.850,150.0,0.858364,9.873734,0.97099407,155.22824,4.19220803e-02
5,LAM,0.850,150.0,0.858364,9.876235,0.97104725,155.27451,4.20886214e-02
5,LAM,0.850,150.0,0.858364,9.878735,0.97110144,155.31326,4.22521772e-02
5,LAM,0.850,150.0,0.858364,9.881235,0.97115663,155.34433,4.24125291e-02
5,LAM,0.850,150.0,0.858364,9.883735,0.97121280,155.36762,4.25694563e-02
5,LAM,0.850,150.0,0.858364,9.886236,0.97126992,155.38302,4.27227365e-02
5,LAM,0.850,150.0,0.858364,9.888736,0.97132798,155.39046,4.28721456e-02
5,LAM,0.850,150.0,0.858364,9.891236,0.97138695,155.38989,4.30174591e-02
5,LAM,0.850,150.0,0.858364,9.893737,0.97144681,155.38125,4.31584524e-02
5,LAM,0.850,150.0,0.858364,9.896237,0.97150752,155.36454,4.32949005e-02
5,LAM,0.850,150.0,0.858364,9.898737,0.97156905,155.33977,4.34265799e-02
5,LAM,0.850,150.0,0.858364,9.901238,0.97163138,155.30698,4.35532686e-02
5,LAM,0.850,150.0,0.858364,9.903738,0.97169446,155.26621,4.36747465e-02
5,LAM,0.850,150.0,0.858364,9.906238,0.97175826,155.21756,4.37907964e-02
5,LAM,0.850,150.0,0.858364,9.908739,0.97182274,155.16112,4.39012049e-02
5,LAM,0.850,150.0,0.858364,9.911239,0.97188785,155.09703,4.40057632e-02
5,LAM,0.850,150.0,0.858364,9.913739,0.97195355,155.02544,4.41042671e-02
5,LAM,0.850,150.0,0.858364,9.916240,0.97201978,154.94652,4.41965186e-02
5,LAM,0.850,150.0,0.858364,9.918740,0.97208649,154.86048,4.42823266e-02
5,LAM,0.850,150.0,0.858364,9.921240,0.97215363,154.76753,4.43615074e-02
5,LAM,0.850,150.0,0.858364,9.923740,0.97222112,154.66791,4.44338853e-02
5,LAM,0.850,150.0,0.858364,9.926241,0.97228892,154.56188,4.44992944e-02
5,LAM,0.850,150.0,0.858364,9.928741,0.97235694,154.44973,4.45575784e-02
5,LAM,0.850,150.0,0.858364,9.931241,0.97242511,154.33174,4.46085916e-02
5,LAM,0.850,150.0,0.858364,9.933742,0.97249336,154.20822,4.46522002e-02
5,LAM,0.850,150.0,0.858364,9.936242,0.97256162,154.07950,4.46882824e-02
5,LAM,0.850,150.0,0.858364,9.938742,0.97262978,153.94590,4.47167294e-02
5,LAM,0.850,150.0,0.858364,9.941243,0.97269777,153.80777,4.47374458e-02
5,LAM,0.850,150.0,0.858364,9.943743,0.97276550,153.66547,4.47503510e-02
5,LAM,0.850,150.0,0.858364,9.946243,0.97283286,153.51935,4.47553789e-02
5,LAM,0.850,150.0,0.858364,9.948744,0.97289976,153.36977,4.47524785e-02
5,LAM,0.850,150.0,0.858364,9.951244,0.97296609,153.21710,4.47416151e-02
5,LAM,0.850,150.0,0.858364,9.953744,0.97303176,153.06170,4.47227701e-02
5,LAM,0.850,150.0,0.858364,9.956245,0.97309664,152.90394,4.46959416e-02
5,LAM,0.850,150.0,0.858364,9.958745,0.97316063,152.74419,4.46611441e-02
5,LAM,0.850,150.0,0.858364,9.961245,0.97322361,152.58279,4.46184095e-02
5,LAM,0.850,150.0,0.858364,9.963745,0.97328547,152.42012,4.45677872e-02
5,LAM,0.850,150.0,0.858364,9.966246,0.97334607,152.25651,4.45093437e-02
5,LAM,0.850,150.0,0.858364,9.968746,0.97340532,152.09230,4.44431624e-02
5,LAM,0.850,150.0,0.858364,9.971246,0.97346307,151.92783,4.43693443e-02
5,LAM,0.850,150.0,0.858364,9.973747,0.97351920,151.76340,4.42880072e-02
5,LAM,0.850,150.0,0.858364,9.976247,0.97357360,151.59934,4.41992857e-02
5,LAM,0.850,150.0,0.858364,9.978747,0.97362614,151.43593,4.41033311e-02
5,LAM,0.850,150.0,0.858364,9.981248,0.97367669,151.27345,4.40003103e-02
5,LAM,0.850,150.0,0.858364,9.983748,0.97372513,151.11217,4.38904061e-02
5,LAM,0.850,150.0,0.858364,9.986248,0.97377134,150.95234,4.37738164e-02
5,LAM,0.850,150.0,0.858364,9.988749,0.97381520,150.79420,4.36507537e-02
5,LAM,0.850,150.0,0.858364,9.991249,0.97385660,150.63797,4.35214440e-02
5,LAM,0.850,150.0,0.858364,9.993749,0.97389541,150.48385,4.33861268e-02
5,LAM,0.850,150.0,0.858364,9.996250,0.97393154,150.33202,4.32450540e-02
5,LAM,0.850,150.0,0.858364,9.998750,0.97396488,150.18267,4.30984888e-02
5,LAM,0.850,150.0,0.858364,10.001250,0.97399533,150.03594,4.29467053e-02
5,LAM,0.850,150.0,0.858364,10.003750,0.97402279,149.89197,4.27899878e-02
5,LAM,0.850,150.0,0.858364,10.006251,0.97404718,149.75089,4.26286290e-02
5,LAM,0.850,150.0,0.858364,10.008751,0.97406842,149.61279,4.24629296e-02
5,LAM,0.850,150.0,0.858364,10.011251,0.97408643,149.47778,4.22931978e-02
5,LAM,0.850,150.0,0.858364,10.013752,0.97410116,149.34591,4.21197473e-02
5,LAM,0.850,150.0,0.858364,10.016252,0.97411254,149.21726,4.19428966e-02
5,LAM,0.850,150.0,0.858364,10.018752,0.97412053,149.09187,4.17629687e-02
5,LAM,0.850,150.0,0.858364,10.021253,0.97412510,148.96978,4.15802889e-02
5,LAM,0.850,150.0,0.858364,10.023753,0.97412621,148.85099,4.13951846e-02
5,LAM,0.850,150.0,0.858364,10.026253,0.97412386,148.73553,4.12079838e-02
5,LAM,0.850,150.0,0.858364,10.028754,0.97411803,148.62338,4.10190144e-02
5,LAM,0.850,150.0,0.858364,10.031254,0.97410873,148.51454,4.08286027e-02
5,LAM,0.850,150.0,0.858364,10.033754,0.97409599,148.40899,4.06370729e-02
5,LAM,0.850,150.0,0.858364,10.036255,0.97407982,148.30669,4.04447460e-02
5,LAM,0.850,150.0,0.858364,10.038755,0.97406027,148.20761,4.02519382e-02
5,LAM,0.850,150.0,0.858364,10.041255,0.97403739,148.11170,4.00589612e-02
5,LAM,0.850,150.0,0.858364,10.043755,0.97401123,148.01892,3.98661203e-02
5,LAM,0.850,150.0,0.858364,10.046256,0.97398188,147.92922,3.96737135e-02
5,LAM,0.850,150.0,0.858364,10.048756,0.97394942,147.84253,3.94820319e-02
5,LAM,0.850,150.0,0.858364,10.051256,0.97391393,147.75880,3.92913574e-02
5,LAM,0.850,150.0,0.858364,10.053757,0.97387553,147.67798,3.91019631e-02
5,LAM,0.850,150.0,0.858364,10.056257,0.97383432,147.60000,3.89141124e-02
5,LAM,0.850,150.0,0.858364,10.058757,0.97379042,147.52481,3.87280583e-02
5,LAM,0.850,150.0,0.858364,10.061258,0.97374397,147.45234,3.85440426e-02
5,LAM,0.850,150.0,0.858364,10.063758,0.97369509,147.38255,3.83622965e-02
5,LAM,0.850,150.0,0.858364,10.066258,0.97364394,147.31537,3.81830391e-02
