label,J,mu_over_J,t_yr,omega_e,beta_deg,alpha_deg,Id_over_Is,eps_beta
J = 1,1.0000,1.0e-03,12.577526,5.14131365e-02,141.0037,359.3107,0.970112,1.301878e-05
J = 1,1.0000,1.0e-03,12.584195,5.13438985e-02,140.9769,359.2956,0.970115,1.313829e-05
J = 1,1.0000,1.0e-03,12.590864,5.12733045e-02,140.9531,359.2874,0.970116,1.324881e-05
J = 1,1.0000,1.0e-03,12.597533,5.12020553e-02,140.9326,359.2858,0.970114,1.334828e-05
J = 1,1.0000,1.0e-03,12.604201,5.11308646e-02,140.9156,359.2906,0.970109,1.343467e-05
J = 1,1.0000,1.0e-03,12.610870,5.10604503e-02,140.9022,359.3013,0.970102,1.350598e-05
J = 1,1.0000,1.0e-03,12.617539,5.09915304e-02,140.8928,359.3176,0.970092,1.356029e-05
J = 1,1.0000,1.0e-03,12.624208,5.09248132e-02,140.8873,359.3388,0.970080,1.359578e-05
J = 1,1.0000,1.0e-03,12.630877,5.08609932e-02,140.8859,359.3644,0.970065,1.361077e-05
J = 1,1.0000,1.0e-03,12.637546,5.08007424e-02,140.8888,359.3937,0.970048,1.360368e-05
J = 1,1.0000,1.0e-03,12.644215,5.07447053e-02,140.8958,359.4261,0.970028,1.357314e-05
J = 1,1.0000,1.0e-03,12.650884,5.06934912e-02,140.9071,359.4606,0.970007,1.351794e-05
J = 1,1.0000,1.0e-03,12.657553,5.06476698e-02,140.9226,359.4966,0.969984,1.343708e-05
J = 1,1.0000,1.0e-03,12.664221,5.06077641e-02,140.9424,359.5331,0.969960,1.332975e-05
J = 1,1.0000,1.0e-03,12.670890,5.05742472e-02,140.9662,359.5693,0.969934,1.319539e-05
J = 1,1.0000,1.0e-03,12.677559,5.05475361e-02,140.9939,359.6043,0.969907,1.303364e-05
J = 1,1.0000,1.0e-03,12.684228,5.05279894e-02,141.0256,359.6371,0.969880,1.284436e-05
J = 1,1.0000,1.0e-03,12.690897,5.05159032e-02,141.0609,359.6668,0.969851,1.262765e-05
J = 1,1.0000,1.0e-03,12.697566,5.05115091e-02,141.0997,359.6924,0.969823,1.238383e-05
J = 1,1.0000,1.0e-03,12.704235,5.05149722e-02,141.1417,359.7131,0.969794,1.211340e-05
J = 1,1.0000,1.0e-03,12.710904,5.05263902e-02,141.1867,359.7279,0.969766,1.181708e-05
J = 1,1.0000,1.0e-03,12.717573,5.05457929e-02,141.2344,359.7359,0.969738,1.149578e-05
J = 1,1.0000,1.0e-03,12.724241,5.05731423e-02,141.2846,359.7363,0.969712,1.115057e-05
J = 1,1.0000,1.0e-03,12.730910,5.06083342e-02,141.3368,359.7282,0.969686,1.078268e-05
J = 1,1.0000,1.0e-03,12.737579,5.06511986e-02,141.3908,359.7109,0.969661,1.039348e-05
J = 1,1.0000,1.0e-03,12.744248,5.07015029e-02,141.4462,359.6837,0.969638,9.984464e-06
J = 1,1.0000,1.0e-03,12.750917,5.07589537e-02,141.5026,359.6459,0.969616,9.557228e-06
J = 1,1.0000,1.0e-03,12.757586,5.08231997e-02,141.5596,359.5970,0.969596,9.113466e-06
J = 1,1.0000,1.0e-03,12.764255,5.08938359e-02,141.6168,359.5364,0.969579,8.654950e-06
J = 1,1.0000,1.0e-03,12.770924,5.09704061e-02,141.6738,359.4636,0.969563,8.183510e-06
J = 1,1.0000,1.0e-03,12.777593,5.10524076e-02,141.7302,359.3785,0.969550,7.701029e-06
J = 1,1.0000,1.0e-03,12.784261,5.11392952e-02,141.7856,359.2807,0.969539,7.209431e-06
J = 1,1.0000,1.0e-03,12.790930,5.12304855e-02,141.8395,359.1701,0.969530,6.710665e-06
J = 1,1.0000,1.0e-03,12.797599,5.13253611e-02,141.8915,359.0465,0.969524,6.206703e-06
J = 1,1.0000,1.0e-03,12.804268,5.14232758e-02,141.9413,358.9102,0.969521,5.699524e-06
J = 1,1.0000,1.0e-03,12.810937,5.15235585e-02,141.9884,358.7611,0.969520,5.191112e-06
J = 1,1.0000,1.0e-03,12.817606,5.16255183e-02,142.0324,358.5997,0.969522,4.683448e-06
J = 1,1.0000,1.0e-03,12.824275,5.17284493e-02,142.0730,358.4261,0.969527,4.178498e-06
J = 1,1.0000,1.0e-03,12.830944,5.18316346e-02,142.1099,358.2409,0.969534,3.678214e-06
J = 1,1.0000,1.0e-03,12.837613,5.19343522e-02,142.1427,358.0446,0.969544,3.184522e-06
J = 1,1.0000,1.0e-03,12.844281,5.20358787e-02,142.1712,357.8379,0.969556,2.699318e-06
J = 1,1.0000,1.0e-03,12.850950,5.21354945e-02,142.1951,357.6215,0.969571,2.224458e-06
J = 1,1.0000,1.0e-03,12.857619,5.22324884e-02,142.2142,357.3962,0.969588,1.761755e-06
J = 1,1.0000,1.0e-03,12.864288,5.23261622e-02,142.2284,357.1629,0.969607,1.312968e-06
J = 1,1.0000,1.0e-03,12.870957,5.24158355e-02,142.2374,356.9226,0.969629,8.797944e-07
J = 1,1.0000,1.0e-03,12.877626,5.25008496e-02,142.2413,356.6763,0.969652,4.638634e-07
J = 1,1.0000,1.0e-03,12.884295,5.25805733e-02,142.2398,356.4252,0.969678,6.672706e-08
J = 1,1.0000,1.0e-03,12.890964,5.26544053e-02,142.2331,356.1703,0.969705,3.101503e-07
J = 1,1.0000,1.0e-03,12.897633,5.27217809e-02,142.2212,355.9130,0.969733,6.653969e-07
J = 1,1.0000,1.0e-03,12.904301,5.27821734e-02,142.2041,355.6543,0.969763,9.977456e-07
J = 1,1.0000,1.0e-03,12.910970,5.28351007e-02,142.1819,355.3955,0.969794,1.306037e-06
J = 1,1.0000,1.0e-03,12.917639,5.28801266e-02,142.1548,355.1380,0.969827,1.589233e-06
J = 1,1.0000,1.0e-03,12.924308,5.29168664e-02,142.1230,354.8830,0.969859,1.846415e-06
J = 1,1.0000,1.0e-03,12.930977,5.29449879e-02,142.0867,354.6316,0.969893,2.076796e-06
J = 1,1.0000,1.0e-03,12.937646,5.29642165e-02,142.0461,354.3853,0.969927,2.279720e-06
J = 1,1.0000,1.0e-03,12.944315,5.29743358e-02,142.0016,354.1451,0.969961,2.454668e-06
J = 1,1.0000,1.0e-03,12.950984,5.29751906e-02,141.9534,353.9124,0.969995,2.601259e-06
J = 1,1.0000,1.0e-03,12.957653,5.29666884e-02,141.9019,353.6882,0.970028,2.719249e-06
J = 1,1.0000,1.0e-03,12.964321,5.29488006e-02,141.8474,353.4737,0.970062,2.808530e-06
J = 1,1.0000,1.0e-03,12.970990,5.29215630e-02,141.7903,353.2699,0.970094,2.869127e-06
J = 1,1.0000,1.0e-03,12.977659,5.28850758e-02,141.7310,353.0779,0.970125,2.901199e-06
J = 1,1.0000,1.0e-03,12.984328,5.28395041e-02,141.6698,352.8987,0.970155,2.905022e-06
J = 1,1.0000,1.0e-03,12.990997,5.27850754e-02,141.6072,352.7330,0.970184,2.881001e-06
J = 1,1.0000,1.0e-03,12.997666,5.27220802e-02,141.5435,352.5817,0.970211,2.829644e-06
J = 1,1.0000,1.0e-03,13.004335,5.26508677e-02,141.4791,352.4455,0.970236,2.751567e-06
J = 1,1.0000,1.0e-03,13.011004,5.25718449e-02,141.4144,352.3252,0.970259,2.647482e-06
J = 1,1.0000,1.0e-03,13.017673,5.24854736e-02,141.3498,352.2214,0.970280,2.518180e-06
J = 1,1.0000,1.0e-03,13.024341,5.23922648e-02,141.2856,352.1344,0.970299,2.364547e-06
J = 1,1.0000,1.0e-03,13.031010,5.22927773e-02,141.2221,352.0649,0.970314,2.187519e-06
J = 1,1.0000,1.0e-03,13.037679,5.21876124e-02,141.1597,352.0130,0.970328,1.988099e-06
J = 1,1.0000,1.0e-03,13.044348,5.20774078e-02,141.0987,351.9792,0.970338,1.767344e-06
J = 1,1.0000,1.0e-03,13.051017,5.19628339e-02,141.0394,351.9635,0.970346,1.526350e-06
J = 1,1.0000,1.0e-03,13.057686,5.18445884e-02,140.9821,351.9662,0.970351,1.266250e-06
J = 1,1.0000,1.0e-03,13.064355,5.17233897e-02,140.9270,351.9871,0.970353,9.882093e-07
J = 1,1.0000,1.0e-03,13.071024,5.15999721e-02,140.8743,352.0263,0.970351,6.934109e-07
J = 1,1.0000,1.0e-03,13.077693,5.14750798e-02,140.8243,352.0837,0.970347,3.830616e-07
J = 1,1.0000,1.0e-03,13.084361,5.13494604e-02,140.7771,352.1589,0.970340,5.837886e-08
J = 1,1.0000,1.0e-03,13.091030,5.12238604e-02,140.7330,352.2517,0.970330,2.794064e-07
J = 1,1.0000,1.0e-03,13.097699,5.10990179e-02,140.6921,352.3617,0.970317,6.290545e-07
J = 1,1.0000,1.0e-03,13.104368,5.09756585e-02,140.6545,352.4886,0.970302,9.893191e-07
J = 1,1.0000,1.0e-03,13.111037,5.08544895e-02,140.6203,352.6316,0.970283,1.358946e-06
J = 1,1.0000,1.0e-03,13.117706,5.07361945e-02,140.5898,352.7903,0.970263,1.736673e-06
J = 1,1.0000,1.0e-03,13.124375,5.06214298e-02,140.5629,352.9640,0.970240,2.121235e-06
J = 1,1.0000,1.0e-03,13.131044,5.05108188e-02,140.5397,353.1519,0.970215,2.511357e-06
J = 1,1.0000,1.0e-03,13.137713,5.04049493e-02,140.5202,353.3532,0.970188,2.905755e-06
J = 1,1.0000,1.0e-03,13.144381,5.03043697e-02,140.5047,353.5672,0.970159,3.303143e-06
J = 1,1.0000,1.0e-03,13.151050,5.02095856e-02,140.4929,353.7928,0.970129,3.702223e-06
J = 1,1.0000,1.0e-03,13.157719,5.01210584e-02,140.4851,354.0292,0.970098,4.101694e-06
J = 1,1.0000,1.0e-03,13.164388,5.00392019e-02,140.4811,354.2752,0.970065,4.500250e-06
J = 1,1.0000,1.0e-03,13.171057,4.99643821e-02,140.4810,354.5299,0.970032,4.896586e-06
J = 1,1.0000,1.0e-03,13.177726,4.98969155e-02,140.4847,354.7922,0.969997,5.289400e-06
J = 1,1.0000,1.0e-03,13.184395,4.98370681e-02,140.4922,355.0610,0.969963,5.677395e-06
J = 1,1.0000,1.0e-03,13.191064,4.97850559e-02,140.5035,355.3350,0.969928,6.059294e-06
J = 1,1.0000,1.0e-03,13.197733,4.97410451e-02,140.5184,355.6132,0.969894,6.433840e-06
J = 1,1.0000,1.0e-03,13.204401,4.97051515e-02,140.5368,355.8943,0.969860,6.799805e-06
J = 1,1.0000,1.0e-03,13.211070,4.96774424e-02,140.5586,356.1772,0.969826,7.156001e-06
J = 1,1.0000,1.0e-03,13.217739,4.96579376e-02,140.5838,356.4607,0.969792,7.501292e-06
J = 1,1.0000,1.0e-03,13.224408,4.96466102e-02,140.6122,356.7436,0.969760,7.834600e-06
J = 1,1.0000,1.0e-03,13.231077,4.96433877e-02,140.6435,357.0247,0.969729,8.154915e-06
J = 1,1.0000,1.0e-03,13.237746,4.96481551e-02,140.6776,357.3029,0.969699,8.461308e-06
J = 1,1.0000,1.0e-03,13.244415,4.96607553e-02,140.7144,357.5770,0.969670,8.752942e-06
J = 1,1.0000,1.0e-03,13.251084,4.96809912e-02,140.7535,357.8459,0.969642,9.029075e-06
J = 1,1.0000,1.0e-03,13.257753,4.97086281e-02,140.7948,358.1085,0.969616,9.289076e-06
J = 1,1.0000,1.0e-03,13.264421,4.97433954e-02,140.8380,358.3639,0.969592,9.532429e-06
J = 1,1.0000,1.0e-03,13.271090,4.97849881e-02,140.8828,358.6109,0.969570,9.758734e-06
J = 1,1.0000,1.0e-03,13.277759,4.98330692e-02,140.9289,358.8488,0.969549,9.967723e-06
J = 1,1.0000,1.0e-03,13.284428,4.98872723e-02,140.9761,359.0766,0.969531,1.015926e-05
J = 1,1.0000,1.0e-03,13.291097,4.99472020e-02,141.0240,359.2935,0.969514,1.033332e-05
J = 1,1.0000,1.0e-03,13.297766,5.00124375e-02,141.0724,359.4987,0.969499,1.049005e-05
J = 1,1.0000,1.0e-03,13.304435,5.00825342e-02,141.1208,359.6917,0.969487,1.062969e-05
J = 1,1.0000,1.0e-03,13.311104,5.01570248e-02,141.1690,359.8718,0.969477,1.075263e-05
J = 1,1.0000,1.0e-03,13.317773,5.02354226e-02,141.2166,0.0385,0.969469,1.085939e-05
J = 1,1.0000,1.0e-03,13.324441,5.03172234e-02,141.2633,0.1913,0.969463,1.095060e-05
J = 1,1.0000,1.0e-03,13.331110,5.04019068e-02,141.3087,0.3301,0.969459,1.102702e-05
J = 1,1.0000,1.0e-03,13.337779,5.04889392e-02,141.3526,0.4544,0.969457,1.108951e-05
J = 1,1.0000,1.0e-03,13.344448,5.05777765e-02,141.3947,0.5642,0.969458,1.113905e-05
J = 1,1.0000,1.0e-03,13.351117,5.06678651e-02,141.4345,0.6593,0.969460,1.117669e-05
J = 1,1.0000,1.0e-03,13.357786,5.07586456e-02,141.4719,0.7399,0.969465,1.120358e-05
J = 1,1.0000,1.0e-03,13.364455,5.08495551e-02,141.5065,0.8061,0.969472,1.122095e-05
J = 1,1.0000,1.0e-03,13.371124,5.09400297e-02,141.5381,0.8580,0.969481,1.123008e-05
J = 1,1.0000,1.0e-03,13.377793,5.10295071e-02,141.5664,0.8960,0.969492,1.123231e-05
J = 1,1.0000,1.0e-03,13.384461,5.11174303e-02,141.5914,0.9205,0.969505,1.122902e-05
J = 1,1.0000,1.0e-03,13.391130,5.12032499e-02,141.6126,0.9320,0.969520,1.122160e-05
J = 1,1.0000,1.0e-03,13.397799,5.12864273e-02,141.6301,0.9310,0.969536,1.121148e-05
J = 1,1.0000,1.0e-03,13.404468,5.13664387e-02,141.6437,0.9182,0.969554,1.120008e-05
J = 1,1.0000,1.0e-03,13.411137,5.14427774e-02,141.6532,0.8944,0.969574,1.118877e-05
J = 1,1.0000,1.0e-03,13.417806,5.15149576e-02,141.6587,0.8601,0.969595,1.117893e-05
J = 1,1.0000,1.0e-03,13.424475,5.15825186e-02,141.6602,0.8164,0.969617,1.117188e-05
J = 1,1.0000,1.0e-03,13.431144,5.16450268e-02,141.6575,0.7641,0.969641,1.116886e-05
J = 1,1.0000,1.0e-03,13.437813,5.17020802e-02,141.6509,0.7041,0.969665,1.117106e-05
J = 1,1.0000,1.0e-03,13.444481,5.17533120e-02,141.6404,0.6374,0.969691,1.117954e-05
J = 1,1.0000,1.0e-03,13.451150,5.17983927e-02,141.6260,0.5650,0.969717,1.119529e-05
J = 1,1.0000,1.0e-03,13.457819,5.18370350e-02,141.6081,0.4879,0.969744,1.121914e-05
J = 1,1.0000,1.0e-03,13.464488,5.18689954e-02,141.5867,0.4070,0.969771,1.125182e-05
J = 1,1.0000,1.0e-03,13.471157,5.18940779e-02,141.5621,0.3235,0.969798,1.129388e-05
J = 1,1.0000,1.0e-03,13.477826,5.19121368e-02,141.5345,0.2382,0.969826,1.134574e-05
J = 1,1.0000,1.0e-03,13.484495,5.19230780e-02,141.5044,0.1523,0.969853,1.140761e-05
J = 1,1.0000,1.0e-03,13.491164,5.19268623e-02,141.4718,0.0665,0.969880,1.147956e-05
J = 1,1.0000,1.0e-03,13.497833,5.19235060e-02,141.4373,359.9819,0.969906,1.156146e-05
J = 1,1.0000,1.0e-03,13.504502,5.19130826e-02,141.4011,359.8994,0.969932,1.165300e-05
J = 1,1.0000,1.0e-03,13.511170,5.18957233e-02,141.3636,359.8196,0.969957,1.175367e-05
J = 1,1.0000,1.0e-03,13.517839,5.18716179e-02,141.3252,359.7435,0.969980,1.186279e-05
J = 1,1.0000,1.0e-03,13.524508,5.18410133e-02,141.2862,359.6717,0.970003,1.197947e-05
J = 1,1.0000,1.0e-03,13.531177,5.18042135e-02,141.2472,359.6047,0.970023,1.210266e-05
J = 1,1.0000,1.0e-03,13.537846,5.17615780e-02,141.2084,359.5432,0.970043,1.223112e-05
J = 1,1.0000,1.0e-03,13.544515,5.17135202e-02,141.1702,359.4877,0.970060,1.236346e-05
J = 1,1.0000,1.0e-03,13.551184,5.16605035e-02,141.1331,359.4385,0.970075,1.249813e-05
J = 1,1.0000,1.0e-03,13.557853,5.16030399e-02,141.0974,359.3959,0.970088,1.263346e-05
J = 1,1.0000,1.0e-03,13.564522,5.15416849e-02,141.0635,359.3602,0.970098,1.276765e-05
J = 1,1.0000,1.0e-03,13.571190,5.14770339e-02,141.0316,359.3315,0.970107,1.289880e-05
J = 1,1.0000,1.0e-03,13.577859,5.14097175e-02,141.0023,359.3098,0.970112,1.302494e-05
J = 1,1.0000,1.0e-03,13.584528,5.13403952e-02,140.9756,359.2951,0.970116,1.314404e-05
J = 1,1.0000,1.0e-03,13.591197,5.12697517e-02,140.9520,359.2872,0.970116,1.325406e-05
J = 1,1.0000,1.0e-03,13.597866,5.11984884e-02,140.9316,359.2859,0.970114,1.335293e-05
J = 1,1.0000,1.0e-03,13.604535,5.11273194e-02,140.9148,359.2910,0.970109,1.343861e-05
J = 1,1.0000,1.0e-03,13.611204,5.10569629e-02,140.9017,359.3020,0.970102,1.350911e-05
J = 1,1.0000,1.0e-03,13.617873,5.09881363e-02,140.8924,359.3185,0.970092,1.356252e-05
J = 1,1.0000,1.0e-03,13.624542,5.09215477e-02,140.8871,359.3400,0.970079,1.359703e-05
J = 1,1.0000,1.0e-03,13.631210,5.08578904e-02,140.8860,359.3658,0.970064,1.361095e-05
J = 1,1.0000,1.0e-03,13.637879,5.07978353e-02,140.8890,359.3953,0.970047,1.360272e-05
J = 1,1.0000,1.0e-03,13.644548,5.07420251e-02,140.8963,359.4278,0.970027,1.357097e-05
J = 1,1.0000,1.0e-03,13.651217,5.06910676e-02,140.9078,359.4624,0.970006,1.351451e-05
J = 1,1.0000,1.0e-03,13.657886,5.06455298e-02,140.9235,359.4984,0.969983,1.343234e-05
J = 1,1.0000,1.0e-03,13.664555,5.06059329e-02,140.9434,359.5350,0.969959,1.332368e-05
J = 1,1.0000,1.0e-03,13.671224,5.05727467e-02,140.9675,359.5711,0.969933,1.318795e-05
J = 1,1.0000,1.0e-03,13.677893,5.05463859e-02,140.9954,359.6060,0.969906,1.302483e-05
J = 1,1.0000,1.0e-03,13.684562,5.05272057e-02,141.0273,359.6387,0.969878,1.283417e-05
J = 1,1.0000,1.0e-03,13.691230,5.05154992e-02,141.0627,359.6682,0.969850,1.261610e-05
J = 1,1.0000,1.0e-03,13.697899,5.05114945e-02,141.1017,359.6936,0.969821,1.237093e-05
J = 1,1.0000,1.0e-03,13.704568,5.05153537e-02,141.1439,359.7140,0.969793,1.209919e-05
J = 1,1.0000,1.0e-03,13.711237,5.05271707e-02,141.1890,359.7285,0.969765,1.180160e-05
J = 1,1.0000,1.0e-03,13.717906,5.05469722e-02,141.2369,359.7361,0.969737,1.147908e-05
J = 1,1.0000,1.0e-03,13.724575,5.05747168e-02,141.2872,359.7361,0.969710,1.113271e-05
J = 1,1.0000,1.0e-03,13.731244,5.06102968e-02,141.3395,359.7276,0.969684,1.076372e-05
J = 1,1.0000,1.0e-03,13.737913,5.06535393e-02,141.3936,359.7098,0.969660,1.037349e-05
J = 1,1.0000,1.0e-03,13.744582,5.07042083e-02,141.4490,359.6821,0.969636,9.963521e-06
J = 1,1.0000,1.0e-03,13.751250,5.07620078e-02,141.5054,359.6438,0.969615,9.535419e-06
J = 1,1.0000,1.0e-03,13.757919,5.08265834e-02,141.5625,359.5942,0.969595,9.090876e-06
J = 1,1.0000,1.0e-03,13.764588,5.08975274e-02,141.6197,359.5330,0.969578,8.631669e-06
J = 1,1.0000,1.0e-03,13.771257,5.09743816e-02,141.6767,359.4597,0.969562,8.159632e-06
J = 1,1.0000,1.0e-03,13.777926,5.10566406e-02,141.7330,359.3739,0.969549,7.676649e-06
J = 1,1.0000,1.0e-03,13.784595,5.11437575e-02,141.7883,359.2755,0.969538,7.184646e-06
J = 1,1.0000,1.0e-03,13.791264,5.12351470e-02,141.8421,359.1642,0.969530,6.685574e-06
J = 1,1.0000,1.0e-03,13.797933,5.13301901e-02,141.8941,359.0400,0.969524,6.181403e-06
J = 1,1.0000,1.0e-03,13.804602,5.14282394e-02,141.9437,358.9030,0.969521,5.674116e-06
J = 1,1.0000,1.0e-03,13.811270,5.15286225e-02,141.9906,358.7534,0.969520,5.165695e-06
J = 1,1.0000,1.0e-03,13.817939,5.16306477e-02,142.0345,358.5913,0.969523,4.658119e-06
J = 1,1.0000,1.0e-03,13.824608,5.17336085e-02,142.0749,358.4171,0.969527,4.153357e-06
J = 1,1.0000,1.0e-03,13.831277,5.18367876e-02,142.1116,358.2313,0.969535,3.653357e-06
J = 1,1.0000,1.0e-03,13.837946,5.19394628e-02,142.1442,358.0345,0.969545,3.160045e-06
J = 1,1.0000,1.0e-03,13.844615,5.20409108e-02,142.1725,357.8273,0.969557,2.675314e-06
J = 1,1.0000,1.0e-03,13.851284,5.21404123e-02,142.1962,357.6104,0.969572,2.201019e-06
J = 1,1.0000,1.0e-03,13.857953,5.22372567e-02,142.2151,357.3847,0.969589,1.738971e-06
J = 1,1.0000,1.0e-03,13.864622,5.23307464e-02,142.2290,357.1510,0.969608,1.290924e-06
J = 1,1.0000,1.0e-03,13.871290,5.24202023e-02,142.2377,356.9104,0.969630,8.585751e-07
J = 1,1.0000,1.0e-03,13.877959,5.25049666e-02,142.2413,356.6639,0.969654,4.435477e-07
J = 1,1.0000,1.0e-03,13.884628,5.25844097e-02,142.2396,356.4125,0.969679,4.739020e-08
J = 1,1.0000,1.0e-03,13.891297,5.26579320e-02,142.2327,356.1575,0.969706,3.284373e-07
J = 1,1.0000,1.0e-03,13.897966,5.27249705e-02,142.2205,355.9000,0.969735,6.825683e-07
J = 1,1.0000,1.0e-03,13.904635,5.27850009e-02,142.2031,355.6413,0.969765,1.013741e-06
J = 1,1.0000,1.0e-03,13.911304,5.28375431e-02,142.1807,355.3826,0.969796,1.320802e-06
J = 1,1.0000,1.0e-03,13.917973,5.28821634e-02,142.1533,355.1252,0.969828,1.602717e-06
J = 1,1.0000,1.0e-03,13.924642,5.29184796e-02,142.1213,354.8703,0.969861,1.858577e-06
J = 1,1.0000,1.0e-03,13.931310,5.29461627e-02,142.0847,354.6192,0.969895,2.087599e-06
J = 1,1.0000,1.0e-03,13.937979,5.29649403e-02,142.0440,354.3731,0.969929,2.289135e-06
J = 1,1.0000,1.0e-03,13.944648,5.29745996e-02,141.9992,354.1333,0.969963,2.462674e-06
J = 1,1.0000,1.0e-03,13.951317,5.29749881e-02,141.9509,353.9010,0.969997,2.607840e-06
J = 1,1.0000,1.0e-03,13.957986,5.29660170e-02,141.8992,353.6772,0.970030,2.724395e-06
J = 1,1.0000,1.0e-03,13.964655,5.29476601e-02,141.8446,353.4633,0.970063,2.812241e-06
J = 1,1.0000,1.0e-03,13.971324,5.29199572e-02,141.7874,353.2601,0.970095,2.871406e-06
J = 1,1.0000,1.0e-03,13.977993,5.28830113e-02,141.7280,353.0687,0.970127,2.902058e-06
J = 1,1.0000,1.0e-03,13.984662,5.28369908e-02,141.6667,352.8900,0.970157,2.904479e-06
J = 1,1.0000,1.0e-03,13.991330,5.27821265e-02,141.6041,352.7250,0.970185,2.879078e-06
J = 1,1.0000,1.0e-03,13.997999,5.27187115e-02,141.5403,352.5745,0.970212,2.826369e-06
J = 1,1.0000,1.0e-03,14.004668,5.26470985e-02,141.4759,352.4391,0.970237,2.746973e-06
J = 1,1.0000,1.0e-03,14.011337,5.25676967e-02,141.4112,352.3197,0.970260,2.641609e-06
J = 1,1.0000,1.0e-03,14.018006,5.24809709e-02,141.3466,352.2166,0.970281,2.511070e-06
J = 1,1.0000,1.0e-03,14.024675,5.23874349e-02,141.2824,352.1305,0.970299,2.356242e-06
J = 1,1.0000,1.0e-03,14.031344,5.22876487e-02,141.2190,352.0619,0.970315,2.178072e-06
J = 1,1.0000,1.0e-03,14.038013,5.21822164e-02,141.1566,352.0109,0.970328,1.977559e-06
J = 1,1.0000,1.0e-03,14.044682,5.20717772e-02,141.0957,351.9780,0.970339,1.755765e-06
J = 1,1.0000,1.0e-03,14.051350,5.19570029e-02,141.0365,351.9632,0.970346,1.513789e-06
J = 1,1.0000,1.0e-03,14.058019,5.18385925e-02,140.9793,351.9668,0.970351,1.252764e-06
J = 1,1.0000,1.0e-03,14.064688,5.17172653e-02,140.9243,351.9887,0.970353,9.738575e-07
J = 1,1.0000,1.0e-03,14.071357,5.15937563e-02,140.8717,352.0288,0.970351,6.782529e-07
J = 1,1.0000,1.0e-03,14.078026,5.14688099e-02,140.8218,352.0870,0.970347,3.671575e-07
J = 1,1.0000,1.0e-03,14.084695,5.13431738e-02,140.7748,352.1631,0.970340,4.179069e-08
J = 1,1.0000,1.0e-03,14.091364,5.12175941e-02,140.7309,352.2568,0.970329,2.966174e-07
J = 1,1.0000,1.0e-03,14.098033,5.10928088e-02,140.6901,352.3677,0.970316,6.468260e-07
J = 1,1.0000,1.0e-03,14.104702,5.09695422e-02,140.6527,352.4953,0.970301,1.007588e-06
J = 1,1.0000,1.0e-03,14.111370,5.08485009e-02,140.6187,352.6392,0.970282,1.377650e-06
J = 1,1.0000,1.0e-03,14.118039,5.07303672e-02,140.5883,352.7986,0.970262,1.755750e-06
J = 1,1.0000,1.0e-03,14.124708,5.06157955e-02,140.5616,352.9730,0.970239,2.140620e-06
J = 1,1.0000,1.0e-03,14.131377,5.05054080e-02,140.5386,353.1616,0.970214,2.530986e-06
J = 1,1.0000,1.0e-03,14.138046,5.03997903e-02,140.5194,353.3636,0.970187,2.925565e-06
J = 1,1.0000,1.0e-03,14.144715,5.02994888e-02,140.5040,353.5782,0.970158,3.323068e-06
J = 1,1.0000,1.0e-03,14.151384,5.02050070e-02,140.4925,353.8044,0.970127,3.722198e-06
J = 1,1.0000,1.0e-03,14.158053,5.01168038e-02,140.4848,354.0412,0.970096,4.121654e-06
J = 1,1.0000,1.0e-03,14.164722,5.00352910e-02,140.4810,354.2878,0.970063,4.520131e-06
J = 1,1.0000,1.0e-03,14.171390,4.99608317e-02,140.4811,354.5429,0.970030,4.916321e-06
J = 1,1.0000,1.0e-03,14.178059,4.98937401e-02,140.4850,354.8055,0.969996,5.308925e-06
J = 1,1.0000,1.0e-03,14.184728,4.98342799e-02,140.4927,355.0745,0.969961,5.696646e-06
J = 1,1.0000,1.0e-03,14.191397,4.97826642e-02,140.5041,355.3488,0.969927,6.078206e-06
J = 1,1.0000,1.0e-03,14.198066,4.97390568e-02,140.5192,355.6272,0.969892,6.452352e-06
J = 1,1.0000,1.0e-03,14.204735,4.97035714e-02,140.5378,355.9084,0.969858,6.817857e-06
J = 1,1.0000,1.0e-03,14.211404,4.96762724e-02,140.5598,356.1914,0.969824,7.173534e-06
J = 1,1.0000,1.0e-03,14.218073,4.96571774e-02,140.5852,356.4749,0.969791,7.518251e-06
J = 1,1.0000,1.0e-03,14.224742,4.96462573e-02,140.6137,356.7577,0.969759,7.850933e-06
J = 1,1.0000,1.0e-03,14.231410,4.96434375e-02,140.6451,357.0387,0.969727,8.170572e-06
J = 1,1.0000,1.0e-03,14.238079,4.96486005e-02,140.6794,357.3167,0.969697,8.476247e-06
J = 1,1.0000,1.0e-03,14.244748,4.96615875e-02,140.7163,357.5906,0.969668,8.767122e-06
J = 1,1.0000,1.0e-03,14.251417,4.96821994e-02,140.7555,357.8592,0.969641,9.042463e-06
J = 1,1.0000,1.0e-03,14.258086,4.97101995e-02,140.7969,358.1215,0.969615,9.301643e-06
J = 1,1.0000,1.0e-03,14.264755,4.97453156e-02,140.8402,358.3764,0.969591,9.544152e-06
J = 1,1.0000,1.0e-03,14.271424,4.97872410e-02,140.8851,358.6231,0.969569,9.769597e-06
J = 1,1.0000,1.0e-03,14.278093,4.98356372e-02,140.9313,358.8604,0.969548,9.977715e-06
J = 1,1.0000,1.0e-03,14.284762,4.98901361e-02,140.9785,359.0877,0.969530,1.016837e-05
J = 1,1.0000,1.0e-03,14.291430,4.99503414e-02,141.0264,359.3040,0.969513,1.034157e-05
